Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Rival,RSC006017,Dondo RF,Kitsune,The Shrine,Solar,,42.06,767,51,15.04,0.521,0.510,26,25,7,15855,8360,7495,33,25,52,121,0.273,316.68,166.98,149.70,0.66,0.50,1.04,2.42,310.88,163.92,146.96,0.65,0.49,1.02,2.37,120,101,2.40,2.02,2.35,1.98,325,6.49,6.37,0.31
Rival,RSC005294,mogulmaniac5480,Ocelots,The Jungle,Solar,,41.83,771,51,15.12,0.504,0.490,25,26,7,17139,8750,8389,33,15,69,125,0.264,340.55,173.86,166.69,0.66,0.30,1.37,2.48,336.06,171.57,164.49,0.65,0.29,1.35,2.45,94,91,1.87,1.81,1.84,1.78,388,7.71,7.61,0.23
Rival,RSC006225,renightly,Ruthless Racket,The Syndicate,Lunar,,41.35,758,52,14.58,0.517,0.615,32,20,7,15063,8490,6573,36,28,46,119,0.303,304.44,171.59,132.85,0.73,0.57,0.93,2.41,289.67,163.27,126.40,0.69,0.54,0.88,2.29,126,110,2.55,2.22,2.42,2.12,342,6.91,6.58,0.32
Rival,RSC007406,junior1000gsxr,Quasars,The Cosmos,Lunar,,41.31,823,57,14.44,0.494,0.509,29,28,6,17064,9290,7774,35,24,65,134,0.261,317.64,172.93,144.71,0.65,0.45,1.21,2.49,299.37,162.98,136.39,0.61,0.42,1.14,2.35,115,121,2.14,2.25,2.02,2.12,427,7.95,7.49,0.28
Rival,RSC007370,Jarrod81535,Heavy Metal,The Pit,Solar,,41.25,779,49,15.90,0.499,0.490,24,25,7,16565,9650,6915,36,25,74,110,0.327,325.77,189.78,135.99,0.71,0.49,1.46,2.16,338.06,196.94,141.12,0.73,0.51,1.51,2.24,117,118,2.30,2.32,2.39,2.41,407,8.00,8.31,0.29
Rival,RSC006177,Flyerrr85,Wind,The Elements,Solar,,41.03,244,17,14.35,0.449,0.412,7,10,2,5158,2490,2668,9,5,18,44,0.205,323.85,156.34,167.51,0.57,0.31,1.13,2.76,303.41,146.47,156.94,0.53,0.29,1.06,2.59,28,38,1.76,2.39,1.65,2.24,125,7.85,7.35,0.30
Rival,RSC003104,nizz,Heavy Metal,The Pit,Solar,,40.51,487,30,16.23,0.500,0.467,14,16,4,10109,5570,4539,23,14,36,77,0.299,318.00,175.22,142.79,0.72,0.44,1.13,2.42,336.97,185.67,151.30,0.77,0.47,1.20,2.57,70,70,2.20,2.20,2.33,2.33,242,7.61,8.07,0.29
Rival,RSC007897,Synnicall,Purrgatory,Pawverse,Solar,,39.96,386,23,16.78,0.431,0.348,8,15,1,8165,4670,3495,18,11,35,57,0.316,324.06,185.35,138.71,0.71,0.44,1.39,2.26,355.00,203.04,151.96,0.78,0.48,1.52,2.48,48,74,1.91,2.94,2.09,3.22,221,8.77,9.61,0.33
Rival,RSC007604,RiisenJT,Barracudas,Tyrants of the Sea,Lunar,,39.51,230,14,16.43,0.376,0.214,3,11,0,4898,2640,2258,9,8,21,29,0.310,326.25,175.85,150.40,0.60,0.53,1.40,1.93,349.86,188.57,161.29,0.64,0.57,1.50,2.07,29,56,1.93,3.73,2.07,4.00,146,9.72,10.43,0.38
Rival,RSC002960,Shrek Is The Best Anime,Praetoriani,The Sovereign,Solar,,38.66,856,49,17.47,0.481,0.449,22,27,8,16699,9150,7549,29,36,65,120,0.242,298.86,163.76,135.10,0.52,0.64,1.16,2.15,340.80,186.73,154.06,0.59,0.73,1.33,2.45,120,139,2.15,2.49,2.45,2.84,439,7.86,8.96,0.32
Rival,RSC007222,S3EZ,Hue Heroes,Art Club,Lunar,,38.30,577,38,15.18,0.480,0.395,15,23,5,12231,6550,5681,21,17,56,80,0.263,324.74,173.91,150.84,0.56,0.45,1.49,2.12,321.87,172.37,149.50,0.55,0.45,1.47,2.11,77,89,2.04,2.36,2.03,2.34,294,7.81,7.74,0.30
Rival,RSC004844,Calicat01,Praetoriani,The Sovereign,Solar,,37.73,1002,56,17.89,0.488,0.482,27,29,4,19939,11930,8009,38,33,99,153,0.248,304.85,182.40,122.45,0.58,0.50,1.51,2.34,356.05,213.04,143.02,0.68,0.59,1.77,2.73,140,155,2.14,2.37,2.50,2.77,512,7.83,9.14,0.30
Rival,RSC000331,Turtle_Supreme,"Gaboons
Guards","Venom Lab
The King's Court","Lunar
Lunar","
",37.54,638,43,14.84,0.486,0.372,16,27,2,13308,6990,6318,27,19,49,89,0.303,319.56,167.85,151.71,0.65,0.46,1.18,2.14,309.49,162.56,146.93,0.63,0.44,1.14,2.07,93,103,2.23,2.47,2.16,2.40,345,8.28,8.02,0.30
Rival,RSC007589,-RPV BoneSama,Mining Legion,Dwarf Haven,Lunar,,36.64,407,25,16.28,0.502,0.440,11,14,5,7784,4560,3224,22,13,21,66,0.333,293.00,171.64,121.35,0.83,0.49,0.79,2.48,311.36,182.40,128.96,0.88,0.52,0.84,2.64,63,62,2.37,2.33,2.52,2.48,196,7.38,7.84,0.32
Rival,RSC001893,cjax,Samurai,World Warriors,Lunar,,35.69,833,55,15.15,0.496,0.527,29,26,8,17022,9510,7512,33,25,76,116,0.284,313.05,174.90,138.15,0.61,0.46,1.40,2.13,309.49,172.91,136.58,0.60,0.45,1.38,2.11,127,131,2.34,2.41,2.31,2.38,438,8.06,7.96,0.30
Rival,RSC006639,Zxphyrs,Purrgatory,Pawverse,Solar,,35.53,56,4,14.00,0.182,0.000,0,4,0,1336,590,746,1,0,8,9,0.111,365.49,161.41,204.08,0.27,0.00,2.19,2.46,334.00,147.50,186.50,0.25,0.00,2.00,2.25,3,13,0.82,3.56,0.75,3.25,36,9.85,9.00,0.36
Rival,RSC012674,R1PP_LLAMA5,Ocelots,The Jungle,Solar,,35.29,613,40,15.33,0.479,0.450,18,22,9,12142,6540,5602,23,18,48,94,0.245,303.45,163.44,140.00,0.57,0.45,1.20,2.35,303.55,163.50,140.05,0.58,0.45,1.20,2.35,74,87,1.85,2.17,1.85,2.18,309,7.72,7.73,0.28
Rival,RSC006794,HI7MAN305,Phantoms,The Monster Mash,Lunar,,34.31,180,13,13.85,0.413,0.308,4,9,0,3885,2250,1635,9,5,18,20,0.450,330.65,191.50,139.16,0.77,0.43,1.53,1.70,298.85,173.08,125.77,0.69,0.38,1.38,1.54,27,42,2.30,3.57,2.08,3.23,107,9.11,8.23,0.39
Rival,RSC004188,wntr,Heavy Metal,The Pit,Solar,,33.82,524,32,16.38,0.455,0.313,10,22,2,9842,5170,4672,17,16,36,87,0.195,287.74,151.15,136.59,0.50,0.47,1.05,2.54,307.56,161.56,146.00,0.53,0.50,1.13,2.72,65,89,1.90,2.60,2.03,2.78,276,8.07,8.63,0.32
Rival,RSC007546,N0TTopmarx,Liars,Grand Fleet,Solar,,33.64,505,35,14.43,0.467,0.371,13,22,5,10692,5530,5162,15,12,55,68,0.221,324.36,167.76,156.60,0.46,0.36,1.67,2.06,305.49,158.00,147.49,0.43,0.34,1.57,1.94,61,78,1.85,2.37,1.74,2.23,284,8.62,8.11,0.27
Rival,RSC007560,ObiWan_Can_O_Bee,Nightfall,The Shadows,Lunar,,33.37,388,24,16.17,0.552,0.667,16,8,4,8156,4710,3446,17,11,40,46,0.370,322.03,185.97,136.06,0.67,0.43,1.58,1.82,339.83,196.25,143.58,0.71,0.46,1.67,1.92,66,47,2.61,1.86,2.75,1.96,204,8.05,8.50,0.23
Rival,RSC001082,The All-Seeing Eye 👁️,Dracos,Mythical,Solar,,33.33,366,23,15.91,0.495,0.478,11,12,1,7489,4400,3089,19,11,30,45,0.422,313.47,184.17,129.30,0.80,0.46,1.26,1.88,325.61,191.30,134.30,0.83,0.48,1.30,1.96,58,60,2.43,2.51,2.52,2.61,193,8.08,8.39,0.31
Rival,RSC003255,cozyboy,"Polar Ice
Jets
Purrgatory
Guards
Dracos","Minty Fresh
Remove Before Flight
Pawverse
The King's Court
Mythical","Solar
Lunar
Solar
Lunar
Solar","



",33.03,501,35,14.31,0.528,0.514,18,17,3,10786,5530,5256,21,11,45,63,0.333,329.82,169.10,160.72,0.64,0.34,1.38,1.93,308.17,158.00,150.17,0.60,0.31,1.29,1.80,84,69,2.57,2.11,2.40,1.97,254,7.77,7.26,0.27
Rival,RSC001720,SUPERDUPERBAM,Tax Evaders,Shell Corp.,Lunar,,32.97,793,52,15.25,0.481,0.442,23,29,7,15221,8300,6921,32,24,54,120,0.267,294.05,160.35,133.71,0.62,0.46,1.04,2.32,292.71,159.62,133.10,0.62,0.46,1.04,2.31,107,125,2.07,2.41,2.06,2.40,416,8.04,8.00,0.30
Rival,RSC002809,bubles,Liars,Grand Fleet,Solar,,32.19,680,45,15.11,0.485,0.533,24,21,6,14439,8240,6199,27,16,78,84,0.321,325.30,185.64,139.66,0.61,0.36,1.76,1.89,320.87,183.11,137.76,0.60,0.36,1.73,1.87,90,101,2.03,2.28,2.00,2.24,392,8.83,8.71,0.26
Rival,RSC011145,K0WB0Y.,Barracudas,Tyrants of the Sea,Lunar,,31.68,382,22,17.36,0.435,0.364,8,14,1,6955,3790,3165,9,12,33,64,0.141,278.93,152.00,126.93,0.36,0.48,1.32,2.57,316.14,172.27,143.86,0.41,0.55,1.50,2.91,48,72,1.93,2.89,2.18,3.27,212,8.50,9.64,0.34
Rival,RSC006212,Kingtutt97,"Ruthless Racket
Praetoriani
Tax Evaders
Mining Legion
Purrgatory","The Syndicate
The Sovereign
Shell Corp.
Dwarf Haven
Pawverse","Lunar
Solar
Lunar
Lunar
Solar","



",30.87,548,36,15.22,0.436,0.222,8,28,2,10922,6240,4682,19,15,57,74,0.257,305.33,174.44,130.89,0.53,0.42,1.59,2.07,303.39,173.33,130.06,0.53,0.42,1.58,2.06,62,99,1.73,2.77,1.72,2.75,313,8.75,8.69,0.32
Rival,RSC005253,dinnindu,Lightning,Mach Velocity,Solar,,29.71,133,9,14.78,0.521,0.556,5,4,1,2544,1480,1064,6,4,10,18,0.333,293.03,170.48,122.56,0.69,0.46,1.15,2.07,282.67,164.44,118.22,0.67,0.44,1.11,2.00,21,19,2.42,2.19,2.33,2.11,72,8.29,8.00,0.26
Rival,RSC008487,S3 UniQ,"Guards
Lightning
Mining Legion
Tax Evaders","The King's Court
Mach Velocity
Dwarf Haven
Shell Corp.","Lunar
Solar
Lunar
Lunar","


",29.26,365,25,14.60,0.469,0.400,10,15,4,7491,3820,3671,15,8,29,47,0.319,314.41,160.33,154.08,0.63,0.34,1.22,1.97,299.64,152.80,146.84,0.60,0.32,1.16,1.88,43,53,1.80,2.22,1.72,2.12,196,8.23,7.84,0.27
Rival,RSC013056,SRSExKAOS,Tax Evaders,Shell Corp.,Lunar,,28.42,230,14,16.43,0.414,0.357,5,9,2,4605,2540,2065,10,4,20,34,0.294,306.73,169.18,137.55,0.67,0.27,1.33,2.26,328.93,181.43,147.50,0.71,0.29,1.43,2.43,26,42,1.73,2.80,1.86,3.00,130,8.66,9.29,0.32
Rival,RSC002427,Free.,"Phantoms
Tax Evaders","The Monster Mash
Shell Corp.","Lunar
Lunar","
",27.82,730,48,15.21,0.439,0.313,15,33,2,14347,7490,6857,28,19,56,94,0.298,301.09,157.19,143.90,0.59,0.40,1.18,1.97,298.90,156.04,142.85,0.58,0.40,1.17,1.96,83,134,1.74,2.81,1.73,2.79,414,8.69,8.63,0.32
Rival,RSC000111,Wheelchair {LFLegs},"Wind
Tax Evaders","The Elements
Shell Corp.","Solar
Lunar","
",27.14,69,5,13.80,0.336,0.200,1,4,0,1411,630,781,2,0,6,13,0.154,313.28,139.88,173.40,0.44,0.00,1.33,2.89,282.20,126.00,156.20,0.40,0.00,1.20,2.60,7,14,1.55,3.11,1.40,2.80,39,8.66,7.80,0.36
Rival,RSC008173,Wild Thing,Ruthless Racket,The Syndicate,Lunar,,26.34,55,4,13.75,0.736,1.000,4,0,1,1159,660,499,3,1,5,6,0.500,322.83,183.84,138.99,0.84,0.28,1.39,1.67,289.75,165.00,124.75,0.75,0.25,1.25,1.50,11,4,3.06,1.11,2.75,1.00,29,8.08,7.25,0.14
Rival,RSC006187,1999 Toyota Camry,Gaboons,Venom Lab,Lunar,,25.51,462,33,14.00,0.421,0.182,6,27,1,8944,4420,4524,12,16,39,47,0.255,296.58,146.57,150.01,0.40,0.53,1.29,1.56,271.03,133.94,137.09,0.36,0.48,1.18,1.42,53,92,1.76,3.05,1.61,2.79,275,9.12,8.33,0.33
Rival,RSC005507,T Sant,"Mining Legion
Tax Evaders","Dwarf Haven
Shell Corp.","Lunar
Lunar","
",25.43,340,22,15.45,0.471,0.364,8,14,1,7061,3670,3391,10,9,38,32,0.313,318.16,165.36,152.79,0.45,0.41,1.71,1.44,320.95,166.82,154.14,0.45,0.41,1.73,1.45,44,53,1.98,2.39,2.00,2.41,206,9.28,9.36,0.26
Rival,RSC008550,ChromaToad,Praetoriani,The Sovereign,Solar,,23.12,449,27,16.63,0.488,0.481,13,14,1,7595,4350,3245,16,13,28,70,0.229,259.14,148.42,110.72,0.55,0.44,0.96,2.39,281.30,161.11,120.19,0.59,0.48,1.04,2.59,58,63,1.98,2.15,2.15,2.33,228,7.78,8.44,0.28
Rival,RSC006372,x ARC Fives x,Guards,The King's Court,Lunar,,22.52,243,16,15.19,0.478,0.438,7,9,2,4135,2220,1915,11,5,9,42,0.262,260.69,139.96,120.73,0.69,0.32,0.57,2.65,258.44,138.75,119.69,0.69,0.31,0.56,2.63,38,43,2.40,2.71,2.38,2.69,113,7.12,7.06,0.38
Rival,RSC007307,Jmh187-,Nightfall,The Shadows,Lunar,,21.04,82,5,16.40,0.478,0.400,2,3,0,1481,810,671,3,2,6,11,0.273,276.69,151.33,125.36,0.56,0.37,1.12,2.06,296.20,162.00,134.20,0.60,0.40,1.20,2.20,10,11,1.87,2.06,2.00,2.20,45,8.41,9.00,0.24
Rival,RSC003040,Chung,Phantoms,The Monster Mash,Lunar,,18.73,361,27,13.37,0.407,0.222,6,21,2,6578,3120,3458,8,8,29,47,0.170,279.15,132.40,146.75,0.34,0.34,1.23,1.99,243.63,115.56,128.07,0.30,0.30,1.07,1.74,40,74,1.70,3.14,1.48,2.74,219,9.29,8.11,0.34
Rival,RSC006543,MasonJar,Heavy Metal,The Pit,Solar,,18.47,50,4,12.50,0.434,0.750,3,1,0,948,460,488,1,1,5,6,0.167,290.46,140.94,149.52,0.31,0.31,1.53,1.84,237.00,115.00,122.00,0.25,0.25,1.25,1.50,7,9,2.14,2.76,1.75,2.25,31,9.50,7.75,0.29
Rival,RSC000025,Slayerof666,Purrgatory,Pawverse,Solar,,17.40,301,17,17.71,0.492,0.529,9,8,3,5446,3010,2436,13,5,21,41,0.317,277.18,153.20,123.98,0.66,0.25,1.07,2.09,320.35,177.06,143.29,0.76,0.29,1.24,2.41,42,44,2.14,2.24,2.47,2.59,161,8.19,9.47,0.27
Rival,RSC003118,Mysty,Purrgatory,Pawverse,Solar,,14.21,536,35,15.31,0.418,0.229,8,27,2,9087,4740,4347,18,14,32,64,0.281,259.72,135.48,124.24,0.51,0.40,0.91,1.83,259.63,135.43,124.20,0.51,0.40,0.91,1.83,63,112,1.80,3.20,1.80,3.20,293,8.37,8.37,0.38
Rival,RSC012797,TigerOrphan0,Polar Ice,Minty Fresh,Solar,,-3.51,141,10,14.10,0.433,0.200,2,8,0,2349,960,1389,2,2,11,11,0.182,255.22,104.31,150.92,0.22,0.22,1.20,1.20,234.90,96.00,138.90,0.20,0.20,1.10,1.10,14,20,1.52,2.17,1.40,2.00,85,9.24,8.50,0.24
Rival,RSC006528,mxWEBBY,"Jets
Ruthless Racket","Remove Before Flight
The Syndicate","Lunar
Lunar","
",-12.48,86,6,14.33,0.343,0.167,1,5,0,1303,660,643,2,1,7,6,0.333,232.11,117.57,114.54,0.36,0.18,1.25,1.07,217.17,110.00,107.17,0.33,0.17,1.17,1.00,9,18,1.60,3.21,1.50,3.00,53,9.44,8.83,0.34
Rival,RSC007600,CN Tyson,Mining Legion,Dwarf Haven,Lunar,,-18.11,9,1,9.00,0.000,0.000,0,1,0,172,0,172,0,0,0,0,0.000,292.78,0.00,292.78,0.00,0.00,0.00,0.00,172.00,0.00,172.00,0.00,0.00,0.00,0.00,0,3,0.00,5.11,0.00,3.00,6,10.21,6.00,0.50
Rival,RSC008443,cow,Ruthless Racket,The Syndicate,Lunar,,-30.18,44,3,14.67,0.500,0.333,1,2,0,512,240,272,1,0,2,4,0.250,178.27,83.56,94.70,0.35,0.00,0.70,1.39,170.67,80.00,90.67,0.33,0.00,0.67,1.33,7,7,2.44,2.44,2.33,2.33,21,7.31,7.00,0.33
Rival,RSC007178,BlindDisciple12,Quasars,The Cosmos,Lunar,,-41.64,69,4,17.25,0.326,0.000,0,4,0,699,250,449,0,0,4,5,0.000,155.20,55.51,99.69,0.00,0.00,0.89,1.11,174.75,62.50,112.25,0.00,0.00,1.00,1.25,7,14,1.55,3.11,1.75,3.50,37,8.21,9.25,0.38
Challenger,RSC006288,Z,"Manticore
Warthogs","Mythspire
Mach Velocity","Solar
Solar","
",98.64,436,29,15.03,0.559,0.655,19,10,9,12421,7550,4871,36,26,35,90,0.400,435.42,264.67,170.75,1.26,0.91,1.23,3.15,428.31,260.34,167.97,1.24,0.90,1.21,3.10,90,61,3.15,2.14,3.10,2.10,198,6.94,6.83,0.31
Challenger,RSC000922,D_e_r_k,Shade,The Shadows,Lunar,,94.47,842,60,14.03,0.534,0.650,39,21,22,24266,14090,10176,60,43,86,164,0.366,440.48,255.76,184.72,1.09,0.78,1.56,2.98,404.43,234.83,169.60,1.00,0.72,1.43,2.73,165,125,3.00,2.27,2.75,2.08,427,7.75,7.12,0.29
Challenger,RSC005859,LedTasso,Warthogs,Mach Velocity,Solar,,93.21,48,3,16.00,0.538,0.667,2,1,1,1037,670,367,2,5,2,12,0.167,330.20,213.34,116.86,0.64,1.59,0.64,3.82,345.67,223.33,122.33,0.67,1.67,0.67,4.00,8,7,2.55,2.23,2.67,2.33,20,6.37,6.67,0.35
Challenger,RSC008415,StorchBurn,Threshers,Shark Attack,Lunar,,88.76,877,59,14.86,0.537,0.627,37,22,19,23350,13050,10300,54,43,70,200,0.270,406.94,227.43,179.50,0.94,0.75,1.22,3.49,395.76,221.19,174.58,0.92,0.73,1.19,3.39,160,118,2.79,2.06,2.71,2.00,368,6.41,6.24,0.32
Challenger,RSC000379,DrizzyJ,Scribes,The King's Court,Lunar,,80.83,860,59,14.58,0.525,0.610,36,23,18,23629,13910,9719,68,27,81,171,0.398,419.94,247.21,172.73,1.21,0.48,1.44,3.04,400.49,235.76,164.73,1.15,0.46,1.37,2.90,149,121,2.65,2.15,2.53,2.05,405,7.20,6.86,0.30
Challenger,RSC005954,MainlyMapleSyrup,Manticore,Mythspire,Solar,,80.81,563,38,14.82,0.532,0.605,23,15,13,15456,8800,6656,42,17,52,115,0.365,419.59,238.90,180.69,1.14,0.46,1.41,3.12,406.74,231.58,175.16,1.11,0.45,1.37,3.03,101,80,2.74,2.17,2.66,2.11,267,7.25,7.03,0.30
Challenger,RSC008552,S0UL09,Panda Bears,The Bear Den,Solar,,79.16,877,57,15.39,0.504,0.491,28,29,15,23508,13080,10428,44,40,103,153,0.288,409.69,227.95,181.74,0.77,0.70,1.80,2.67,412.42,229.47,182.95,0.77,0.70,1.81,2.68,129,125,2.25,2.18,2.26,2.19,436,7.60,7.65,0.29
Challenger,RSC007065,Rampage,Meat Lovers,Fifty-Fifty Pizzeria,Lunar,,76.98,820,53,15.47,0.542,0.679,36,17,14,20758,12580,8178,59,38,63,163,0.362,386.91,234.48,152.43,1.10,0.71,1.17,3.04,391.66,237.36,154.30,1.11,0.72,1.19,3.08,150,107,2.80,1.99,2.83,2.02,356,6.64,6.72,0.30
Challenger,RSC000499,johkev,Centuriones,The Sovereign,Solar,,75.70,668,48,13.92,0.535,0.604,29,19,12,17817,9790,8027,39,28,67,114,0.342,407.66,224.00,183.66,0.89,0.64,1.53,2.61,371.19,203.96,167.23,0.81,0.58,1.40,2.38,106,80,2.43,1.83,2.21,1.67,327,7.48,6.81,0.24
Challenger,RSC008567,heyy_17,Lions,Safari,Solar,,75.58,953,58,16.43,0.500,0.552,32,26,19,25361,14400,10961,55,33,110,175,0.314,406.73,230.94,175.79,0.88,0.53,1.76,2.81,437.26,248.28,188.98,0.95,0.57,1.90,3.02,128,128,2.05,2.05,2.21,2.21,494,7.92,8.52,0.26
Challenger,RSC007676,Hunter,Warthogs,Mach Velocity,Solar,,75.29,755,48,15.73,0.519,0.521,25,23,10,19571,10920,8651,40,40,74,122,0.328,396.19,221.06,175.13,0.81,0.81,1.50,2.47,407.73,227.50,180.23,0.83,0.83,1.54,2.54,126,109,2.55,2.21,2.63,2.27,378,7.65,7.88,0.29
Challenger,RSC008135,Ezio_256,Blitzars,The Cosmos,Lunar,,74.76,722,49,14.73,0.509,0.490,24,25,10,19074,11270,7804,46,27,81,127,0.362,403.78,238.57,165.20,0.97,0.57,1.71,2.69,389.27,230.00,159.27,0.94,0.55,1.65,2.59,113,105,2.39,2.22,2.31,2.14,393,8.32,8.02,0.27
Challenger,RSC008337,BBlaazee.,"Stingrays
Dustwalkers","Tyrants of the Sea
The Rising","Lunar
Solar","
",74.31,521,36,14.47,0.551,0.694,25,11,11,13254,7570,5684,33,26,41,92,0.359,388.82,222.07,166.75,0.97,0.76,1.20,2.70,368.17,210.28,157.89,0.92,0.72,1.14,2.56,102,71,2.99,2.08,2.83,1.97,241,7.07,6.69,0.29
Challenger,RSC012852,RMMonkey,"Warbirds
Scribes","Remove Before Flight
The King's Court","Lunar
Lunar","
",73.87,667,45,14.82,0.520,0.556,25,20,10,16362,9160,7202,38,34,47,131,0.290,374.93,209.90,165.03,0.87,0.78,1.08,3.00,363.60,203.56,160.04,0.84,0.76,1.04,2.91,114,98,2.61,2.25,2.53,2.18,326,7.47,7.24,0.30
Challenger,RSC002293,Corrupt_Arrow,Insider Traders,Shell Corp.,Lunar,,73.57,605,38,15.92,0.531,0.632,24,14,11,14510,8780,5730,34,35,50,113,0.301,366.56,221.81,144.76,0.86,0.88,1.26,2.85,381.84,231.05,150.79,0.89,0.92,1.32,2.97,104,83,2.63,2.10,2.74,2.18,284,7.17,7.47,0.29
Challenger,RSC003450,ChronoElevated,Dustwalkers,The Rising,Solar,,73.47,137,8,17.13,0.528,0.500,4,4,0,3676,2240,1436,8,6,19,19,0.421,410.10,249.90,160.20,0.89,0.67,2.12,2.12,459.50,280.00,179.50,1.00,0.75,2.38,2.38,25,22,2.79,2.45,3.13,2.75,68,7.59,8.50,0.32
Challenger,RSC007284,7aco104,Meat Lovers,Fifty-Fifty Pizzeria,Lunar,,72.85,800,53,15.09,0.545,0.698,37,16,18,19018,11240,7778,47,39,58,169,0.278,363.34,214.74,148.60,0.90,0.75,1.11,3.23,358.83,212.08,146.75,0.89,0.74,1.09,3.19,144,100,2.75,1.91,2.72,1.89,344,6.57,6.49,0.29
Challenger,RSC006777,AlteredSp4rky,Apple Associates,The Syndicate,Lunar,,72.46,823,56,14.70,0.501,0.482,27,29,15,20855,11690,9165,53,28,66,169,0.314,387.30,217.10,170.20,0.98,0.52,1.23,3.14,372.41,208.75,163.66,0.95,0.50,1.18,3.02,127,126,2.36,2.34,2.27,2.25,392,7.28,7.00,0.32
Challenger,RSC013047,.Desty,Valkyrie,World Warriors,Lunar,,72.46,887,59,15.03,0.516,0.475,28,31,9,21391,12590,8801,62,44,48,179,0.346,368.59,216.94,151.65,1.07,0.76,0.83,3.08,362.56,213.39,149.17,1.05,0.75,0.81,3.03,166,146,2.86,2.52,2.81,2.47,411,7.08,6.97,0.36
Challenger,RSC006643,Napkhan,Corals,Venom Lab,Lunar,,72.43,703,44,15.98,0.499,0.477,21,23,10,18431,11600,6831,57,18,73,135,0.422,400.71,252.20,148.51,1.24,0.39,1.59,2.94,418.89,263.64,155.25,1.30,0.41,1.66,3.07,114,115,2.48,2.50,2.59,2.61,342,7.44,7.77,0.34
Challenger,RSC002841,dyl,Stingrays,Tyrants of the Sea,Lunar,,72.25,641,43,14.91,0.490,0.419,18,25,7,17364,9520,7844,35,28,75,87,0.402,414.03,227.00,187.03,0.83,0.67,1.79,2.07,403.81,221.40,182.42,0.81,0.65,1.74,2.02,105,113,2.50,2.69,2.44,2.63,342,8.15,7.95,0.33
Challenger,RSC005430,Schmeemeet,Valkyrie,World Warriors,Lunar,,71.35,856,57,15.02,0.521,0.474,27,30,10,21697,13020,8677,63,29,72,167,0.377,387.40,232.47,154.93,1.12,0.52,1.29,2.98,380.65,228.42,152.23,1.11,0.51,1.26,2.93,161,136,2.87,2.43,2.82,2.39,393,7.02,6.89,0.35
Challenger,RSC003406,Sinatruh,"Gold Hoarders
Corals","Dwarf Haven
Venom Lab","Lunar
Lunar","
",70.15,131,8,16.38,0.511,0.625,5,3,2,3536,2210,1326,11,1,16,26,0.423,412.55,257.85,154.71,1.28,0.12,1.87,3.03,442.00,276.25,165.75,1.38,0.13,2.00,3.25,19,18,2.22,2.10,2.38,2.25,68,7.93,8.50,0.26
Challenger,RSC002413,dafiya711,Toucans,The Jungle,Solar,,69.79,862,56,15.39,0.516,0.571,32,24,13,21014,12720,8294,53,42,76,152,0.349,372.60,225.54,147.06,0.94,0.74,1.35,2.70,375.25,227.14,148.11,0.95,0.75,1.36,2.71,156,137,2.77,2.43,2.79,2.45,419,7.43,7.48,0.33
Challenger,RSC013026,SquirrelBusiness,Centuriones,The Sovereign,Solar,,69.61,809,58,13.95,0.527,0.586,34,24,10,21097,11090,10007,44,28,78,139,0.317,398.58,209.52,189.06,0.83,0.53,1.47,2.63,363.74,191.21,172.53,0.76,0.48,1.34,2.40,132,105,2.49,1.98,2.28,1.81,396,7.48,6.83,0.27
Challenger,RSC006495,Hype.56,Gold Hoarders,Dwarf Haven,Lunar,,69.04,671,43,15.60,0.474,0.419,18,25,9,16445,9490,6955,40,29,56,124,0.323,374.58,216.16,158.42,0.91,0.66,1.28,2.82,382.44,220.70,161.74,0.93,0.67,1.30,2.88,99,120,2.26,2.73,2.30,2.79,349,7.95,8.12,0.34
Challenger,RSC003243,Jerxe,Ryujin,The Shrine,Solar,,67.69,865,51,16.96,0.564,0.686,35,16,13,20671,12750,7921,59,37,67,165,0.358,365.24,225.28,139.96,1.04,0.65,1.18,2.92,405.31,250.00,155.31,1.16,0.73,1.31,3.24,178,108,3.15,1.91,3.49,2.12,386,6.82,7.57,0.28
Challenger,RSC007190,Cagiestsafe6,Thunder Pups,Pawverse,Solar,,67.63,807,53,15.23,0.504,0.509,27,26,17,20277,11160,9117,42,35,78,131,0.321,384.03,211.36,172.67,0.80,0.66,1.48,2.48,382.58,210.57,172.02,0.79,0.66,1.47,2.47,118,114,2.23,2.16,2.23,2.15,411,7.78,7.75,0.28
Challenger,RSC004557,Hamm.,Gold Hoarders,Dwarf Haven,Lunar,,67.27,114,8,14.25,0.388,0.250,2,6,2,3146,1730,1416,9,2,11,18,0.500,421.79,231.94,189.84,1.21,0.27,1.47,2.41,393.25,216.25,177.00,1.13,0.25,1.38,2.25,15,25,2.01,3.35,1.88,3.13,62,8.31,7.75,0.40
Challenger,RSC008340,Slowsociety,Thunder Pups,Pawverse,Solar,,65.22,359,24,14.96,0.468,0.333,8,16,3,8839,5050,3789,15,9,48,70,0.214,376.31,215.00,161.31,0.64,0.38,2.04,2.98,368.29,210.42,157.88,0.63,0.38,2.00,2.92,41,51,1.75,2.17,1.71,2.13,188,8.00,7.83,0.27
