Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Anserem,Rival,Surge,Electric Mayhem,Lunar,19.7,582,41,0.349,0.341,14,27,11260,5840,5420,18,17,53,54,33.3%,295.9,153.5,142.4,0.47,0.45,1.39,1.42,274.6,142.4,132.2,0.44,0.41,1.29,1.32,77,114,2.02,3.00,1.88,2.78
,,,Carnagewolfbite,Rival,Hot Wings,Fifty-Fifty Pizzeria,Lunar,19.3,557,34,0.471,0.471,16,18,10203,4940,5263,13,19,42,59,22.0%,280.2,135.7,144.5,0.36,0.52,1.15,1.62,300.1,145.3,154.8,0.38,0.56,1.24,1.74,77,83,2.11,2.28,2.26,2.44
,,,Squart,Rival,Polaris,The Cosmos,Lunar,16.6,420,26,0.556,0.577,15,11,7322,3940,3382,14,14,27,49,28.6%,266.7,143.5,123.2,0.51,0.51,0.98,1.78,281.6,151.5,130.1,0.54,0.54,1.04,1.88,77,67,2.80,2.44,2.96,2.58
,,,Osoghost,Rival,"Radiant
Cursed","Energy
Destined",Lunar,14.7,549,37,0.406,0.405,15,22,9941,5320,4621,14,17,51,52,26.9%,277.0,148.2,128.7,0.39,0.47,1.42,1.45,268.7,143.8,124.9,0.38,0.46,1.38,1.41,71,91,1.98,2.54,1.92,2.46
,,,Bigchebbz,Rival,Dalmatians,Puppy Paradise,Solar,14.5,183,12,0.323,0.250,3,9,3071,1530,1541,7,4,7,28,25.0%,256.7,127.9,128.8,0.59,0.33,0.59,2.34,255.9,127.5,128.4,0.58,0.33,0.58,2.33,19,31,1.59,2.59,1.58,2.58
,,,Sleepzey,Rival,Surge,Electric Mayhem,Lunar,9.9,235,15,0.215,0.333,5,10,4033,1930,2103,5,5,18,28,17.9%,262.5,125.6,136.9,0.33,0.33,1.17,1.82,268.9,128.7,140.2,0.33,0.33,1.20,1.87,24,54,1.56,3.51,1.60,3.60
,,,Struttrl,Rival,"Wolf Spiders
Phantoms","Eight Legged Freaks
The Monster Mash",Lunar,9.3,584,39,0.208,0.205,8,31,10346,5380,4966,17,9,51,68,25.0%,271.0,140.9,130.1,0.45,0.24,1.34,1.78,265.3,137.9,127.3,0.44,0.23,1.31,1.74,55,129,1.44,3.38,1.41,3.31
,,,Twistedhydro,Rival,Surge,Electric Mayhem,Lunar,-2.2,11,1,0.049,0.000,0,1,194,60,134,0,0,1,1,0.0%,269.8,83.4,186.3,0.00,0.00,1.39,1.39,194.0,60.0,134.0,0.00,0.00,1.00,1.00,1,5,1.39,6.95,1.00,5.00
,,,Tragic Upset,Rival,"Surge
Ocelots","Electric Mayhem
The Jungle",Lunar,-2.3,130,9,0.132,0.000,0,9,2131,930,1201,4,1,7,13,30.8%,250.7,109.4,141.3,0.47,0.12,0.82,1.53,236.8,103.3,133.4,0.44,0.11,0.78,1.44,11,35,1.29,4.12,1.22,3.89
,,,Coop,Rival,Blizzards,Storm,Solar,-3.2,24,2,0.086,0.000,0,2,355,90,265,0,0,1,4,0.0%,226.3,57.4,168.9,0.00,0.00,0.64,2.55,177.5,45.0,132.5,0.00,0.00,0.50,2.00,1,5,0.64,3.19,0.50,2.50
,,,Nc Ajax,Rival,Radiant,Energy,Lunar,-36.6,20,1,0.102,0.000,0,1,164,130,34,1,0,0,3,33.3%,125.4,99.4,26.0,0.76,0.00,0.00,2.29,164.0,130.0,34.0,1.00,0.00,0.00,3.00,2,7,1.53,5.35,2.00,7.00
,,,Dorphin 2Ez,Rival,Surge,Electric Mayhem,Lunar,-52.2,56,4,0.146,0.000,0,4,428,90,338,0,0,1,4,0.0%,116.9,24.6,92.3,0.00,0.00,0.27,1.09,107.0,22.5,84.5,0.00,0.00,0.25,1.00,6,17,1.64,4.64,1.50,4.25
,,,The Chef!,Prospect,Iron,Metal,Solar,89.2,782,52,0.745,0.712,37,15,22136,13480,8656,62,41,67,188,33.0%,399.2,243.1,156.1,1.12,0.74,1.21,3.39,425.7,259.2,166.5,1.19,0.79,1.29,3.62,170,85,3.07,1.53,3.27,1.63
,,,Dyl,Prospect,Barbarians,The Sovereign,Lunar,86.1,659,47,0.644,0.638,30,17,19250,11400,7850,51,32,66,140,36.4%,411.9,243.9,168.0,1.09,0.68,1.41,3.00,409.6,242.6,167.0,1.09,0.68,1.40,2.98,134,92,2.87,1.97,2.85,1.96
,,,Abeillonnaise,Prospect,"Pyrausta
Earth","Draconem
The Elements",Solar,82.0,106,8,0.573,0.625,5,3,2667,1660,1007,8,8,5,21,38.1%,354.8,220.8,134.0,1.06,1.06,0.67,2.79,333.4,207.5,125.9,1.00,1.00,0.63,2.63,25,21,3.33,2.79,3.13,2.63
,,,Mayorh (Mute),Prospect,"Pyrausta
Bokrug","Draconem
The Mythos",Solar,78.5,68,6,0.820,0.667,4,2,2285,1330,955,8,0,8,13,61.5%,473.8,275.8,198.0,1.66,0.00,1.66,2.70,380.8,221.7,159.2,1.33,0.00,1.33,2.17,18,7,3.73,1.45,3.00,1.17
,,,Chazzthedr,Prospect,Beagles,Puppy Paradise,Solar,77.7,690,47,0.493,0.468,22,25,20133,11490,8643,57,16,68,159,35.8%,411.4,234.8,176.6,1.16,0.33,1.39,3.25,428.4,244.5,183.9,1.21,0.34,1.45,3.38,108,110,2.21,2.25,2.30,2.34
,,,Thefrostnl,Prospect,Bokrug,The Mythos,Lunar,76.3,564,40,0.516,0.500,20,20,15837,9150,6687,39,26,58,105,37.1%,396.0,228.8,167.2,0.98,0.65,1.45,2.63,395.9,228.8,167.2,0.98,0.65,1.45,2.63,98,94,2.45,2.35,2.45,2.35
,,,Tan The Man 1107,Prospect,Cherried Crepes,The Bakery,Lunar,75.7,563,39,0.569,0.615,24,15,15992,8940,7052,35,16,67,129,27.1%,400.5,223.9,176.6,0.88,0.40,1.68,3.23,410.1,229.2,180.8,0.90,0.41,1.72,3.31,88,73,2.20,1.83,2.26,1.87
,,,Parmeseanzo,Prospect,Muenster Misfits,Cheese Guild,Solar,75.5,623,44,0.636,0.705,31,13,17273,9730,7543,39,24,66,133,29.3%,391.0,220.2,170.7,0.88,0.54,1.49,3.01,392.6,221.1,171.4,0.89,0.55,1.50,3.02,102,70,2.31,1.58,2.32,1.59
,,,Afoxypancake,Prospect,Pushwalkers,The Quad Dynasty,Lunar,75.0,719,52,0.619,0.596,31,21,19934,12150,7784,60,28,66,145,41.4%,390.9,238.3,152.7,1.18,0.55,1.29,2.84,383.3,233.7,149.7,1.15,0.54,1.27,2.79,143,105,2.80,2.06,2.75,2.02
,,,Yig'S #1 Cheerleader,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,71.5,716,52,0.509,0.519,27,25,18993,10250,8743,42,34,60,135,31.1%,374.1,201.9,172.2,0.83,0.67,1.18,2.66,365.3,197.1,168.1,0.81,0.65,1.15,2.60,128,125,2.52,2.46,2.46,2.40
,,,Firefly3616,Prospect,Spearmint,Minty Fresh,Solar,70.4,388,30,0.506,0.500,15,15,9691,5350,4341,21,20,29,80,26.3%,352.2,194.4,157.8,0.76,0.73,1.05,2.91,323.0,178.3,144.7,0.70,0.67,0.97,2.67,61,60,2.22,2.18,2.03,2.00
,,,Enygmah,Prospect,Kali,The Gods,Lunar,69.2,712,50,0.617,0.640,32,18,19421,11580,7841,60,16,64,158,38.0%,384.6,229.3,155.3,1.19,0.32,1.27,3.13,388.4,231.6,156.8,1.20,0.32,1.28,3.16,131,96,2.59,1.90,2.62,1.92
,,,Jme,Prospect,"Kali
Pushwalkers","The Gods
The Quad Dynasty",Lunar,68.1,535,36,0.661,0.694,25,11,14343,8070,6273,33,20,55,102,32.4%,378.0,212.7,165.3,0.87,0.53,1.45,2.69,398.4,224.2,174.3,0.92,0.56,1.53,2.83,98,63,2.58,1.66,2.72,1.75
,,,Mntnd3Wme,Prospect,Spearmint,Minty Fresh,Solar,66.5,542,41,0.564,0.561,23,18,13966,7520,6446,32,23,43,102,31.4%,363.4,195.6,167.7,0.83,0.60,1.12,2.65,340.6,183.4,157.2,0.78,0.56,1.05,2.49,90,76,2.34,1.98,2.20,1.85
,,,Shazampoof,Prospect,Earth,The Elements,Solar,66.3,646,46,0.489,0.522,24,22,17275,9800,7475,39,25,70,115,33.9%,377.1,213.9,163.2,0.85,0.55,1.53,2.51,375.5,213.0,162.5,0.85,0.54,1.52,2.50,104,107,2.27,2.34,2.26,2.33
,,,I Love Cuse,Prospect,Pushwalkers,The Quad Dynasty,Lunar,65.3,503,36,0.679,0.722,26,10,12544,7420,5124,37,25,32,87,42.5%,351.7,208.0,143.6,1.04,0.70,0.90,2.44,348.4,206.1,142.3,1.03,0.69,0.89,2.42,112,70,3.14,1.96,3.11,1.94
,,,Zippythegnome,Prospect,Barbarians,The Sovereign,Lunar,65.2,599,43,0.630,0.628,27,16,15367,9200,6167,45,26,47,105,42.9%,361.8,216.6,145.2,1.06,0.61,1.11,2.47,357.4,214.0,143.4,1.05,0.60,1.09,2.44,118,84,2.78,1.98,2.74,1.95
,,,Lxploitl,Prospect,Gemini,The Nexus,Solar,65.2,350,24,0.397,0.333,8,16,9339,5300,4039,24,8,35,75,32.0%,376.3,213.5,162.7,0.97,0.32,1.41,3.02,389.1,220.8,168.3,1.00,0.33,1.46,3.13,48,63,1.93,2.54,2.00,2.63
,,,Calichromatic,Prospect,Pyrausta,Draconem,Solar,64.1,313,23,0.458,0.435,10,13,7760,4410,3350,17,12,29,66,25.8%,349.6,198.7,150.9,0.77,0.54,1.31,2.97,337.4,191.7,145.7,0.74,0.52,1.26,2.87,42,47,1.89,2.12,1.83,2.04
,,,Spookyoldguy749,Prospect,Iron,Metal,Solar,63.6,669,43,0.707,0.698,30,13,16779,10570,6209,56,24,49,132,42.4%,353.7,222.8,130.9,1.18,0.51,1.03,2.78,390.2,245.8,144.4,1.30,0.56,1.14,3.07,138,78,2.91,1.64,3.21,1.81
,,,Olepetty,Prospect,Pyrausta,Draconem,Solar,63.3,502,35,0.605,0.571,20,15,11798,7130,4668,30,24,38,103,29.1%,331.4,200.3,131.1,0.84,0.67,1.07,2.89,337.1,203.7,133.4,0.86,0.69,1.09,2.94,91,69,2.56,1.94,2.60,1.97
,,,Nacho,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,61.4,652,47,0.517,0.532,25,22,15829,9400,6429,49,19,42,145,33.8%,342.3,203.3,139.0,1.06,0.41,0.91,3.14,336.8,200.0,136.8,1.04,0.40,0.89,3.09,115,110,2.49,2.38,2.45,2.34
,,,Dafiya711,Prospect,Bokrug,The Mythos,Lunar,60.5,427,31,0.465,0.452,14,17,10160,5940,4220,28,21,27,74,37.8%,335.5,196.2,139.4,0.92,0.69,0.89,2.44,327.7,191.6,136.1,0.90,0.68,0.87,2.39,77,84,2.54,2.77,2.48,2.71
,,,Goldenkiwi.,Prospect,Iron,Metal,Solar,58.3,704,48,0.770,0.729,35,13,15390,8790,6600,33,41,43,129,25.6%,308.3,176.1,132.2,0.66,0.82,0.86,2.58,320.6,183.1,137.5,0.69,0.85,0.90,2.69,159,73,3.18,1.46,3.31,1.52
,,,Onlypandasrl,Prospect,Blobfish,The Abyss,Lunar,58.0,372,24,0.519,0.458,11,13,8527,4980,3547,23,16,23,73,31.5%,323.2,188.8,134.5,0.87,0.61,0.87,2.77,355.3,207.5,147.8,0.96,0.67,0.96,3.04,63,60,2.39,2.27,2.63,2.50
,,,Ttv Bluntkng,Prospect,"Dark Matter
Kali","The Cosmos
The Gods",Lunar,57.6,426,32,0.551,0.563,18,14,10685,6580,4105,31,16,40,68,45.6%,353.7,217.8,135.9,1.03,0.53,1.32,2.25,333.9,205.6,128.3,0.97,0.50,1.25,2.13,73,64,2.42,2.12,2.28,2.00
,,,Xxblindbeastxx,Prospect,Undead,Destined,Solar,56.6,705,50,0.450,0.520,26,24,17228,9460,7768,38,25,63,126,30.2%,344.6,189.2,155.4,0.76,0.50,1.26,2.52,344.6,189.2,155.4,0.76,0.50,1.26,2.52,108,123,2.16,2.46,2.16,2.46
,,,Squirrel,Prospect,Pulse,Energy,Lunar,56.1,387,30,0.402,0.433,13,17,9724,5050,4674,22,14,31,60,36.7%,354.3,184.0,170.3,0.80,0.51,1.13,2.19,324.1,168.3,155.8,0.73,0.47,1.03,2.00,60,77,2.19,2.81,2.00,2.57
,,,Shinxx403,Prospect,Green Beans,The Garden,Solar,55.8,636,41,0.529,0.537,22,19,14554,8090,6464,29,28,52,119,24.4%,322.7,179.4,143.3,0.64,0.62,1.15,2.64,355.0,197.3,157.7,0.71,0.68,1.27,2.90,94,87,2.08,1.93,2.29,2.12
,,,Gameymcgamertag,Prospect,Spearmint,Minty Fresh,Solar,55.4,555,42,0.560,0.548,23,19,13174,6800,6374,25,23,44,95,26.3%,334.7,172.8,161.9,0.64,0.58,1.12,2.41,313.7,161.9,151.8,0.60,0.55,1.05,2.26,88,75,2.24,1.91,2.10,1.79
,,,Fudansynder,Prospect,Barbarians,The Sovereign,Lunar,55.3,378,27,0.674,0.667,18,9,8538,5100,3438,28,14,17,75,37.3%,318.5,190.3,128.3,1.04,0.52,0.63,2.80,316.2,188.9,127.3,1.04,0.52,0.63,2.78,85,54,3.17,2.01,3.15,2.00
,,,Rosefanatic3615,Prospect,Spearmint,Minty Fresh,Solar,54.4,510,40,0.594,0.575,23,17,12286,7090,5196,32,19,42,84,38.1%,339.7,196.0,143.7,0.88,0.53,1.16,2.32,307.2,177.3,129.9,0.80,0.48,1.05,2.10,91,71,2.52,1.96,2.28,1.78
,,,Dwse.,Prospect,Barbarians,The Sovereign,Lunar,54.1,530,39,0.649,0.615,24,15,11703,6290,5413,27,29,26,84,32.1%,311.4,167.4,144.0,0.72,0.77,0.69,2.23,300.1,161.3,138.8,0.69,0.74,0.67,2.15,116,79,3.09,2.10,2.97,2.03
,,,Santa Turtle,Prospect,"Funnel-Webs
Kali","Eight Legged Freaks
The Gods",Lunar,52.9,543,39,0.469,0.462,18,21,13305,7820,5485,37,19,47,82,45.1%,345.5,203.1,142.4,0.96,0.49,1.22,2.13,341.2,200.5,140.6,0.95,0.49,1.21,2.10,83,90,2.16,2.34,2.13,2.31
,,,Reminey (Gagepaxton),Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,52.7,64,4,0.293,0.250,1,3,1590,780,810,3,1,6,13,23.1%,350.3,171.9,178.5,0.66,0.22,1.32,2.86,397.5,195.0,202.5,0.75,0.25,1.50,3.25,8,14,1.76,3.08,2.00,3.50
,,,Pineapple448,Prospect,Pyrausta,Draconem,Solar,51.8,727,52,0.595,0.558,29,23,17184,10000,7184,51,21,51,130,39.2%,333.3,194.0,139.3,0.99,0.41,0.99,2.52,330.5,192.3,138.2,0.98,0.40,0.98,2.50,131,102,2.54,1.98,2.52,1.96
,,,System,Prospect,Undead,Destined,Solar,51.1,210,16,0.525,0.563,9,7,4859,2430,2429,6,11,20,28,21.4%,326.3,163.2,163.1,0.40,0.74,1.34,1.88,303.7,151.9,151.8,0.38,0.69,1.25,1.75,30,28,2.01,1.88,1.88,1.75
,,,Oh Frenzy,Prospect,"Gemini
Funnel-Webs","The Nexus
Eight Legged Freaks",Solar,49.9,286,19,0.336,0.263,5,14,6831,3600,3231,8,14,35,35,22.9%,336.8,177.5,159.3,0.39,0.69,1.73,1.73,359.5,189.5,170.1,0.42,0.74,1.84,1.84,36,56,1.77,2.76,1.89,2.95
,,,Larzten,Prospect,Iron,Metal,Solar,49.9,191,13,0.780,0.692,9,4,4611,3220,1391,19,6,15,27,70.4%,340.4,237.7,102.7,1.40,0.44,1.11,1.99,354.7,247.7,107.0,1.46,0.46,1.15,2.08,43,19,3.17,1.40,3.31,1.46
,,,Boulder,Prospect,Pulse,Energy,Lunar,49.8,669,51,0.394,0.373,19,32,16009,8190,7819,31,24,58,99,31.3%,337.4,172.6,164.8,0.65,0.51,1.22,2.09,313.9,160.6,153.3,0.61,0.47,1.14,1.94,102,134,2.15,2.82,2.00,2.63
,,,Raisonbran,Prospect,Beagles,Puppy Paradise,Solar,49.6,603,43,0.515,0.512,22,21,13175,7400,5775,24,30,51,95,25.3%,308.1,173.0,135.0,0.56,0.70,1.19,2.22,306.4,172.1,134.3,0.56,0.70,1.19,2.21,105,101,2.46,2.36,2.44,2.35
,,,Quaza Gs,Prospect,Dark Matter,The Cosmos,Lunar,49.5,685,49,0.493,0.490,24,25,16198,9470,6728,34,26,75,102,33.3%,333.4,194.9,138.5,0.70,0.54,1.54,2.10,330.6,193.3,137.3,0.69,0.53,1.53,2.08,111,113,2.29,2.33,2.27,2.31
,,,Zeano,Prospect,Green Beans,The Garden,Solar,49.1,576,37,0.526,0.514,19,18,13057,7540,5517,35,18,42,104,33.7%,319.7,184.6,135.1,0.86,0.44,1.03,2.55,352.9,203.8,149.1,0.95,0.49,1.14,2.81,92,86,2.25,2.11,2.49,2.32
,,,Insanefox05,Prospect,Pulse,Energy,Lunar,49.0,436,34,0.439,0.412,14,20,10317,5460,4857,21,17,38,61,34.4%,333.7,176.6,157.1,0.68,0.55,1.23,1.97,303.4,160.6,142.9,0.62,0.50,1.12,1.79,72,84,2.33,2.72,2.12,2.47
,,,N00Bpr0N,Prospect,Muenster Misfits,Cheese Guild,Solar,48.7,645,47,0.611,0.681,32,15,14729,7770,6959,29,25,52,102,28.4%,322.0,169.9,152.1,0.63,0.55,1.14,2.23,313.4,165.3,148.1,0.62,0.53,1.11,2.17,108,80,2.36,1.75,2.30,1.70
,,,Casualnudist,Prospect,Green Beans,The Garden,Solar,48.7,634,41,0.454,0.439,18,23,14353,8260,6093,27,21,67,116,23.3%,319.2,183.7,135.5,0.60,0.47,1.49,2.58,350.1,201.5,148.6,0.66,0.51,1.63,2.83,83,94,1.85,2.09,2.02,2.29
,,,Sup3Rm4N,Prospect,Bokrug,The Mythos,Lunar,48.5,418,32,0.472,0.531,17,15,9454,4420,5034,13,22,30,52,25.0%,318.9,149.1,169.8,0.44,0.74,1.01,1.75,295.4,138.1,157.3,0.41,0.69,0.94,1.63,68,73,2.29,2.46,2.13,2.28
,,,Tv_Impactreapz,Prospect,Pyrausta,Draconem,Solar,47.8,537,38,0.627,0.579,22,16,12045,6460,5585,23,23,44,81,28.4%,316.3,169.6,146.7,0.60,0.60,1.16,2.13,317.0,170.0,147.0,0.61,0.61,1.16,2.13,102,73,2.68,1.92,2.68,1.92
,,,Trexreaper,Prospect,Earth,The Elements,Solar,47.8,462,34,0.463,0.500,17,17,11183,5770,5413,22,14,44,67,32.8%,341.3,176.1,165.2,0.67,0.43,1.34,2.04,328.9,169.7,159.2,0.65,0.41,1.29,1.97,69,76,2.11,2.32,2.03,2.24
,,,Mysticmax07,Prospect,Muenster Misfits,Cheese Guild,Solar,47.2,524,38,0.617,0.658,25,13,11755,6490,5265,31,17,33,89,34.8%,316.3,174.6,141.7,0.83,0.46,0.89,2.40,309.3,170.8,138.6,0.82,0.45,0.87,2.34,88,64,2.37,1.72,2.32,1.68
,,,Defnotmongo.,Prospect,Gemini,The Nexus,Solar,46.8,509,37,0.466,0.432,16,21,11123,6360,4763,30,22,30,76,39.5%,308.1,176.2,132.0,0.83,0.61,0.83,2.11,300.6,171.9,128.7,0.81,0.59,0.81,2.05,90,98,2.49,2.71,2.43,2.65
,,,Array,Prospect,Pepperoni Pizza,Fifty-Fifty Pizzeria,Lunar,44.5,492,36,0.513,0.528,19,17,10104,5800,4304,26,22,26,80,32.5%,289.6,166.2,123.4,0.75,0.63,0.75,2.29,280.7,161.1,119.6,0.72,0.61,0.72,2.22,93,90,2.67,2.58,2.58,2.50
,,,Nightraptor04,Prospect,"Undead
Kali
Funnel-Webs","Destined
The Gods
Eight Legged Freaks",Lunar,44.4,636,45,0.343,0.356,16,29,14468,7680,6788,35,19,45,98,35.7%,320.8,170.3,150.5,0.78,0.42,1.00,2.17,321.5,170.7,150.8,0.78,0.42,1.00,2.18,88,133,1.95,2.95,1.96,2.96
,,,J A Y M E S,Prospect,Dark Matter,The Cosmos,Lunar,44.4,684,49,0.507,0.510,25,24,15232,8350,6882,35,22,53,110,31.8%,314.0,172.1,141.9,0.72,0.45,1.09,2.27,310.9,170.4,140.4,0.71,0.45,1.08,2.24,112,110,2.31,2.27,2.29,2.24
,,,Dofri9976,Prospect,Muenster Misfits,Cheese Guild,Solar,44.3,386,27,0.542,0.630,17,10,8352,4710,3642,19,13,30,66,28.8%,305.1,172.1,133.0,0.69,0.47,1.10,2.41,309.3,174.4,134.9,0.70,0.48,1.11,2.44,56,50,2.05,1.83,2.07,1.85
,,,Ragegamingis1,Prospect,Kali,The Gods,Lunar,43.9,476,33,0.613,0.576,19,14,10603,6090,4513,23,23,42,54,42.6%,314.1,180.4,133.7,0.68,0.68,1.24,1.60,321.3,184.5,136.8,0.70,0.70,1.27,1.64,90,67,2.67,1.98,2.73,2.03
,,,Tokifyy,Prospect,"Pulse
Dark Matter","Energy
The Cosmos",Lunar,43.9,356,24,0.481,0.458,11,13,7722,4180,3542,18,14,23,53,34.0%,305.9,165.6,140.3,0.71,0.55,0.91,2.10,321.8,174.2,147.6,0.75,0.58,0.96,2.21,61,64,2.42,2.54,2.54,2.67
,,,Goldentiger5,Prospect,Cherried Crepes,The Bakery,Lunar,43.8,653,47,0.519,0.596,28,19,14470,8620,5850,40,16,53,117,34.2%,312.5,186.1,126.3,0.86,0.35,1.14,2.53,307.9,183.4,124.5,0.85,0.34,1.13,2.49,105,100,2.27,2.16,2.23,2.13
,,,Neithernick,Prospect,Undead,Destined,Solar,43.6,523,35,0.431,0.514,18,17,11393,6410,4983,21,20,50,81,25.9%,307.2,172.8,134.4,0.57,0.54,1.35,2.18,325.5,183.1,142.4,0.60,0.57,1.43,2.31,76,91,2.05,2.45,2.17,2.60
,,,Benjamen A,Prospect,Detention Demons,Ghoul School,Solar,43.5,718,49,0.241,0.204,10,39,17853,9490,8363,33,14,90,99,33.3%,350.6,186.4,164.2,0.65,0.27,1.77,1.94,364.3,193.7,170.7,0.67,0.29,1.84,2.02,69,147,1.36,2.89,1.41,3.00
,,,Dom Tut,Prospect,Gemini,The Nexus,Solar,42.9,710,49,0.408,0.367,18,31,15439,9120,6319,43,20,52,122,35.2%,306.6,181.1,125.5,0.85,0.40,1.03,2.42,315.1,186.1,129.0,0.88,0.41,1.06,2.49,110,139,2.18,2.76,2.24,2.84
,,,Countrywolfz,Prospect,Bokrug,The Mythos,Lunar,42.1,549,39,0.487,0.513,20,19,11878,6410,5468,32,14,31,96,33.3%,305.1,164.6,140.4,0.82,0.36,0.80,2.47,304.6,164.4,140.2,0.82,0.36,0.79,2.46,92,95,2.36,2.44,2.36,2.44
,,,Chugg,Prospect,Blobfish,The Abyss,Lunar,41.8,592,40,0.436,0.425,17,23,12103,7110,4993,30,17,42,116,25.9%,288.3,169.4,118.9,0.71,0.40,1.00,2.76,302.6,177.8,124.8,0.75,0.43,1.05,2.90,89,105,2.12,2.50,2.23,2.63
,,,Creamcity6,Prospect,Dark Matter,The Cosmos,Lunar,41.6,326,25,0.530,0.560,14,11,6989,3970,3019,17,9,25,57,29.8%,302.3,171.7,130.6,0.74,0.39,1.08,2.47,279.6,158.8,120.8,0.68,0.36,1.00,2.28,52,48,2.25,2.08,2.08,1.92
,,,Thesaltylobbster,Prospect,Pushwalkers,The Quad Dynasty,Lunar,40.3,654,47,0.623,0.617,29,18,13269,8230,5039,36,26,46,103,35.0%,286.1,177.5,108.6,0.78,0.56,0.99,2.22,282.3,175.1,107.2,0.77,0.55,0.98,2.19,127,92,2.74,1.98,2.70,1.96
,,,Shogun,Prospect,Earth,The Elements,Solar,40.3,398,29,0.431,0.414,12,17,8326,4540,3786,16,14,32,64,25.0%,295.0,160.9,134.1,0.57,0.50,1.13,2.27,287.1,156.6,130.6,0.55,0.48,1.10,2.21,55,66,1.95,2.34,1.90,2.28
,,,Imlurkinn,Prospect,Undead,Destined,Solar,35.9,444,33,0.434,0.485,16,17,9855,5020,4835,23,11,32,57,40.4%,313.0,159.4,153.6,0.73,0.35,1.02,1.81,298.6,152.1,146.5,0.70,0.33,0.97,1.73,71,84,2.25,2.67,2.15,2.55
,,,K1Ngpollock,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,34.3,383,26,0.324,0.346,9,17,7890,4780,3110,22,10,30,58,37.9%,290.5,176.0,114.5,0.81,0.37,1.10,2.14,303.5,183.8,119.6,0.85,0.38,1.15,2.23,55,87,2.02,3.20,2.12,3.35
,,,Chadgpt,Prospect,Cherried Crepes,The Bakery,Lunar,33.7,584,43,0.526,0.558,24,19,11529,6010,5519,23,20,37,86,26.7%,278.4,145.1,133.3,0.56,0.48,0.89,2.08,268.1,139.8,128.3,0.53,0.47,0.86,2.00,91,85,2.20,2.05,2.12,1.98
,,,Dgitlsickboy,Prospect,Funnel-Webs,Eight Legged Freaks,Lunar,33.2,640,44,0.330,0.295,13,31,13201,6900,6301,21,21,58,85,24.7%,290.9,152.0,138.8,0.46,0.46,1.28,1.87,300.0,156.8,143.2,0.48,0.48,1.32,1.93,86,135,1.89,2.97,1.95,3.07
,,,Crimzonsparrow,Prospect,Pulse,Energy,Lunar,32.3,197,14,0.286,0.286,4,10,4078,2460,1618,10,4,19,31,32.3%,291.9,176.1,115.8,0.72,0.29,1.36,2.22,291.3,175.7,115.6,0.71,0.29,1.36,2.21,26,46,1.86,3.29,1.86,3.29
,,,Decebalus,Prospect,"Pulse
Gemini","Energy
The Nexus",Lunar,31.6,69,6,0.162,0.167,1,5,1597,830,767,3,1,8,8,37.5%,326.4,169.6,156.7,0.61,0.20,1.63,1.63,266.2,138.3,127.8,0.50,0.17,1.33,1.33,5,15,1.02,3.07,0.83,2.50
,,,Theman,Prospect,Cherried Crepes,The Bakery,Lunar,31.5,363,27,0.446,0.519,14,13,6909,3420,3489,14,13,17,52,26.9%,268.4,132.9,135.5,0.54,0.51,0.66,2.02,255.9,126.7,129.2,0.52,0.48,0.63,1.93,52,60,2.02,2.33,1.93,2.22
,,,Mickstery,Prospect,Blobfish,The Abyss,Lunar,31.2,272,20,0.248,0.250,5,15,5826,3360,2466,15,2,26,46,32.6%,302.0,174.2,127.8,0.78,0.10,1.35,2.38,291.3,168.0,123.3,0.75,0.10,1.30,2.30,30,61,1.56,3.16,1.50,3.05
,,,Youreviltwin,Prospect,Beagles,Puppy Paradise,Solar,30.4,454,32,0.424,0.375,12,20,8984,4360,4624,17,14,27,61,27.9%,279.0,135.4,143.6,0.53,0.43,0.84,1.89,280.8,136.3,144.5,0.53,0.44,0.84,1.91,63,77,1.96,2.39,1.97,2.41
,,,Maxox,Prospect,Earth,The Elements,Solar,30.1,556,40,0.483,0.500,20,20,11395,6180,5215,27,14,41,73,37.0%,289.0,156.7,132.3,0.68,0.36,1.04,1.85,284.9,154.5,130.4,0.68,0.35,1.03,1.83,87,91,2.21,2.31,2.18,2.28
,,,Outlaw K3,Prospect,Gemini,The Nexus,Solar,26.3,339,24,0.462,0.417,10,14,6136,3090,3046,11,11,19,49,22.4%,255.2,128.5,126.7,0.46,0.46,0.79,2.04,255.7,128.8,126.9,0.46,0.46,0.79,2.04,61,67,2.54,2.79,2.54,2.79
,,,Deejay,Prospect,Green Beans,The Garden,Solar,25.9,575,37,0.464,0.514,19,18,11216,6290,4926,25,13,47,79,31.6%,275.1,154.3,120.8,0.61,0.32,1.15,1.94,303.1,170.0,133.1,0.68,0.35,1.27,2.14,79,87,1.94,2.13,2.14,2.35
