Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
,,,Unearthlylegend,Major,Monsoons,Storm,Solar,84.4,944,63,0.645,0.667,42,21,25285,14990,10295,68,43,77,219,31.1%,405.0,240.1,164.9,1.09,0.69,1.23,3.51,401.3,237.9,163.4,1.08,0.68,1.22,3.48,172,117,2.76,1.87,2.73,1.86
,,,Jfmachine,Major,"Louis Vuitton
Cobras","High Class
The Serpents",Lunar,83.9,751,51,0.564,0.529,27,24,20753,11870,8883,58,32,58,157,36.9%,417.9,239.0,178.9,1.17,0.64,1.17,3.16,406.9,232.7,174.2,1.14,0.63,1.14,3.08,134,114,2.70,2.30,2.63,2.24
,,,Yungflexxer,Major,Peppermint,Minty Fresh,Lunar,82.5,123,8,0.355,0.250,2,6,3509,2280,1229,11,3,15,28,39.3%,431.4,280.3,151.1,1.35,0.37,1.84,3.44,438.6,285.0,153.6,1.38,0.38,1.88,3.50,18,26,2.21,3.20,2.25,3.25
,,,Moosey,Major,Mastodons,Polar Vortex,Lunar,80.4,360,26,0.606,0.538,14,12,10004,5760,4244,25,12,38,76,32.9%,420.2,241.9,178.3,1.05,0.50,1.60,3.19,384.8,221.5,163.2,0.96,0.46,1.46,2.92,56,42,2.35,1.76,2.15,1.62
,,,Xaerous,Major,Lightning,Electric Mayhem,Lunar,78.8,942,64,0.603,0.594,38,26,25642,15080,10562,65,43,93,178,36.5%,411.6,242.1,169.5,1.04,0.69,1.49,2.86,400.7,235.6,165.0,1.02,0.67,1.45,2.78,161,123,2.58,1.97,2.52,1.92
,,,Styzzi,Major,Black Hand,The Order,Lunar,75.8,977,64,0.628,0.641,41,23,25176,14850,10326,60,50,88,195,30.8%,389.7,229.8,159.8,0.93,0.77,1.36,3.02,393.4,232.0,161.3,0.94,0.78,1.38,3.05,184,132,2.85,2.04,2.88,2.06
,,,Platshot,Major,"Seadevils
Celery","The Abyss
The Garden",Lunar,73.3,658,48,0.544,0.583,28,20,17539,9810,7729,37,21,74,136,27.2%,403.1,225.4,177.6,0.85,0.48,1.70,3.13,365.4,204.4,161.0,0.77,0.44,1.54,2.83,101,90,2.32,2.07,2.10,1.88
,,,Mrfelon,Major,Mastodons,Polar Vortex,Lunar,72.9,909,63,0.596,0.587,37,26,24899,13780,11119,51,33,109,158,32.3%,414.2,229.2,185.0,0.85,0.55,1.81,2.63,395.2,218.7,176.5,0.81,0.52,1.73,2.51,146,113,2.43,1.88,2.32,1.79
,,,Denz,Major,"Louis Vuitton
Killer Whales","High Class
The Ocean",Solar,72.5,950,64,0.533,0.516,33,31,25649,14900,10749,70,30,92,180,38.9%,408.3,237.2,171.1,1.11,0.48,1.46,2.87,400.8,232.8,168.0,1.09,0.47,1.44,2.81,164,151,2.61,2.40,2.56,2.36
,,,Noriko,Major,"Tyrannosaurus
Makos","Dino Park
Shark Attack",Solar,71.9,420,28,0.600,0.679,19,9,10735,5770,4965,26,16,30,87,29.9%,386.5,207.7,178.8,0.94,0.58,1.08,3.13,383.4,206.1,177.3,0.93,0.57,1.07,3.11,74,57,2.66,2.05,2.64,2.04
,,,Void.,Major,"Makos
Tyrannosaurus","Shark Attack
Dino Park",Solar,71.5,728,50,0.546,0.580,29,21,18684,11010,7674,47,36,64,131,35.9%,388.1,228.7,159.4,0.98,0.75,1.33,2.72,373.7,220.2,153.5,0.94,0.72,1.28,2.62,126,112,2.62,2.33,2.52,2.24
,,,Tterb86,Major,Gladiators,The Sovereign,Lunar,70.2,497,31,0.658,0.677,21,10,12039,6960,5079,25,29,41,96,26.0%,366.3,211.8,154.5,0.76,0.88,1.25,2.92,388.4,224.5,163.8,0.81,0.94,1.32,3.10,86,56,2.62,1.70,2.77,1.81
,,,Scottee,Major,Rockets,Fallout Shelter,Solar,70.0,272,19,0.465,0.526,10,9,6694,3880,2814,16,14,21,53,30.2%,372.2,215.7,156.4,0.89,0.78,1.17,2.95,352.3,204.2,148.1,0.84,0.74,1.11,2.79,43,47,2.39,2.61,2.26,2.47
,,,Zebu,Major,Raisin Branshees,Spooky Breakfast Gang,Solar,69.7,787,56,0.690,0.679,38,18,20427,11790,8637,54,31,68,144,37.5%,392.5,226.5,166.0,1.04,0.60,1.31,2.77,364.8,210.5,154.2,0.96,0.55,1.21,2.57,148,88,2.84,1.69,2.64,1.57
,,,Tylurr,Major,"Celery
Trashcans
Cobras
Louis Vuitton","The Garden
Waste Management
The Serpents
High Class",Lunar,69.6,927,60,0.453,0.483,29,31,23937,14180,9757,58,36,96,178,32.6%,390.5,231.3,159.2,0.95,0.59,1.57,2.90,399.0,236.3,162.6,0.97,0.60,1.60,2.97,143,161,2.33,2.63,2.38,2.68
,,,Cart,Major,Gladiators,The Sovereign,Lunar,69.6,951,59,0.586,0.593,35,24,24962,14820,10142,75,26,82,192,39.1%,396.9,235.7,161.3,1.19,0.41,1.30,3.05,423.1,251.2,171.9,1.27,0.44,1.39,3.25,159,127,2.53,2.02,2.69,2.15
,,,Crazy Vulpix,Major,Hydras,πολύ κεφάλη,Lunar,68.8,857,57,0.724,0.737,42,15,21086,12320,8766,50,36,74,182,27.5%,372.1,217.4,154.7,0.88,0.64,1.31,3.21,369.9,216.1,153.8,0.88,0.63,1.30,3.19,160,85,2.82,1.50,2.81,1.49
,,,Zach,Major,Raisin Branshees,Spooky Breakfast Gang,Solar,67.3,789,56,0.720,0.732,41,15,19821,11810,8011,58,29,60,156,37.2%,379.9,226.3,153.5,1.11,0.56,1.15,2.99,353.9,210.9,143.1,1.04,0.52,1.07,2.79,150,81,2.87,1.55,2.68,1.45
,,,Breadedrice,Major,Celery,The Garden,Lunar,67.3,193,15,0.487,0.467,7,8,5248,2840,2408,14,6,17,29,48.3%,411.2,222.5,188.7,1.10,0.47,1.33,2.27,349.9,189.3,160.5,0.93,0.40,1.13,1.93,30,31,2.35,2.43,2.00,2.07
,,,Mezmer,Major,Lightning,Electric Mayhem,Lunar,66.6,838,56,0.641,0.625,35,21,20756,12060,8696,54,31,68,171,31.6%,374.5,217.6,156.9,0.97,0.56,1.23,3.09,370.6,215.4,155.3,0.96,0.55,1.21,3.05,146,100,2.63,1.80,2.61,1.79
,,,B-Rad,Major,House Stark,Houses of Westeros,Solar,66.2,955,64,0.526,0.500,32,32,25135,14630,10505,61,34,105,158,38.6%,398.0,231.7,166.3,0.97,0.54,1.66,2.50,392.7,228.6,164.1,0.95,0.53,1.64,2.47,158,148,2.50,2.34,2.47,2.31
,,,Stego,Major,Alt Rockers,The Jukebox,Lunar,65.9,63,4,0.303,0.250,1,3,1587,890,697,1,4,10,9,11.1%,380.9,213.6,167.3,0.24,0.96,2.40,2.16,396.8,222.5,174.3,0.25,1.00,2.50,2.25,7,12,1.68,2.88,1.75,3.00
,,,Rayem Whisperwind,Major,Quads,The Quad Dynasty,Solar,65.6,799,56,0.606,0.643,36,20,20204,11210,8994,42,35,78,136,30.9%,382.4,212.2,170.2,0.79,0.66,1.48,2.57,360.8,200.2,160.6,0.75,0.63,1.39,2.43,130,98,2.46,1.85,2.32,1.75
,,,Dorito,Major,Hydras,πολύ κεφάλη,Lunar,65.4,821,54,0.692,0.685,37,17,20166,11920,8246,46,38,78,152,30.3%,371.4,219.6,151.9,0.85,0.70,1.44,2.80,373.4,220.7,152.7,0.85,0.70,1.44,2.81,148,87,2.73,1.60,2.74,1.61
,,,Rex,Major,Tyrannosaurus,Dino Park,Solar,65.3,816,55,0.548,0.582,32,23,20581,11630,8951,40,35,89,143,28.0%,381.4,215.5,165.9,0.74,0.65,1.65,2.65,374.2,211.5,162.7,0.73,0.64,1.62,2.60,137,121,2.54,2.24,2.49,2.20
,,,Cookie :>,Major,Seadevils,The Abyss,Lunar,63.5,790,52,0.517,0.481,25,27,19421,10860,8561,47,25,66,161,29.2%,371.7,207.9,163.9,0.90,0.48,1.26,3.08,373.5,208.8,164.6,0.90,0.48,1.27,3.10,117,112,2.24,2.14,2.25,2.15
,,,W33P,Major,Fantastic Four,The Comic Crusaders,Solar,63.4,884,58,0.558,0.586,34,24,21341,12830,8511,57,34,73,178,32.0%,365.1,219.5,145.6,0.98,0.58,1.25,3.04,367.9,221.2,146.7,0.98,0.59,1.26,3.07,144,124,2.46,2.12,2.48,2.14
,,,Aceofaidan,Major,House Stark,Houses of Westeros,Solar,63.4,784,52,0.475,0.442,23,29,18967,11100,7867,52,30,57,155,33.5%,365.8,214.1,151.7,1.00,0.58,1.10,2.99,364.8,213.5,151.3,1.00,0.58,1.10,2.98,123,131,2.37,2.53,2.37,2.52
,,,Flamethrowr,Major,"Cobras
Trashcans","The Serpents
Waste Management",Solar,63.4,397,24,0.531,0.583,14,10,9780,6210,3570,28,15,38,76,36.8%,372.5,236.5,136.0,1.07,0.57,1.45,2.89,407.5,258.8,148.8,1.17,0.63,1.58,3.17,67,62,2.55,2.36,2.79,2.58
,,,Sumguy,Major,Lasagna,Fifty-Fifty Pizzeria,Lunar,63.4,742,50,0.594,0.540,27,23,18299,10190,8109,41,26,67,144,28.5%,372.9,207.7,165.3,0.84,0.53,1.37,2.93,366.0,203.8,162.2,0.82,0.52,1.34,2.88,130,102,2.65,2.08,2.60,2.04
,,,V15 Ehf,Major,Contras,8-Bit Brigade,Lunar,62.6,780,53,0.513,0.528,28,25,19397,11380,8017,48,30,74,138,34.8%,376.0,220.6,155.4,0.93,0.58,1.43,2.68,366.0,214.7,151.3,0.91,0.57,1.40,2.60,124,120,2.40,2.33,2.34,2.26
,,,Zck,Major,Mutalisks,The Swarm,Solar,62.2,1013,61,0.591,0.557,34,27,23433,14080,9353,55,45,84,213,25.8%,349.8,210.2,139.6,0.82,0.67,1.25,3.18,384.1,230.8,153.3,0.90,0.74,1.38,3.49,177,140,2.64,2.09,2.90,2.30
,,,Lord Ironskull,Major,Wind,The Elements,Lunar,62.2,765,52,0.507,0.519,27,25,18997,10560,8437,49,23,61,146,33.6%,375.5,208.7,166.8,0.97,0.45,1.21,2.89,365.3,203.1,162.3,0.94,0.44,1.17,2.81,109,107,2.15,2.12,2.10,2.06
,,,Tehblister,Major,Lasagna,Fifty-Fifty Pizzeria,Lunar,62.1,884,60,0.592,0.550,33,27,21628,12860,8768,66,27,63,176,37.5%,370.0,220.0,150.0,1.13,0.46,1.08,3.01,360.5,214.3,146.1,1.10,0.45,1.05,2.93,156,123,2.67,2.10,2.60,2.05
,,,General Mills,Major,Quads,The Quad Dynasty,Solar,61.9,541,36,0.679,0.750,27,9,13094,7490,5604,34,26,38,89,38.2%,366.0,209.4,156.6,0.95,0.73,1.06,2.49,363.7,208.1,155.7,0.94,0.72,1.06,2.47,98,60,2.74,1.68,2.72,1.67
,,,Zair,Major,Contras,8-Bit Brigade,Lunar,61.4,755,51,0.463,0.471,24,27,18727,9950,8777,34,29,76,130,26.2%,375.1,199.3,175.8,0.68,0.58,1.52,2.60,367.2,195.1,172.1,0.67,0.57,1.49,2.55,111,122,2.22,2.44,2.18,2.39
,,,Pi'Erre,Major,Makos,Shark Attack,Solar,61.4,582,38,0.525,0.632,24,14,13828,8120,5708,37,32,38,92,40.2%,359.3,211.0,148.3,0.96,0.83,0.99,2.39,363.9,213.7,150.2,0.97,0.84,1.00,2.42,97,91,2.52,2.36,2.55,2.39
,,,Kagge01,Major,Quads,The Quad Dynasty,Solar,61.4,931,64,0.631,0.672,43,21,23498,12660,10838,45,37,97,146,30.8%,381.7,205.6,176.0,0.73,0.60,1.58,2.37,367.2,197.8,169.3,0.70,0.58,1.52,2.28,155,109,2.52,1.77,2.42,1.70
,,,Mooshu,Major,Fantastic Four,The Comic Crusaders,Solar,61.4,490,32,0.495,0.563,18,14,11361,6750,4611,29,15,39,115,25.2%,350.6,208.3,142.3,0.89,0.46,1.20,3.55,355.0,210.9,144.1,0.91,0.47,1.22,3.59,69,70,2.13,2.16,2.16,2.19
,,,Wall2Wall3,Major,Monsoons,Storm,Solar,61.2,944,63,0.645,0.667,42,21,22070,12280,9790,53,35,65,198,26.8%,353.5,196.7,156.8,0.85,0.56,1.04,3.17,350.3,194.9,155.4,0.84,0.56,1.03,3.14,172,117,2.76,1.87,2.73,1.86
,,,Trunkles,Major,Hydras,πολύ κεφάλη,Lunar,61.1,597,39,0.681,0.641,25,14,13637,8470,5167,42,23,36,132,31.8%,345.4,214.5,130.9,1.06,0.58,0.91,3.34,349.7,217.2,132.5,1.08,0.59,0.92,3.38,104,63,2.63,1.60,2.67,1.62
,,,Capn' Clutch,Major,Black Hand,The Order,Lunar,60.4,918,60,0.625,0.633,38,22,21391,12690,8701,59,39,61,179,33.0%,352.4,209.0,143.3,0.97,0.64,1.00,2.95,356.5,211.5,145.0,0.98,0.65,1.02,2.98,174,126,2.87,2.08,2.90,2.10
,,,Spudsy,Major,"Rockets
Fantastic Four","Fallout Shelter
The Comic Crusaders",Solar,60.4,652,43,0.462,0.465,20,23,15566,8540,7026,33,23,56,129,25.6%,361.0,198.1,163.0,0.77,0.53,1.30,2.99,362.0,198.6,163.4,0.77,0.53,1.30,3.00,97,107,2.25,2.48,2.26,2.49
,,,Shaunedc,Major,House Stark,Houses of Westeros,Solar,58.5,490,32,0.566,0.469,15,17,11463,6530,4933,24,24,42,83,28.9%,353.8,201.5,152.2,0.74,0.74,1.30,2.56,358.2,204.1,154.2,0.75,0.75,1.31,2.59,83,70,2.56,2.16,2.59,2.19
,,,Rylax24,Major,Chihuahuas,Dog Pound,Solar,58.1,777,50,0.426,0.440,22,28,17980,10320,7660,35,38,71,137,25.5%,349.9,200.8,149.1,0.68,0.74,1.38,2.67,359.6,206.4,153.2,0.70,0.76,1.42,2.74,122,147,2.37,2.86,2.44,2.94
,,,Grez,Major,Queens,House of Cards,Lunar,58.0,753,49,0.497,0.592,29,20,17160,9870,7290,38,35,58,142,26.8%,344.6,198.2,146.4,0.76,0.70,1.16,2.85,350.2,201.4,148.8,0.78,0.71,1.18,2.90,120,121,2.41,2.43,2.45,2.47
,,,Incognito89,Major,Rockets,Fallout Shelter,Solar,57.5,309,21,0.439,0.429,9,12,7174,3870,3304,13,13,27,57,22.8%,351.1,189.4,161.7,0.64,0.64,1.32,2.79,341.6,184.3,157.3,0.62,0.62,1.29,2.71,40,47,1.96,2.30,1.90,2.24
,,,Mack,Major,Mutalisks,The Swarm,Solar,56.4,873,53,0.598,0.566,30,23,19460,11490,7970,49,46,55,154,31.8%,337.1,199.0,138.1,0.85,0.80,0.95,2.67,367.2,216.8,150.4,0.92,0.87,1.04,2.91,156,121,2.70,2.10,2.94,2.28
,,,Kugelblitz,Major,Apollo,Mission Control,Solar,56.2,675,44,0.500,0.477,21,23,16679,9090,7589,35,25,67,99,35.4%,373.7,203.6,170.0,0.78,0.56,1.50,2.22,379.1,206.6,172.5,0.80,0.57,1.52,2.25,108,108,2.42,2.42,2.45,2.45
,,,Yullbrenna,Major,Black Hand,The Order,Lunar,56.1,797,52,0.633,0.654,34,18,18070,10810,7260,52,37,47,141,36.9%,342.8,205.1,137.7,0.99,0.70,0.89,2.68,347.5,207.9,139.6,1.00,0.71,0.90,2.71,155,110,2.94,2.09,2.98,2.12
,,,Tuna,Major,"Celery
Seadevils","The Garden
The Abyss",Lunar,56.0,820,51,0.500,0.490,25,26,19430,10850,8580,44,29,71,145,30.3%,358.3,200.1,158.2,0.81,0.53,1.31,2.67,381.0,212.7,168.2,0.86,0.57,1.39,2.84,119,119,2.19,2.19,2.33,2.33
,,,Ahmi,Major,Queens,House of Cards,Lunar,55.3,523,35,0.490,0.571,20,15,12187,6750,5437,27,21,42,90,30.0%,352.4,195.2,157.2,0.78,0.61,1.21,2.60,348.2,192.9,155.3,0.77,0.60,1.20,2.57,77,79,2.23,2.28,2.20,2.26
,,,Dapperstarfishh,Major,Black Riders,Middle Earth,Lunar,53.7,757,53,0.386,0.358,19,34,18213,9820,8393,40,28,66,112,35.7%,363.8,196.2,167.7,0.80,0.56,1.32,2.24,343.6,185.3,158.4,0.75,0.53,1.25,2.11,106,142,2.12,2.84,2.00,2.68
,,,Trusolja,Major,Makos,Shark Attack,Solar,53.3,365,23,0.416,0.478,11,12,8976,5180,3796,20,10,42,58,34.5%,371.9,214.6,157.3,0.83,0.41,1.74,2.40,390.3,225.2,165.0,0.87,0.43,1.83,2.52,49,61,2.03,2.53,2.13,2.65
,,,Euronate,Major,Apollo,Mission Control,Solar,53.2,931,60,0.500,0.517,31,29,21746,12150,9596,45,35,87,155,29.0%,353.2,197.3,155.9,0.73,0.57,1.41,2.52,362.4,202.5,159.9,0.75,0.58,1.45,2.58,143,143,2.32,2.32,2.38,2.38
,,,Disasterpiece,Major,"Chihuahuas
Makos","Dog Pound
Shark Attack",Solar,53.2,121,8,0.426,0.375,3,5,2976,1570,1406,6,4,12,17,35.3%,371.9,196.2,175.7,0.75,0.50,1.50,2.12,372.0,196.3,175.8,0.75,0.50,1.50,2.13,20,24,2.50,3.00,2.50,3.00
,,,Viper15,Major,Gladiators,The Sovereign,Lunar,52.4,834,52,0.585,0.577,30,22,18599,10770,7829,44,34,63,152,28.9%,337.2,195.3,142.0,0.80,0.62,1.14,2.76,357.7,207.1,150.6,0.85,0.65,1.21,2.92,141,113,2.56,2.05,2.71,2.17
,,,Trspriggs,Major,Cobras,The Serpents,Solar,52.3,898,60,0.487,0.467,28,32,20643,11730,8913,57,32,58,153,37.3%,347.6,197.5,150.1,0.96,0.54,0.98,2.58,344.1,195.5,148.6,0.95,0.53,0.97,2.55,149,154,2.51,2.59,2.48,2.57
,,,Coates,Major,Celery,The Garden,Lunar,52.2,571,40,0.500,0.525,21,19,13039,7410,5629,29,25,47,91,31.9%,345.3,196.2,149.1,0.77,0.66,1.24,2.41,326.0,185.3,140.7,0.73,0.63,1.18,2.28,88,88,2.33,2.33,2.20,2.20
,,,.Skoot^,Major,"Lasagna
Chihuahuas
Alt Rockers","Fifty-Fifty Pizzeria
Dog Pound
The Jukebox",Lunar,51.9,647,42,0.570,0.571,24,18,14580,8770,5810,40,24,48,117,34.2%,340.8,205.0,135.8,0.93,0.56,1.12,2.73,347.1,208.8,138.3,0.95,0.57,1.14,2.79,116,97,2.71,2.27,2.76,2.31
,,,Kareemostyle,Major,Wind,The Elements,Lunar,51.3,822,56,0.562,0.589,33,23,18957,10130,8827,41,22,68,153,26.8%,348.7,186.4,162.4,0.75,0.40,1.25,2.81,338.5,180.9,157.6,0.73,0.39,1.21,2.73,125,106,2.30,1.95,2.23,1.89
,,,Skrtmcgert,Major,Black Riders,Middle Earth,Lunar,51.0,47,3,0.662,0.667,2,1,991,550,441,1,2,5,10,10.0%,318.8,177.0,141.9,0.32,0.64,1.61,3.22,330.3,183.3,147.0,0.33,0.67,1.67,3.33,5,3,1.61,0.97,1.67,1.00
,,,Aizzaku!,Major,Apollo,Mission Control,Solar,50.5,377,22,0.553,0.591,13,9,8608,5500,3108,32,12,21,65,49.2%,345.3,220.6,124.7,1.28,0.48,0.84,2.61,391.3,250.0,141.3,1.45,0.55,0.95,2.95,63,55,2.53,2.21,2.86,2.50
,,,Yoder,Major,"Black Riders
Trashcans","Middle Earth
Waste Management",Lunar,50.5,786,52,0.349,0.288,15,37,18120,10570,7550,46,24,68,137,33.6%,348.6,203.4,145.3,0.88,0.46,1.31,2.64,348.5,203.3,145.2,0.88,0.46,1.31,2.63,116,170,2.23,3.27,2.23,3.27
,,,Keiko,Major,"Queens
Louis Vuitton","House of Cards
High Class",Lunar,49.8,573,36,0.393,0.361,13,23,12432,6850,5582,28,23,37,105,26.7%,328.1,180.8,147.3,0.74,0.61,0.98,2.77,345.3,190.3,155.1,0.78,0.64,1.03,2.92,78,103,2.06,2.72,2.17,2.86
,,,Feen'S Pal,Major,Seadevils,The Abyss,Lunar,49.7,749,50,0.518,0.500,25,25,16182,8870,7312,35,33,48,132,26.5%,326.7,179.1,147.6,0.71,0.67,0.97,2.66,323.6,177.4,146.2,0.70,0.66,0.96,2.64,108,103,2.18,2.08,2.16,2.06
,,,Prolly,Major,Mutalisks,The Swarm,Solar,49.1,1013,61,0.591,0.557,34,27,22596,13470,9126,61,38,75,172,35.5%,337.3,201.1,136.2,0.91,0.57,1.12,2.57,370.4,220.8,149.6,1.00,0.62,1.23,2.82,177,140,2.64,2.09,2.90,2.30
,,,Cool,Major,Celery,The Garden,Lunar,49.1,57,4,0.794,1.000,4,0,1255,710,545,2,4,5,6,33.3%,332.9,188.4,144.6,0.53,1.06,1.33,1.59,313.8,177.5,136.3,0.50,1.00,1.25,1.50,12,5,3.18,1.33,3.00,1.25
,,,Deezmuffinz,Major,Mastodons,Polar Vortex,Lunar,49.0,836,57,0.605,0.596,34,23,18824,10820,8004,42,34,72,132,31.8%,340.5,195.7,144.8,0.76,0.61,1.30,2.39,330.2,189.8,140.4,0.74,0.60,1.26,2.32,135,102,2.44,1.84,2.37,1.79
,,,Tuna Can Terrence,Major,Chihuahuas,Dog Pound,Solar,48.5,692,45,0.371,0.356,16,29,16360,9570,6790,47,16,59,112,42.0%,357.5,209.1,148.4,1.03,0.35,1.29,2.45,363.6,212.7,150.9,1.04,0.36,1.31,2.49,101,140,2.21,3.06,2.24,3.11
,,,Hippo,Major,Quads,The Quad Dynasty,Solar,48.2,289,20,0.510,0.550,11,9,6698,3890,2808,19,5,24,54,35.2%,350.5,203.5,146.9,0.99,0.26,1.26,2.83,334.9,194.5,140.4,0.95,0.25,1.20,2.70,37,36,1.94,1.88,1.85,1.80
,,,Just_Hollywood,Major,Lasagna,Fifty-Fifty Pizzeria,Lunar,47.9,442,31,0.584,0.581,18,13,9613,5280,4333,15,24,39,63,23.8%,328.9,180.6,148.2,0.51,0.82,1.33,2.16,310.1,170.3,139.8,0.48,0.77,1.26,2.03,77,62,2.63,2.12,2.48,2.00
,,,J,Major,Peppermint,Minty Fresh,Lunar,47.5,589,38,0.390,0.316,12,26,13353,7140,6213,26,20,52,94,27.7%,342.8,183.3,159.5,0.67,0.51,1.34,2.41,351.4,187.9,163.5,0.68,0.53,1.37,2.47,74,99,1.90,2.54,1.95,2.61
,,,Lawmnmower,Major,Monsoons,Storm,Solar,46.4,714,48,0.696,0.729,35,13,15058,8620,6438,40,31,37,122,32.8%,318.9,182.6,136.3,0.85,0.66,0.78,2.58,313.7,179.6,134.1,0.83,0.65,0.77,2.54,144,85,3.05,1.80,3.00,1.77
,,,Gradster13,Major,Gladiators,The Sovereign,Lunar,45.1,775,47,0.577,0.596,28,19,16692,9850,6842,29,44,75,100,29.0%,325.7,192.2,133.5,0.57,0.86,1.46,1.95,355.1,209.6,145.6,0.62,0.94,1.60,2.13,133,109,2.60,2.13,2.83,2.32
,,,Violagattina,Major,"Quads
Makos","The Quad Dynasty
Shark Attack",Solar,44.8,227,16,0.686,0.688,11,5,4920,2980,1940,14,8,16,38,36.8%,327.7,198.5,129.2,0.93,0.53,1.07,2.53,307.5,186.3,121.3,0.88,0.50,1.00,2.38,43,26,2.86,1.73,2.69,1.63
,,,Irradiated Seal,Major,"Black Hand
Lightning
Apollo","The Order
Electric Mayhem
Mission Control",Lunar,44.2,325,22,0.595,0.591,13,9,7189,4070,3119,19,10,23,52,36.5%,334.5,189.4,145.1,0.88,0.47,1.07,2.42,326.8,185.0,141.8,0.86,0.45,1.05,2.36,54,42,2.51,1.95,2.45,1.91
,,,Bob,Major,Fantastic Four,The Comic Crusaders,Solar,44.1,638,42,0.535,0.548,23,19,13623,7770,5853,36,19,41,117,30.8%,322.9,184.2,138.7,0.85,0.45,0.97,2.77,324.4,185.0,139.4,0.86,0.45,0.98,2.79,104,95,2.46,2.25,2.48,2.26
,,,Spoon.,Major,Hawks,Birds of Prey,Solar,43.9,852,56,0.377,0.339,19,37,19582,11180,8402,36,32,98,108,33.3%,347.6,198.4,149.1,0.64,0.57,1.74,1.92,349.7,199.6,150.0,0.64,0.57,1.75,1.93,122,167,2.17,2.96,2.18,2.98
,,,Whatitdobayybbee,Major,Queens,House of Cards,Lunar,43.9,757,50,0.463,0.540,27,23,17232,9490,7742,38,21,70,114,33.3%,344.2,189.6,154.7,0.76,0.42,1.40,2.28,344.6,189.8,154.8,0.76,0.42,1.40,2.28,111,122,2.22,2.44,2.22,2.44
,,,Nathanry,Major,Equinox,The Cosmos,Lunar,43.5,1026,64,0.343,0.297,19,45,23812,13530,10282,41,32,129,138,29.7%,351.0,199.4,151.5,0.60,0.47,1.90,2.03,372.1,211.4,160.7,0.64,0.50,2.02,2.16,119,182,1.75,2.68,1.86,2.84
,,,Biscuit (Old),Major,"Tyrannosaurus
Fantastic Four","Dino Park
The Comic Crusaders",Solar,43.2,814,54,0.568,0.556,30,24,16342,9100,7242,36,45,40,125,28.8%,303.6,169.1,134.5,0.67,0.84,0.74,2.32,302.6,168.5,134.1,0.67,0.83,0.74,2.31,137,115,2.55,2.14,2.54,2.13
,,,Crltn,Major,Chihuahuas,Dog Pound,Solar,43.2,476,31,0.446,0.452,14,17,10002,5450,4552,23,18,29,80,28.8%,317.7,173.1,144.6,0.73,0.57,0.92,2.54,322.6,175.8,146.8,0.74,0.58,0.94,2.58,76,87,2.41,2.76,2.45,2.81
,,,Sindalu,Major,Wind,The Elements,Lunar,42.7,830,56,0.532,0.554,31,25,17869,10210,7659,36,29,76,136,26.5%,325.6,186.0,139.5,0.66,0.53,1.38,2.48,319.1,182.3,136.8,0.64,0.52,1.36,2.43,125,115,2.28,2.10,2.23,2.05
,,,Script,Major,"Killer Whales
Gorillas","The Ocean
Planet of the Apes",Solar,42.6,260,15,0.204,0.133,2,13,5518,3170,2348,12,10,21,42,28.6%,320.9,184.4,136.6,0.70,0.58,1.22,2.44,367.9,211.3,156.5,0.80,0.67,1.40,2.80,27,63,1.57,3.66,1.80,4.20
,,,Laprius,Major,Queens,House of Cards,Lunar,42.5,709,48,0.451,0.521,25,23,15894,8880,7014,35,24,64,98,35.7%,339.0,189.4,149.6,0.75,0.51,1.37,2.09,331.1,185.0,146.1,0.73,0.50,1.33,2.04,105,119,2.24,2.54,2.19,2.48
,,,Abom,Major,Hydras,πολύ κεφάλη,Lunar,42.1,560,36,0.709,0.778,28,8,12193,7120,5073,33,18,41,87,37.9%,329.2,192.3,137.0,0.89,0.49,1.11,2.35,338.7,197.8,140.9,0.92,0.50,1.14,2.42,101,56,2.73,1.51,2.81,1.56
,,,Jitterzrl,Major,Apollo,Mission Control,Solar,42.1,62,4,0.698,1.000,4,0,1624,1030,594,3,0,13,8,37.5%,396.1,251.2,144.9,0.73,0.00,3.17,1.95,406.0,257.5,148.5,0.75,0.00,3.25,2.00,9,5,2.20,1.22,2.25,1.25
,,,Gillz,Major,Hawks,Birds of Prey,Solar,42.0,975,64,0.366,0.313,20,44,20481,11630,8851,50,35,65,163,30.7%,317.6,180.4,137.3,0.78,0.54,1.01,2.53,320.0,181.7,138.3,0.78,0.55,1.02,2.55,137,193,2.12,2.99,2.14,3.02
,,,Theblobofglob22,Major,Killer Whales,The Ocean,Solar,41.8,691,43,0.417,0.372,16,27,15194,8390,6804,33,24,58,99,33.3%,332.5,183.6,148.9,0.72,0.53,1.27,2.17,353.3,195.1,158.2,0.77,0.56,1.35,2.30,102,126,2.23,2.76,2.37,2.93
,,,Sauceoninfinity,Major,Cobras,The Serpents,Solar,41.8,442,31,0.427,0.355,11,20,9200,4780,4420,17,15,31,78,21.8%,314.8,163.5,151.2,0.58,0.51,1.06,2.67,296.8,154.2,142.6,0.55,0.48,1.00,2.52,70,84,2.39,2.87,2.26,2.71
