Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G,opp_S,opp_S/A,opp_S/G,opp_S%
Master,RSC007280,BallChasinq,Blackbirds,Mach Velocity,N/A,N/A,64.73,825,50,16.50,0.497,0.540,27,23,12,20614,11710,8904,38,38,93,136,0.279,396.37,225.16,171.21,0.73,0.73,1.79,2.62,412.28,234.20,178.08,0.76,0.76,1.86,2.72,111,114,2.13,2.19,2.22,2.28,418,8.04,8.36,0.27
Master,RSC000799,Foam,Glacier Mint,Minty Fresh,N/A,N/A,64.66,951,59,16.12,0.522,0.559,33,26,17,22754,12730,10024,56,21,80,208,0.269,379.55,212.34,167.20,0.93,0.35,1.33,3.47,385.66,215.76,169.90,0.95,0.36,1.36,3.53,137,113,2.29,1.88,2.32,1.92,426,7.11,7.22,0.27
Master,RSC006985,not so jucy skep,Aces,The Casino,N/A,N/A,64.62,795,49,16.22,0.496,0.510,25,24,12,18886,10870,8016,44,31,68,152,0.289,376.84,216.90,159.95,0.88,0.62,1.36,3.03,385.43,221.84,163.59,0.90,0.63,1.39,3.10,122,126,2.43,2.51,2.49,2.57,395,7.88,8.06,0.32
Master,RSC007984,Chadley,Air Buds,Pawverse,N/A,N/A,63.33,767,49,15.65,0.502,0.571,28,21,8,18848,10470,8378,39,30,75,132,0.295,389.81,216.54,173.27,0.81,0.62,1.55,2.73,384.65,213.67,170.98,0.80,0.61,1.53,2.69,116,114,2.40,2.36,2.37,2.33,390,8.07,7.96,0.29
Master,RSC005220,Swax,Imperatores,The Sovereign,N/A,N/A,63.24,60,4,15.00,0.640,0.750,3,1,0,1416,810,606,4,2,4,11,0.364,374.37,214.15,160.22,1.06,0.53,1.06,2.91,354.00,202.50,151.50,1.00,0.50,1.00,2.75,9,5,2.38,1.32,2.25,1.25,30,7.93,7.50,0.17
Master,RSC005349,Rzemb1e,Lemurs,The Jungle,N/A,N/A,62.37,69,4,17.25,0.313,0.250,1,3,1,1887,1250,637,6,1,10,10,0.600,433.82,287.37,146.45,1.38,0.23,2.30,2.30,471.75,312.50,159.25,1.50,0.25,2.50,2.50,9,18,2.07,4.14,2.25,4.50,48,11.04,12.00,0.38
Master,RSC012897,Meloaw,Air Buds,Pawverse,N/A,N/A,61.46,657,42,15.64,0.495,0.524,22,20,7,15587,8670,6917,29,33,61,107,0.271,376.34,209.33,167.01,0.70,0.80,1.47,2.58,371.12,206.43,164.69,0.69,0.79,1.45,2.55,100,104,2.41,2.51,2.38,2.48,340,8.21,8.10,0.31
Master,RSC007565,AcX,Care Bears,The Bear Den,N/A,N/A,60.65,689,44,15.66,0.464,0.318,14,30,9,17113,9160,7953,27,33,76,101,0.267,394.00,210.89,183.10,0.62,0.76,1.75,2.33,388.93,208.18,180.75,0.61,0.75,1.73,2.30,95,124,2.19,2.85,2.16,2.82,369,8.50,8.39,0.34
Master,RSC005899,DJDancingDuckGif,"Air Buds
Andromeda","Pawverse
The Cosmos","N/A
N/A","N/A
N/A",60.25,518,33,15.70,0.528,0.606,20,13,8,13080,7150,5930,27,15,57,85,0.318,400.56,218.96,181.60,0.83,0.46,1.75,2.60,396.36,216.67,179.70,0.82,0.45,1.73,2.58,84,69,2.57,2.11,2.55,2.09,230,7.04,6.97,0.30
Master,RSC007166,nelz,Helicoprions,Shark Attack,N/A,N/A,60.20,987,60,16.45,0.535,0.617,37,23,14,22065,13370,8695,49,49,84,182,0.269,354.63,214.88,139.75,0.79,0.79,1.35,2.93,367.75,222.83,144.92,0.82,0.82,1.40,3.03,156,116,2.51,1.86,2.60,1.93,416,6.69,6.93,0.28
Master,RSC000394,Darf01,Nue,The Shrine,N/A,N/A,60.03,785,51,15.39,0.497,0.490,25,26,6,17897,10770,7127,43,30,69,152,0.283,361.66,217.64,144.02,0.87,0.61,1.39,3.07,350.92,211.18,139.75,0.84,0.59,1.35,2.98,108,111,2.18,2.24,2.12,2.18,392,7.92,7.69,0.28
Master,RSC004717,slain.,Aces,The Casino,N/A,N/A,58.89,893,54,16.54,0.500,0.556,30,24,15,21743,12470,9273,45,37,95,137,0.328,386.24,221.51,164.72,0.80,0.66,1.69,2.43,402.65,230.93,171.72,0.83,0.69,1.76,2.54,132,132,2.34,2.34,2.44,2.44,448,7.96,8.30,0.29
Master,RSC014119,Pillow,Andromeda,The Cosmos,N/A,N/A,58.05,682,44,15.50,0.567,0.705,31,13,4,14752,8510,6242,37,31,40,126,0.294,343.13,197.94,145.19,0.86,0.72,0.93,2.93,335.27,193.41,141.86,0.84,0.70,0.91,2.86,134,81,3.12,1.88,3.05,1.84,272,6.33,6.18,0.30
Master,RSC008368,taLz.,Imperatores,The Sovereign,N/A,N/A,57.90,893,55,16.24,0.567,0.673,37,18,13,21097,12920,8177,55,26,90,162,0.340,374.76,229.51,145.25,0.98,0.46,1.60,2.88,383.58,234.91,148.67,1.00,0.47,1.64,2.95,153,87,2.72,1.55,2.78,1.58,371,6.59,6.75,0.23
Master,RSC008452,pxiruu,Imperatores,The Sovereign,N/A,N/A,57.58,112,7,16.00,0.728,0.857,6,1,1,2515,1390,1125,7,2,7,24,0.292,356.21,196.87,159.34,0.99,0.28,0.99,3.40,359.29,198.57,160.71,1.00,0.29,1.00,3.43,22,7,3.12,0.99,3.14,1.00,43,6.09,6.14,0.16
Master,RSC008169,Trickter02,Blackbirds,Mach Velocity,N/A,N/A,57.10,867,52,16.67,0.496,0.538,28,24,7,19271,11170,8101,45,32,68,167,0.269,352.59,204.37,148.22,0.82,0.59,1.24,3.06,370.60,214.81,155.79,0.87,0.62,1.31,3.21,117,121,2.14,2.21,2.25,2.33,435,7.96,8.37,0.28
Master,RSC002476,Argnor,Nightmare,The Shadows,N/A,N/A,55.34,81,4,20.25,0.500,0.500,2,2,1,1610,1030,580,5,3,4,18,0.278,315.30,201.72,113.59,0.98,0.59,0.78,3.53,402.50,257.50,145.00,1.25,0.75,1.00,4.50,13,13,2.55,2.55,3.25,3.25,40,7.83,10.00,0.33
Master,RSC006409,Reported.,Air Buds,Pawverse,N/A,N/A,55.22,393,27,14.56,0.489,0.556,15,12,6,9411,5340,4071,24,10,36,64,0.375,379.87,215.54,164.32,0.97,0.40,1.45,2.58,348.56,197.78,150.78,0.89,0.37,1.33,2.37,55,59,2.22,2.38,2.04,2.19,216,8.72,8.00,0.27
Master,RSC001935,Kenobs,Aces,The Casino,N/A,N/A,53.52,358,21,17.05,0.457,0.333,7,14,3,8354,4570,3784,16,11,36,62,0.258,370.17,202.50,167.67,0.71,0.49,1.60,2.75,397.81,217.62,180.19,0.76,0.52,1.71,2.95,41,54,1.82,2.39,1.95,2.57,182,8.06,8.67,0.30
Master,RSC012881,Minty Moonifer,Nue,The Shrine,N/A,N/A,52.78,744,46,16.17,0.509,0.500,23,23,4,16363,8560,7803,30,36,52,116,0.259,348.88,182.51,166.37,0.64,0.77,1.11,2.47,355.72,186.09,169.63,0.65,0.78,1.13,2.52,104,97,2.22,2.07,2.26,2.11,373,7.95,8.11,0.26
Master,RSC004698,Slvr.,Glacier Mint,Minty Fresh,N/A,N/A,52.53,895,55,16.27,0.532,0.600,33,22,8,20343,11400,8943,37,35,89,150,0.247,360.56,202.05,158.51,0.66,0.62,1.58,2.66,369.87,207.27,162.60,0.67,0.64,1.62,2.73,132,101,2.34,1.79,2.40,1.84,395,7.00,7.18,0.26
Master,RSC005274,KING.,Diplomats,The King's Court,N/A,N/A,52.49,499,32,15.59,0.464,0.375,12,20,3,11310,6350,4960,27,13,42,90,0.300,359.54,201.86,157.68,0.86,0.41,1.34,2.86,353.44,198.44,155.00,0.84,0.41,1.31,2.81,67,86,2.13,2.73,2.09,2.69,265,8.42,8.28,0.32
Master,RSC003279,maj,"Air Buds
Lemurs","Pawverse
The Jungle","N/A
N/A","N/A
N/A",52.41,77,5,15.40,0.292,0.200,1,4,0,1808,810,998,1,4,8,11,0.091,372.47,166.87,205.60,0.21,0.82,1.65,2.27,361.60,162.00,199.60,0.20,0.80,1.60,2.20,7,17,1.44,3.50,1.40,3.40,50,10.30,10.00,0.34
Master,RSC005024,SSpekky,"Reapers
Glacier Mint","Mythical
Minty Fresh","N/A
N/A","N/A
N/A",51.52,954,58,16.45,0.509,0.500,29,29,10,21690,11740,9950,38,35,92,159,0.239,360.66,195.21,165.45,0.63,0.58,1.53,2.64,373.97,202.41,171.55,0.66,0.60,1.59,2.74,133,123,2.21,2.05,2.29,2.12,440,7.32,7.59,0.28
Master,RSC002888,Kri0s,Olympic Knights,The Rising,N/A,N/A,50.50,711,48,14.81,0.518,0.583,28,20,10,15675,8980,6695,30,36,63,103,0.291,349.72,200.35,149.37,0.67,0.80,1.41,2.30,326.56,187.08,139.48,0.63,0.75,1.31,2.15,118,103,2.63,2.30,2.46,2.15,342,7.63,7.13,0.30
Master,RSC007895,Lup,Reapers,Mythical,N/A,N/A,49.94,678,43,15.77,0.490,0.465,20,23,7,15325,8870,6455,35,23,63,107,0.327,358.56,207.53,151.03,0.82,0.54,1.47,2.50,356.40,206.28,150.12,0.81,0.53,1.47,2.49,101,109,2.36,2.55,2.35,2.53,358,8.38,8.33,0.30
Master,RSC005690,DQ.,Diplomats,The King's Court,N/A,N/A,49.17,775,48,16.15,0.480,0.458,22,26,4,17365,9270,8095,38,27,59,117,0.325,355.44,189.74,165.69,0.78,0.55,1.21,2.39,361.77,193.13,168.65,0.79,0.56,1.23,2.44,123,143,2.52,2.93,2.56,2.98,409,8.37,8.52,0.35
Master,RSC006494,Jimby,Diplomats,The King's Court,N/A,N/A,49.16,644,40,16.10,0.447,0.300,12,28,5,14593,8140,6453,29,21,63,104,0.279,359.46,200.51,158.95,0.71,0.52,1.55,2.56,364.83,203.50,161.33,0.73,0.53,1.58,2.60,88,129,2.17,3.18,2.20,3.23,354,8.72,8.85,0.36
Master,RSC005374,A Yapping Panda,Nue,The Shrine,N/A,N/A,48.92,465,29,16.03,0.500,0.517,15,14,8,10945,6100,4845,21,16,51,65,0.323,373.38,208.10,165.28,0.72,0.55,1.74,2.22,377.41,210.34,167.07,0.72,0.55,1.76,2.24,63,63,2.15,2.15,2.17,2.17,252,8.60,8.69,0.25
Master,RSC004955,Rafiki,Reapers,Mythical,N/A,N/A,48.19,487,31,15.71,0.532,0.677,21,10,9,10758,6310,4448,27,14,42,81,0.333,350.42,205.54,144.88,0.88,0.46,1.37,2.64,347.03,203.55,143.48,0.87,0.45,1.35,2.61,75,60,2.44,1.95,2.42,1.94,243,7.92,7.84,0.25
Master,RSC014006,DeltaJRomeo_,Reapers,Mythical,N/A,N/A,46.69,506,31,16.32,0.519,0.581,18,13,4,10713,6050,4663,21,22,41,80,0.263,335.85,189.67,146.18,0.66,0.69,1.29,2.51,345.58,195.16,150.42,0.68,0.71,1.32,2.58,72,63,2.26,1.98,2.32,2.03,258,8.09,8.32,0.24
Master,RSC007907,chazie.,Helicoprions,Shark Attack,N/A,N/A,45.21,134,8,16.75,0.531,0.625,5,3,0,2670,1740,930,9,2,9,29,0.310,316.08,205.98,110.09,1.07,0.24,1.07,3.43,333.75,217.50,116.25,1.13,0.25,1.13,3.63,23,20,2.72,2.37,2.88,2.50,54,6.39,6.75,0.37
Master,RSC000329,Melted,Aces,The Casino,N/A,N/A,44.88,933,56,16.66,0.494,0.500,28,28,4,19545,11110,8435,38,40,77,146,0.260,332.31,188.89,143.41,0.65,0.68,1.31,2.48,349.02,198.39,150.63,0.68,0.71,1.38,2.61,134,141,2.28,2.40,2.39,2.52,463,7.87,8.27,0.30
Master,RSC006982,smithrl.,Nue,The Shrine,N/A,N/A,44.11,496,32,15.50,0.524,0.594,19,13,6,11773,6160,5613,24,8,53,71,0.338,376.52,197.01,179.51,0.77,0.26,1.70,2.27,367.91,192.50,175.41,0.75,0.25,1.66,2.22,76,64,2.43,2.05,2.38,2.00,266,8.51,8.31,0.24
Master,RSC007269,Navik,Diplomats,The King's Court,N/A,N/A,43.89,959,60,15.98,0.469,0.383,23,37,8,20206,11640,8566,45,42,74,134,0.336,334.23,192.54,141.69,0.74,0.69,1.22,2.22,336.77,194.00,142.77,0.75,0.70,1.23,2.23,139,179,2.30,2.96,2.32,2.98,514,8.50,8.57,0.35
Master,RSC000623,wall2wall3,Olympic Knights,The Rising,N/A,N/A,43.28,347,23,15.09,0.477,0.391,9,14,2,7307,4250,3057,18,11,27,55,0.327,334.04,194.29,139.75,0.82,0.50,1.23,2.51,317.70,184.78,132.91,0.78,0.48,1.17,2.39,53,61,2.42,2.79,2.30,2.65,168,7.68,7.30,0.36
Master,RSC004863,wicked,Nightmare,The Shadows,N/A,N/A,42.86,807,47,17.17,0.457,0.383,18,29,8,17579,9500,8079,35,21,73,130,0.269,345.55,186.74,158.81,0.69,0.41,1.43,2.56,374.02,202.13,171.89,0.74,0.45,1.55,2.77,96,135,1.89,2.65,2.04,2.87,467,9.18,9.94,0.29
Master,RSC007709,Killua wya,Air Buds,Pawverse,N/A,N/A,42.36,280,20,14.00,0.480,0.400,8,12,2,6027,2990,3037,11,10,20,39,0.282,341.45,169.39,172.06,0.62,0.57,1.13,2.21,301.35,149.50,151.85,0.55,0.50,1.00,1.95,39,44,2.21,2.49,1.95,2.20,142,8.04,7.10,0.31
Master,RSC003412,Python,"Battle Masters
Air Buds","Dwarf Haven
Pawverse","N/A
N/A","N/A
N/A",41.23,164,12,13.67,0.500,0.583,7,5,2,3568,1810,1758,5,7,15,21,0.238,345.12,175.07,170.04,0.48,0.68,1.45,2.03,297.33,150.83,146.50,0.42,0.58,1.25,1.75,22,22,2.13,2.13,1.83,1.83,85,8.22,7.08,0.26
Master,RSC011728,RobinPW,Nightmare,The Shadows,N/A,N/A,40.39,727,43,16.91,0.440,0.302,13,30,4,16572,9080,7492,25,22,90,98,0.255,361.60,198.12,163.47,0.55,0.48,1.96,2.14,385.40,211.16,174.23,0.58,0.51,2.09,2.28,75,120,1.64,2.62,1.74,2.79,433,9.45,10.07,0.28
Master,RSC005385,Girth,Andromeda,The Cosmos,N/A,N/A,40.11,221,15,14.73,0.490,0.533,8,7,2,4230,2410,1820,10,7,13,41,0.244,303.62,172.99,130.64,0.72,0.50,0.93,2.94,282.00,160.67,121.33,0.67,0.47,0.87,2.73,37,39,2.66,2.80,2.47,2.60,105,7.54,7.00,0.37
Master,RSC008094,JoshuaNaoki,Care Bears,The Bear Den,N/A,N/A,39.83,647,41,15.78,0.467,0.366,15,26,3,13469,7170,6299,24,23,53,97,0.247,330.23,175.79,154.44,0.59,0.56,1.30,2.38,328.51,174.88,153.63,0.59,0.56,1.29,2.37,82,105,2.01,2.57,2.00,2.56,350,8.58,8.54,0.30
Master,RSC006193,Saucy Rexy,Eastern Brown,Venom Lab,N/A,N/A,39.13,496,31,16.00,0.443,0.355,11,20,3,10471,5840,4631,21,13,46,79,0.266,334.88,186.77,148.11,0.67,0.42,1.47,2.53,337.77,188.39,149.39,0.68,0.42,1.48,2.55,57,85,1.82,2.72,1.84,2.74,280,8.95,9.03,0.30
Master,RSC005298,Kaisaroh,Care Bears,The Bear Den,N/A,N/A,38.76,804,52,15.46,0.459,0.346,18,34,8,17694,10200,7494,41,15,83,120,0.342,349.11,201.25,147.86,0.81,0.30,1.64,2.37,340.27,196.15,144.12,0.79,0.29,1.60,2.31,102,141,2.01,2.78,1.96,2.71,460,9.08,8.85,0.31
Master,RSC006783,ImSouperGreat,Helicoprions,Shark Attack,N/A,N/A,38.09,853,52,16.40,0.540,0.615,32,20,6,16963,9480,7483,39,24,59,143,0.273,315.46,176.30,139.16,0.73,0.45,1.10,2.66,326.21,182.31,143.90,0.75,0.46,1.13,2.75,133,96,2.47,1.79,2.56,1.85,362,6.73,6.96,0.27
Master,RSC007115,Zoomin,Blackbirds,Mach Velocity,N/A,N/A,38.00,378,24,15.75,0.474,0.417,10,14,4,8291,4600,3691,10,19,45,40,0.250,347.94,193.04,154.90,0.42,0.80,1.89,1.68,345.46,191.67,153.79,0.42,0.79,1.88,1.67,58,68,2.43,2.85,2.42,2.83,219,9.19,9.13,0.31
Master,RSC007295,TheLegendaryChance,Blackbirds,Mach Velocity,N/A,N/A,37.87,888,54,16.44,0.490,0.519,28,26,10,18791,10650,8141,41,24,81,130,0.315,335.68,190.25,145.43,0.73,0.43,1.45,2.32,347.98,197.22,150.76,0.76,0.44,1.50,2.41,116,126,2.07,2.25,2.15,2.33,467,8.34,8.65,0.27
Master,RSC007908,C01E01,Eastern Brown,Venom Lab,N/A,N/A,37.26,636,39,16.31,0.428,0.308,12,27,3,14269,7120,7149,18,14,74,92,0.196,355.90,177.59,178.31,0.45,0.35,1.85,2.29,365.87,182.56,183.31,0.46,0.36,1.90,2.36,61,106,1.52,2.64,1.56,2.72,385,9.60,9.87,0.28
Master,RSC007470,Fused Gavin,Lemurs,The Jungle,N/A,N/A,36.89,420,25,16.80,0.438,0.400,10,15,5,9226,4730,4496,10,9,52,68,0.147,348.46,178.65,169.81,0.38,0.34,1.96,2.57,369.04,189.20,179.84,0.40,0.36,2.08,2.72,34,53,1.28,2.00,1.36,2.12,241,9.10,9.64,0.22
Master,RSC002729,snugcore,Eastern Brown,Venom Lab,N/A,N/A,36.11,884,55,16.07,0.447,0.327,18,37,6,18731,9780,8951,34,31,75,108,0.315,336.12,175.50,160.62,0.61,0.56,1.35,1.94,340.56,177.82,162.75,0.62,0.56,1.36,1.96,101,156,1.81,2.80,1.84,2.84,521,9.35,9.47,0.30
Master,RSC007901,JarrettD.,"Nue
Eastern Brown","The Shrine
Venom Lab","N/A
N/A","N/A
N/A",35.56,345,22,15.68,0.451,0.409,9,13,4,7147,3520,3627,10,10,30,52,0.192,328.62,161.85,166.77,0.46,0.46,1.38,2.39,324.86,160.00,164.86,0.45,0.45,1.36,2.36,37,51,1.70,2.34,1.68,2.32,179,8.23,8.14,0.28
Master,RSC004035,Timmy_-_,Eastern Brown,Venom Lab,N/A,N/A,35.54,78,5,15.60,0.338,0.200,1,4,0,1654,780,874,3,3,5,8,0.375,336.38,158.63,177.75,0.61,0.61,1.02,1.63,330.80,156.00,174.80,0.60,0.60,1.00,1.60,10,19,2.03,3.86,2.00,3.80,54,10.98,10.80,0.35
Master,RSC000408,Xero,"Care Bears
Lemurs","The Bear Den
The Jungle","N/A
N/A","N/A
N/A",34.45,387,23,16.83,0.453,0.435,10,13,3,7505,4220,3285,16,14,27,57,0.281,307.63,172.98,134.65,0.66,0.57,1.11,2.34,326.30,183.48,142.83,0.70,0.61,1.17,2.48,50,67,2.05,2.75,2.17,2.91,217,8.89,9.43,0.31
Master,RSC000344,Mezmer,Lemurs,The Jungle,N/A,N/A,34.37,812,51,15.92,0.476,0.392,20,31,2,16691,9010,7681,27,26,77,116,0.233,326.07,176.02,150.05,0.53,0.51,1.50,2.27,327.27,176.67,150.61,0.53,0.51,1.51,2.27,100,122,1.95,2.38,1.96,2.39,430,8.40,8.43,0.28
Master,RSC005236,Rozi-,Care Bears,The Bear Den,N/A,N/A,33.45,313,22,14.23,0.415,0.227,5,17,1,6163,3210,2953,13,9,20,46,0.283,312.35,162.69,149.66,0.66,0.46,1.01,2.33,280.14,145.91,134.23,0.59,0.41,0.91,2.09,38,64,1.93,3.24,1.73,2.91,183,9.27,8.32,0.35
Master,RSC004676,Deesh,"Imperatores
Nightmare","The Sovereign
The Shadows","N/A
N/A","N/A
N/A",33.06,167,9,18.56,0.491,0.444,4,5,0,3080,1780,1300,9,2,9,33,0.273,292.56,169.08,123.48,0.85,0.19,0.85,3.13,342.22,197.78,144.44,1.00,0.22,1.00,3.67,22,23,2.09,2.18,2.44,2.56,80,7.60,8.89,0.29
Master,RSC007941,Shepherd,"Reapers
Battle Masters","Mythical
Dwarf Haven","N/A
N/A","N/A
N/A",32.04,102,8,12.75,0.544,0.500,4,4,0,1839,810,1029,3,6,2,11,0.273,286.00,125.97,160.03,0.47,0.93,0.31,1.71,229.88,101.25,128.63,0.38,0.75,0.25,1.38,16,13,2.49,2.02,2.00,1.63,49,7.62,6.13,0.27
Master,RSC008309,majical,Reapers,Mythical,N/A,N/A,28.73,90,6,15.00,0.342,0.333,2,4,0,1858,1010,848,2,1,12,16,0.125,327.48,178.02,149.47,0.35,0.18,2.12,2.82,309.67,168.33,141.33,0.33,0.17,2.00,2.67,6,13,1.06,2.29,1.00,2.17,47,8.28,7.83,0.28
Master,RSC003125,GrandPlat,Nightmare,The Shadows,N/A,N/A,26.16,800,50,16.00,0.445,0.340,17,33,8,16248,8750,7498,29,20,78,95,0.305,322.18,173.50,148.68,0.58,0.40,1.55,1.88,324.96,175.00,149.96,0.58,0.40,1.56,1.90,94,145,1.86,2.88,1.88,2.90,475,9.42,9.50,0.31
Master,RSC014200,aWannaBe-_-NERD,Olympic Knights,The Rising,N/A,N/A,25.54,347,23,15.09,0.437,0.478,11,12,1,6421,3320,3101,13,10,21,47,0.277,293.54,151.77,141.76,0.59,0.46,0.96,2.15,279.17,144.35,134.83,0.57,0.43,0.91,2.04,43,64,1.97,2.93,1.87,2.78,198,9.05,8.61,0.32
Master,RSC014005,LostTempyst,Eastern Brown,Venom Lab,N/A,N/A,25.40,522,33,15.82,0.427,0.303,10,23,1,10216,5320,4896,20,14,40,62,0.323,310.45,161.67,148.78,0.61,0.43,1.22,1.88,309.58,161.21,148.36,0.61,0.42,1.21,1.88,58,97,1.76,2.95,1.76,2.94,326,9.91,9.88,0.30
Master,RSC008539,Shune.,Lemurs,The Jungle,N/A,N/A,23.62,607,38,15.97,0.455,0.342,13,25,2,11952,5890,6062,19,14,51,74,0.257,312.35,153.93,158.42,0.50,0.37,1.33,1.93,314.53,155.00,159.53,0.50,0.37,1.34,1.95,67,94,1.75,2.46,1.76,2.47,337,8.81,8.87,0.28
Master,RSC007354,Fanatic,Battle Masters,Dwarf Haven,N/A,N/A,23.44,153,8,19.13,0.430,0.375,3,5,1,2914,1540,1374,4,5,14,19,0.211,302.12,159.67,142.46,0.41,0.52,1.45,1.97,364.25,192.50,171.75,0.50,0.63,1.75,2.38,14,20,1.45,2.07,1.75,2.50,71,7.36,8.88,0.28
Master,RSC005872,Ditto,Nightmare,The Shadows,N/A,N/A,20.18,435,28,15.54,0.396,0.250,7,21,1,8622,4420,4202,13,10,43,47,0.277,314.42,161.18,153.23,0.47,0.36,1.57,1.71,307.93,157.86,150.07,0.46,0.36,1.54,1.68,42,85,1.53,3.10,1.50,3.04,268,9.77,9.57,0.32
Master,RSC006168,levants,Eastern Brown,Venom Lab,N/A,N/A,18.86,124,7,17.71,0.226,0.000,0,7,0,2536,1290,1246,3,2,15,14,0.214,324.43,165.03,159.40,0.38,0.26,1.92,1.79,362.29,184.29,178.00,0.43,0.29,2.14,2.00,11,39,1.41,4.99,1.57,5.57,83,10.62,11.86,0.47
Master,RSC003445,bosco,Glacier Mint,Minty Fresh,N/A,N/A,18.32,56,4,14.00,0.284,0.000,0,4,0,1070,630,440,3,0,5,8,0.375,303.10,178.46,124.64,0.85,0.00,1.42,2.27,267.50,157.50,110.00,0.75,0.00,1.25,2.00,5,12,1.42,3.40,1.25,3.00,31,8.78,7.75,0.39
Master,RSC002944,p a y L o,Eastern Brown,Venom Lab,N/A,N/A,17.46,55,3,18.33,0.245,0.000,0,3,0,1005,510,495,1,2,5,6,0.167,289.86,147.09,142.77,0.29,0.58,1.44,1.73,335.00,170.00,165.00,0.33,0.67,1.67,2.00,4,11,1.15,3.17,1.33,3.67,33,9.52,11.00,0.33
Master,RSC000009,Timbo,"Glacier Mint
Double Mint","Minty Fresh
Minty Fresh","N/A
Lunar","N/A
N/A",16.63,62,5,12.40,0.368,0.200,1,4,0,1234,650,584,3,1,5,5,0.600,315.73,166.31,149.42,0.77,0.26,1.28,1.28,246.80,130.00,116.80,0.60,0.20,1.00,1.00,9,15,2.30,3.84,1.80,3.00,49,12.54,9.80,0.31
Master,RSC004917,Nahzey,Care Bears,The Bear Den,N/A,N/A,9.05,66,4,16.50,0.285,0.000,0,4,0,1187,650,537,2,2,6,5,0.400,285.29,156.23,129.07,0.48,0.48,1.44,1.20,296.75,162.50,134.25,0.50,0.50,1.50,1.25,8,18,1.92,4.33,2.00,4.50,45,10.82,11.25,0.40
Master,RSC008630,Everascense _L,Reapers,Mythical,N/A,N/A,-21.39,12,1,12.00,0.222,0.000,0,1,0,172,60,112,0,0,1,1,0.000,227.37,79.32,148.06,0.00,0.00,1.32,1.32,172.00,60.00,112.00,0.00,0.00,1.00,1.00,2,4,2.64,5.29,2.00,4.00,7,9.25,7.00,0.57
Elite,RSC008601,Velocheerio,Wheelchairs,The Quad Dynasty,Lunar,N/A,112.48,733,48,15.27,0.530,0.604,29,19,19,21905,12970,8935,56,35,78,172,0.326,478.98,283.60,195.37,1.22,0.77,1.71,3.76,456.35,270.21,186.15,1.17,0.73,1.63,3.58,114,90,2.49,1.97,2.38,1.88,332,7.26,6.92,0.27
Elite,RSC007780,TG1,Commanders,The King's Court,Lunar,N/A,101.34,71,4,17.75,0.581,0.500,2,2,1,2193,1270,923,5,3,10,12,0.417,495.06,286.70,208.36,1.13,0.68,2.26,2.71,548.25,317.50,230.75,1.25,0.75,2.50,3.00,11,8,2.48,1.81,2.75,2.00,40,9.03,10.00,0.20
Elite,RSC014056,redwizard2you,Tiny Terrors,The Romp,Lunar,N/A,97.85,966,59,16.37,0.525,0.559,33,26,22,26499,16140,10359,74,48,84,214,0.346,439.67,267.80,171.88,1.23,0.80,1.39,3.55,449.14,273.56,175.58,1.25,0.81,1.42,3.63,170,139,2.82,2.31,2.88,2.36,418,6.94,7.08,0.33
Elite,RSC013228,Generallyabot,Leopards,Safari,Solar,N/A,93.38,924,56,16.50,0.585,0.714,40,16,21,23842,14900,8942,64,54,74,210,0.305,413.57,258.46,155.11,1.11,0.94,1.28,3.64,425.75,266.07,159.68,1.14,0.96,1.32,3.75,184,92,3.19,1.60,3.29,1.64,345,5.98,6.16,0.27
Elite,RSC002579,saltybikini,Leopards,Safari,Solar,N/A,90.67,57,4,14.25,0.685,1.000,4,0,1,1548,950,598,6,3,2,10,0.600,435.28,267.13,168.15,1.69,0.84,0.56,2.81,387.00,237.50,149.50,1.50,0.75,0.50,2.50,14,7,3.94,1.97,3.50,1.75,23,6.47,5.75,0.30
Elite,RSC005292,Detta,Despair,The Shadows,Lunar,N/A,87.26,880,56,15.71,0.523,0.536,30,26,13,23187,13510,9677,51,47,87,171,0.298,422.32,246.06,176.25,0.93,0.86,1.58,3.11,414.05,241.25,172.80,0.91,0.84,1.55,3.05,159,133,2.90,2.42,2.84,2.38,411,7.49,7.34,0.32
Elite,RSC006885,bev,Forest Cobra,Venom Lab,Lunar,N/A,86.10,43,3,14.33,0.456,0.333,1,2,1,1160,610,550,2,3,4,6,0.333,432.38,227.37,205.01,0.75,1.12,1.49,2.24,386.67,203.33,183.33,0.67,1.00,1.33,2.00,6,7,2.24,2.61,2.00,2.33,21,7.83,7.00,0.33
Elite,RSC011118,Jarhead,Forge Defenders,Dwarf Haven,Lunar,N/A,85.10,1041,64,16.27,0.550,0.703,45,19,21,28052,17520,10532,77,34,119,217,0.355,431.91,269.75,162.16,1.19,0.52,1.83,3.34,438.31,273.75,164.56,1.20,0.53,1.86,3.39,175,114,2.69,1.76,2.73,1.78,489,7.53,7.64,0.23
