Filter(s),,,Name,Tier,Team(s),Franchise(s),Conference,SBV,TS,GP,PWE,WP,W,L,P,SP,NP,G,A,Sv,S,S%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,P/G,SP/G,NP/G,G/G,A/G,Sv/G,S/G,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Stat,Condition,,Cjax,Veteran,Makos,Shark Attack,Lunar,198.8,11,1,0.920,1.000,1,0,437,320,117,1,2,2,2,50.0%,623.3,456.4,166.9,1.43,2.85,2.85,2.85,437.0,320.0,117.0,1.00,2.00,2.00,2.00,4,1,5.70,1.43,4.00,1.00
,,,Grand Trashcan,Veteran,Saturn,The Nexus,Solar,118.4,13,1,0.732,1.000,1,0,432,250,182,2,0,0,5,40.0%,521.3,301.7,219.6,2.41,0.00,0.00,6.03,432.0,250.0,182.0,2.00,0.00,0.00,5.00,2,1,2.41,1.21,2.00,1.00
,,,Flyerrr85,Veteran,Saturn,The Nexus,Solar,97.7,54,4,0.753,0.750,3,1,1576,970,606,5,3,4,12,41.7%,457.9,281.8,176.1,1.45,0.87,1.16,3.49,394.0,242.5,151.5,1.25,0.75,1.00,3.00,12,6,3.49,1.74,3.00,1.50
,,,Not So Jucy Skep,Veteran,Singularity,Event Horizon,Solar,91.4,956,63,0.737,0.778,49,14,27270,16110,11160,73,45,89,211,34.6%,447.5,264.4,183.1,1.20,0.74,1.46,3.46,432.9,255.7,177.1,1.16,0.71,1.41,3.35,185,95,3.04,1.56,2.94,1.51
,,,Possiblyzach,Veteran,Makos,Shark Attack,Lunar,90.2,985,64,0.686,0.703,45,19,28397,17330,11067,79,48,101,198,39.9%,452.3,276.0,176.3,1.26,0.76,1.61,3.15,443.7,270.8,172.9,1.23,0.75,1.58,3.09,192,117,3.06,1.86,3.00,1.83
,,,Jordon1377,Veteran,Saturn,The Nexus,Solar,90.0,611,40,0.609,0.600,24,16,17402,10090,7312,47,34,50,119,39.5%,446.8,259.1,187.7,1.21,0.87,1.28,3.06,435.1,252.3,182.8,1.18,0.85,1.25,2.98,111,84,2.85,2.16,2.78,2.10
,,,Yeetn-Skeet,Veteran,Gouda Gangsters,Cheese Guild,Solar,87.0,1001,63,0.612,0.667,42,21,27432,16880,10552,75,46,96,228,32.9%,429.9,264.6,165.4,1.18,0.72,1.50,3.57,435.4,267.9,167.5,1.19,0.73,1.52,3.62,179,134,2.81,2.10,2.84,2.13
,,,Kayo,Veteran,Seadevils,The Abyss,Lunar,86.6,531,36,0.645,0.639,23,13,14671,8980,5691,49,19,36,133,36.8%,433.5,265.3,168.1,1.45,0.56,1.06,3.93,407.5,249.4,158.1,1.36,0.53,1.00,3.69,94,64,2.78,1.89,2.61,1.78
,,,Galaxiezz.,Veteran,Guanacos,The Herd,Lunar,83.5,955,60,0.538,0.500,30,30,26172,14730,11442,53,45,105,193,27.5%,429.9,242.0,188.0,0.87,0.74,1.72,3.17,436.2,245.5,190.7,0.88,0.75,1.75,3.22,151,137,2.48,2.25,2.52,2.28
,,,Rock_Sause,Veteran,Grizzly Bears,The Bear Den,Lunar,81.8,989,64,0.507,0.516,33,31,27906,16550,11356,68,36,120,195,34.9%,442.7,262.5,180.1,1.08,0.57,1.90,3.09,436.0,258.6,177.4,1.06,0.56,1.88,3.05,166,163,2.63,2.59,2.59,2.55
,,,Ryan.,Veteran,Mosaic Maestros,Art Club,Solar,79.4,981,64,0.510,0.516,33,31,25817,14950,10867,61,45,90,210,29.0%,412.9,239.1,173.8,0.98,0.72,1.44,3.36,403.4,233.6,169.8,0.95,0.70,1.41,3.28,159,155,2.54,2.48,2.48,2.42
,,,Regularlyjones,Veteran,Gorillas,The Jungle,Solar,79.3,928,59,0.682,0.712,42,17,24752,14620,10132,74,37,66,207,35.7%,418.4,247.2,171.3,1.25,0.63,1.12,3.50,419.5,247.8,171.7,1.25,0.63,1.12,3.51,177,109,2.99,1.84,3.00,1.85
Sort(s),,,J.,Veteran,Makos,Shark Attack,Lunar,79.2,974,63,0.682,0.698,44,19,25676,15630,10046,66,52,91,188,35.1%,413.6,251.8,161.8,1.06,0.84,1.47,3.03,407.6,248.1,159.5,1.05,0.83,1.44,2.98,188,116,3.03,1.87,2.98,1.84
Stat,Order,,Ptl_Kel,Veteran,Possessed,Destined,Solar,76.6,854,54,0.517,0.556,30,24,22836,13470,9366,64,37,71,167,38.3%,419.5,247.4,172.1,1.18,0.68,1.30,3.07,422.9,249.4,173.4,1.19,0.69,1.31,3.09,147,141,2.70,2.59,2.72,2.61
Name,Desc,,Lettuce,Veteran,"Linguini Lancers
Knead for Speed","Italian Battalion
The Bakery",Solar,75.4,299,19,0.541,0.579,11,8,8032,4820,3212,22,10,30,62,35.5%,421.4,252.9,168.5,1.15,0.52,1.57,3.25,422.7,253.7,169.1,1.16,0.53,1.58,3.26,51,46,2.68,2.41,2.68,2.42
Conference,Desc,,Jdubzz.Rl,Veteran,Singularity,Event Horizon,Solar,73.9,942,62,0.748,0.790,49,13,24204,14930,9274,70,40,79,198,35.4%,403.1,248.6,154.5,1.17,0.67,1.32,3.30,390.4,240.8,149.6,1.13,0.65,1.27,3.19,184,91,3.06,1.52,2.97,1.47
TS,Desc,,Sturmo.,Veteran,Wyverns,The Forest,Solar,72.4,1001,64,0.610,0.625,40,24,25194,15280,9914,64,51,88,193,33.2%,394.9,239.5,155.4,1.00,0.80,1.38,3.02,393.7,238.8,154.9,1.00,0.80,1.38,3.02,189,143,2.96,2.24,2.95,2.23
,,,Galacticcccc,Veteran,Rockin Revenants,Ghoul School,Solar,72.1,887,56,0.563,0.554,31,25,22224,13410,8814,64,43,61,181,35.4%,393.1,237.2,155.9,1.13,0.76,1.08,3.20,396.9,239.5,157.4,1.14,0.77,1.09,3.23,168,144,2.97,2.55,3.00,2.57
,,,Cubby,Veteran,Rockin Revenants,Ghoul School,Solar,71.6,55,4,0.500,0.750,3,1,1718,1060,658,6,1,7,6,100.0%,490.0,302.4,187.7,1.71,0.29,2.00,1.71,429.5,265.0,164.5,1.50,0.25,1.75,1.50,13,13,3.71,3.71,3.25,3.25
,,,Laruthlesss,Veteran,Gladiators,The Sovereign,Lunar,70.6,884,53,0.546,0.623,33,20,23610,13860,9750,60,28,96,166,36.1%,419.0,246.0,173.0,1.06,0.50,1.70,2.95,445.5,261.5,184.0,1.13,0.53,1.81,3.13,134,119,2.38,2.11,2.53,2.25
,,,Ace_Cosplays.Ttv,Veteran,Banana Spiders,Eight Legged Freaks,Lunar,70.1,906,56,0.526,0.536,30,26,23922,14220,9702,63,30,94,172,36.6%,414.2,246.2,168.0,1.09,0.52,1.63,2.98,427.2,253.9,173.3,1.13,0.54,1.68,3.07,140,131,2.42,2.27,2.50,2.34
,,,Imsoupergreat,Veteran,Gorillas,The Jungle,Solar,69.2,694,44,0.639,0.659,29,15,17232,10290,6942,44,33,58,134,32.8%,389.5,232.6,156.9,0.99,0.75,1.31,3.03,391.6,233.9,157.8,1.00,0.75,1.32,3.05,129,90,2.92,2.03,2.93,2.05
,,,Glaevv,Veteran,Saturn,The Nexus,Solar,69.0,237,16,0.560,0.688,11,5,5897,3580,2317,15,10,22,48,31.3%,390.4,237.0,153.4,0.99,0.66,1.46,3.18,368.6,223.8,144.8,0.94,0.63,1.38,3.00,43,37,2.85,2.45,2.69,2.31
,,,Dribblingpenguin,Veteran,Banshees,The Monster Mash,Lunar,66.8,761,45,0.628,0.644,29,16,19057,12010,7047,65,26,52,161,40.4%,392.9,247.6,145.3,1.34,0.54,1.07,3.32,423.5,266.9,156.6,1.44,0.58,1.16,3.58,148,107,3.05,2.21,3.29,2.38
,,,Ray,Veteran,"Linguini Lancers
Cthulhu
Banshees","Italian Battalion
The Mythos
The Monster Mash",Lunar,65.4,503,32,0.429,0.469,15,17,11658,6950,4708,25,27,42,100,25.0%,363.6,216.8,146.8,0.78,0.84,1.31,3.12,364.3,217.2,147.1,0.78,0.84,1.31,3.13,77,92,2.40,2.87,2.41,2.88
,,,Legend,Veteran,Banshees,The Monster Mash,Lunar,65.1,805,48,0.651,0.667,32,16,19393,11820,7573,51,45,62,137,37.2%,377.9,230.4,147.6,0.99,0.88,1.21,2.67,404.0,246.3,157.8,1.06,0.94,1.29,2.85,154,104,3.00,2.03,3.21,2.17
,,,Dooober,Veteran,Calzones,Fifty-Fifty Pizzeria,Lunar,65.0,1043,64,0.502,0.531,34,30,27211,15540,11671,65,27,115,194,33.5%,409.3,233.7,175.5,0.98,0.41,1.73,2.92,425.2,242.8,182.4,1.02,0.42,1.80,3.03,160,159,2.41,2.39,2.50,2.48
,,,Lmao Beer Me,Veteran,Knead for Speed,The Bakery,Solar,64.9,894,60,0.515,0.550,33,27,22864,13210,9654,53,28,97,166,31.9%,401.2,231.8,169.4,0.93,0.49,1.70,2.91,381.1,220.2,160.9,0.88,0.47,1.62,2.77,135,130,2.37,2.28,2.25,2.17
,,,Vp Reported,Veteran,Blues,Whale Defense,Lunar,64.3,945,60,0.546,0.567,34,26,23713,13420,10293,51,41,94,157,32.5%,393.7,222.8,170.9,0.85,0.68,1.56,2.61,395.2,223.7,171.6,0.85,0.68,1.57,2.62,152,135,2.52,2.24,2.53,2.25
,,,Taz.Rm,Veteran,Gorillas,The Jungle,Solar,63.1,941,59,0.670,0.695,41,18,21419,12880,8539,47,60,71,163,28.8%,357.1,214.7,142.4,0.78,1.00,1.18,2.72,363.0,218.3,144.7,0.80,1.02,1.20,2.76,180,115,3.00,1.92,3.05,1.95
,,,Xzoarny,Veteran,Merciless Mob,The Syndicate,Lunar,62.9,927,58,0.509,0.500,29,29,22782,13260,9522,55,36,85,171,32.2%,385.6,224.4,161.1,0.93,0.61,1.44,2.89,392.8,228.6,164.2,0.95,0.62,1.47,2.95,137,134,2.32,2.27,2.36,2.31
,,,Blue Eyes Thunder Thighs,Veteran,Typhoons,Storm,Solar,62.0,969,64,0.482,0.469,30,34,24032,13400,10632,51,32,98,180,28.3%,389.1,216.9,172.1,0.83,0.52,1.59,2.91,375.5,209.4,166.1,0.80,0.50,1.53,2.81,145,152,2.35,2.46,2.27,2.38
,,,Sirtommynoble,Veteran,Peppers,The Garden,Lunar,59.7,573,37,0.532,0.486,18,19,13551,8100,5451,32,26,52,100,32.0%,371.0,221.8,149.2,0.88,0.71,1.42,2.74,366.2,218.9,147.3,0.86,0.70,1.41,2.70,87,80,2.38,2.19,2.35,2.16
,,,Going_Steddy,Veteran,Banshees,The Monster Mash,Lunar,59.1,192,12,0.587,0.500,6,6,4462,2570,1892,11,6,15,42,26.2%,364.6,210.0,154.6,0.90,0.49,1.23,3.43,371.8,214.2,157.7,0.92,0.50,1.25,3.50,29,23,2.37,1.88,2.42,1.92
,,,Zyta,Veteran,"Saturn
Pride","The Nexus
Seven Deadly Sins",Lunar,58.9,121,8,0.614,0.750,6,2,2633,1330,1303,4,5,8,28,14.3%,341.4,172.4,168.9,0.52,0.65,1.04,3.63,329.1,166.3,162.9,0.50,0.63,1.00,3.50,19,14,2.46,1.82,2.38,1.75
,,,Joez,Veteran,"Peppermint
Linguini Lancers","Minty Fresh
Italian Battalion",Solar,58.9,515,37,0.337,0.324,12,25,12612,7220,5392,30,19,48,87,34.5%,384.2,219.9,164.3,0.91,0.58,1.46,2.65,340.9,195.1,145.7,0.81,0.51,1.30,2.35,72,109,2.19,3.32,1.95,2.95
,,,Lickadoss77,Veteran,Water,The Elements,Solar,58.8,902,56,0.509,0.482,27,29,21567,12160,9407,45,39,84,151,29.8%,375.1,211.5,163.6,0.78,0.68,1.46,2.63,385.1,217.1,168.0,0.80,0.70,1.50,2.70,136,133,2.37,2.31,2.43,2.38
,,,Partyshark.,Veteran,Water,The Elements,Solar,58.6,1007,64,0.490,0.469,30,34,24189,14040,10149,63,41,79,174,36.2%,376.8,218.7,158.1,0.98,0.64,1.23,2.71,378.0,219.4,158.6,0.98,0.64,1.23,2.72,151,155,2.35,2.41,2.36,2.42
,,,Flurry ^-^,Veteran,Cthulhu,The Mythos,Lunar,58.0,513,32,0.387,0.344,11,21,12645,7720,4925,37,11,49,102,36.3%,386.7,236.1,150.6,1.13,0.34,1.50,3.12,395.2,241.3,153.9,1.16,0.34,1.53,3.19,77,102,2.35,3.12,2.41,3.19
,,,Santi.,Veteran,"Saturn
Linguini Lancers","The Nexus
Italian Battalion",Solar,58.0,832,55,0.571,0.545,30,25,19985,11750,8235,46,33,82,140,32.9%,376.8,221.6,155.3,0.87,0.62,1.55,2.64,363.4,213.6,149.7,0.84,0.60,1.49,2.55,147,123,2.77,2.32,2.67,2.24
,,,Hawkish,Veteran,Wyverns,The Forest,Solar,57.8,685,43,0.648,0.698,30,13,16322,10180,6142,54,23,46,133,40.6%,373.8,233.1,140.7,1.24,0.53,1.05,3.05,379.6,236.7,142.8,1.26,0.53,1.07,3.09,140,96,3.21,2.20,3.26,2.23
,,,5/3Rds Stupid,Veteran,"Seadevils
Saturn","The Abyss
The Nexus",Lunar,57.8,466,30,0.511,0.500,15,15,11542,6420,5122,25,15,48,77,32.5%,388.6,216.1,172.4,0.84,0.50,1.62,2.59,384.7,214.0,170.7,0.83,0.50,1.60,2.57,73,71,2.46,2.39,2.43,2.37
,,,Nuke,Veteran,Peppers,The Garden,Lunar,57.7,693,46,0.486,0.457,21,25,16372,9250,7122,37,25,60,130,28.5%,370.6,209.4,161.2,0.84,0.57,1.36,2.94,355.9,201.1,154.8,0.80,0.54,1.30,2.83,108,112,2.44,2.54,2.35,2.43
,,,Curlz.Rl,Veteran,Lightning,Electric Mayhem,Lunar,57.5,946,59,0.478,0.492,29,30,22384,13600,8784,56,36,90,170,32.9%,371.2,225.5,145.7,0.93,0.60,1.49,2.82,379.4,230.5,148.9,0.95,0.61,1.53,2.88,141,149,2.34,2.47,2.39,2.53
,,,S_Ckz,Veteran,Pushwalkers,The Quad Dynasty,Solar,57.4,880,60,0.444,0.417,25,35,20902,11600,9302,46,32,76,160,28.8%,372.6,206.8,165.8,0.82,0.57,1.35,2.85,348.4,193.3,155.0,0.77,0.53,1.27,2.67,124,143,2.21,2.55,2.07,2.38
,,,1Ssh1,Veteran,Seadevils,The Abyss,Lunar,56.3,908,60,0.549,0.550,33,27,21345,12130,9215,50,32,77,168,29.8%,368.8,209.6,159.2,0.86,0.55,1.33,2.90,355.8,202.2,153.6,0.83,0.53,1.28,2.80,144,127,2.49,2.19,2.40,2.12
,,,Kirit0 Ttv,Veteran,"Guanacos
Merciless Mob
Blues","The Herd
The Syndicate
Whale Defense",Lunar,55.5,447,28,0.534,0.571,16,12,10419,6040,4379,27,22,31,69,39.1%,365.7,212.0,153.7,0.95,0.77,1.09,2.42,372.1,215.7,156.4,0.96,0.79,1.11,2.46,73,67,2.56,2.35,2.61,2.39
,,,Slmrnchr,Veteran,Calzones,Fifty-Fifty Pizzeria,Lunar,55.2,698,42,0.526,0.571,24,18,16121,9480,6641,35,30,66,118,29.7%,362.3,213.1,149.3,0.79,0.67,1.48,2.65,383.8,225.7,158.1,0.83,0.71,1.57,2.81,108,101,2.43,2.27,2.57,2.40
,,,Braamse,Veteran,"Knead for Speed
Gouda Gangsters","The Bakery
Cheese Guild",Solar,55.2,917,59,0.624,0.661,39,20,20603,12000,8603,51,43,62,165,30.9%,352.5,205.3,147.2,0.87,0.74,1.06,2.82,349.2,203.4,145.8,0.86,0.73,1.05,2.80,173,126,2.96,2.16,2.93,2.14
,,,Its Bigwill,Veteran,Mean Manatees,Speed Demons,Lunar,55.0,900,56,0.503,0.500,28,28,22032,11860,10172,45,23,93,156,28.8%,384.0,206.7,177.3,0.78,0.40,1.62,2.72,393.4,211.8,181.6,0.80,0.41,1.66,2.79,132,131,2.30,2.28,2.36,2.34
,,,Zloczz-,Veteran,Grizzly Bears,The Bear Den,Lunar,54.7,135,8,0.387,0.500,4,4,3292,2130,1162,11,6,11,18,61.1%,382.6,247.5,135.0,1.28,0.70,1.28,2.09,411.5,266.3,145.3,1.38,0.75,1.38,2.25,22,29,2.56,3.37,2.75,3.63
,,,Supercruz101,Veteran,Rockin Revenants,Ghoul School,Solar,54.6,583,36,0.618,0.611,22,14,13524,8170,5354,30,24,60,97,30.9%,363.9,219.9,144.1,0.81,0.65,1.61,2.61,375.7,226.9,148.7,0.83,0.67,1.67,2.69,112,83,3.01,2.23,3.11,2.31
,,,Itzxjp,Veteran,Merciless Mob,The Syndicate,Lunar,54.5,262,17,0.500,0.412,7,10,6080,3550,2530,11,14,28,35,31.4%,364.1,212.6,151.5,0.66,0.84,1.68,2.10,357.6,208.8,148.8,0.65,0.82,1.65,2.06,41,41,2.46,2.46,2.41,2.41
,,,Its Eenyo,Veteran,Saturn,The Nexus,Solar,54.4,186,12,0.513,0.583,7,5,4203,2360,1843,9,9,14,31,29.0%,354.5,199.1,155.4,0.76,0.76,1.18,2.61,350.3,196.7,153.6,0.75,0.75,1.17,2.58,33,32,2.78,2.70,2.75,2.67
,,,Grizz,Veteran,Singularity,Event Horizon,Solar,54.4,413,28,0.723,0.714,20,8,9381,5390,3991,25,20,24,69,36.2%,356.3,204.7,151.6,0.95,0.76,0.91,2.62,335.0,192.5,142.5,0.89,0.71,0.86,2.46,86,47,3.27,1.79,3.07,1.68
,,,Ogkrish,Veteran,"Pride
Nightmare
Peppers
Possessed","Seven Deadly Sins
The Shadows
The Garden
Destined",Lunar,54.2,617,38,0.433,0.500,19,19,14763,8520,6243,30,22,69,97,30.9%,375.4,216.6,158.7,0.76,0.56,1.75,2.47,388.5,224.2,164.3,0.79,0.58,1.82,2.55,84,100,2.14,2.54,2.21,2.63
,,,Hazard,Veteran,Rockin Revenants,Ghoul School,Solar,54.2,1003,62,0.538,0.516,32,30,23183,13700,9483,61,42,76,170,35.9%,362.6,214.3,148.3,0.95,0.66,1.19,2.66,373.9,221.0,153.0,0.98,0.68,1.23,2.74,180,164,2.82,2.57,2.90,2.65
,,,Laughing,Veteran,Guanacos,The Herd,Lunar,54.1,225,16,0.477,0.375,6,10,5304,3040,2264,15,6,16,44,34.1%,369.8,212.0,157.9,1.05,0.42,1.12,3.07,331.5,190.0,141.5,0.94,0.38,1.00,2.75,32,34,2.23,2.37,2.00,2.13
,,,Feen,Veteran,Wyverns,The Forest,Solar,53.8,1001,64,0.610,0.625,40,24,22760,12980,9780,50,49,79,158,31.6%,356.7,203.4,153.3,0.78,0.77,1.24,2.48,355.6,202.8,152.8,0.78,0.77,1.23,2.47,189,143,2.96,2.24,2.95,2.23
,,,Mathews175,Veteran,Banana Spiders,Eight Legged Freaks,Lunar,53.5,740,46,0.560,0.565,26,20,16924,9220,7704,31,32,66,122,25.4%,358.8,195.5,163.3,0.66,0.68,1.40,2.59,367.9,200.4,167.5,0.67,0.70,1.43,2.65,118,101,2.50,2.14,2.57,2.20
,,,.Tor.,Veteran,Nightmare,The Shadows,Solar,52.6,769,46,0.371,0.326,15,31,18088,10200,7888,40,25,73,130,30.8%,369.0,208.1,160.9,0.82,0.51,1.49,2.65,393.2,221.7,171.5,0.87,0.54,1.59,2.83,101,141,2.06,2.88,2.20,3.07
