Tier,RSC ID,Player Name,Team(s),Franchise(s),Conf.,Div,SBV,TS,GP,TS/GP,PWE,W%,W,L,MVPs,P,SP,NP,G,A,Sv,Sh,Sh%,P/A,SP/A,NP/A,G/A,A/A,Sv/A,S/A,PPG,SPPG,NPPG,GPG,APG,SvPG,ShPG,tm_G,opp_G,tm_G/A,opp_G/A,tm_G/G,opp_G/G
Challenger,RSC000967,birds aren't real,Warthogs,Mach Velocity,Lunar,Lunar Cloud,60.90,354,24,14.75,0.505,0.500,12,12,3,8342,4980,3362,22,14,28,68,0.324,349.85,208.85,141.00,0.92,0.59,1.17,2.85,347.58,207.50,140.08,0.92,0.58,1.17,2.83,59,57,2.47,2.39,2.46,2.38
Challenger,RSC006769,baltostorm,Zombies,The Monster Mash,Lunar,Lunar Mountain,60.74,480,32,15.00,0.474,0.469,15,17,6,11503,6200,5303,25,17,39,90,0.278,355.78,191.76,164.02,0.77,0.53,1.21,2.78,359.47,193.75,165.72,0.78,0.53,1.22,2.81,66,79,2.04,2.44,2.06,2.47
Challenger,RSC002897,VickyViksta,Panda Bears,The Bear Den,Solar,Solar Ocean,60.42,877,59,14.86,0.499,0.576,34,25,15,21767,12890,8877,59,23,86,154,0.383,368.48,218.20,150.27,1.00,0.39,1.46,2.61,368.93,218.47,150.46,1.00,0.39,1.46,2.61,142,143,2.40,2.42,2.41,2.42
Challenger,RSC006495,Hype.56,"Blitzars
Gold Hoarders","The Cosmos
Dwarf Haven","Lunar
Lunar","Lunar Ember
Lunar Ember",59.95,582,41,14.20,0.459,0.317,13,28,5,14010,7700,6310,27,20,60,100,0.270,357.38,196.42,160.96,0.69,0.51,1.53,2.55,341.71,187.80,153.90,0.66,0.49,1.46,2.44,73,100,1.86,2.55,1.78,2.44
Challenger,RSC008390,Cully,Olympic Knights,The Rising,Solar,Solar Ember,59.11,746,53,14.08,0.552,0.698,37,16,11,17829,9900,7929,39,26,68,130,0.300,354.81,197.02,157.79,0.78,0.52,1.35,2.59,336.40,186.79,149.60,0.74,0.49,1.28,2.45,128,83,2.55,1.65,2.42,1.57
Challenger,RSC007045,fetty_steve98,Threshers,Shark Attack,Solar,Solar Mountain,58.91,624,44,14.18,0.534,0.636,28,16,12,15038,8420,6618,34,22,58,102,0.333,357.78,200.33,157.45,0.81,0.52,1.38,2.43,341.77,191.36,150.41,0.77,0.50,1.32,2.32,109,84,2.59,2.00,2.48,1.91
Challenger,RSC005859,LedTasso,Apple Associates,The Syndicate,Lunar,Lunar Cloud,58.80,861,60,14.35,0.523,0.583,35,25,6,19847,11320,8527,49,40,58,152,0.322,342.22,195.19,147.03,0.84,0.69,1.00,2.62,330.78,188.67,142.12,0.82,0.67,0.97,2.53,167,139,2.88,2.40,2.78,2.32
Challenger,RSC006669,xypheron,Meat Lovers,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,57.66,411,28,14.68,0.507,0.571,16,12,2,9222,5120,4102,18,17,33,82,0.220,333.11,184.94,148.17,0.65,0.61,1.19,2.96,329.36,182.86,146.50,0.64,0.61,1.18,2.93,68,65,2.46,2.35,2.43,2.32
Challenger,RSC003498,Merioch,Insider Traders,Shell Corp.,Lunar,Lunar Cloud,57.43,847,59,14.36,0.532,0.593,35,24,9,19842,11380,8462,40,34,87,133,0.301,347.79,199.47,148.32,0.70,0.60,1.52,2.33,336.31,192.88,143.42,0.68,0.58,1.47,2.25,150,115,2.63,2.02,2.54,1.95
Challenger,RSC008103,AkTION,Chromatic Chaos,Art Club,Solar,Solar Mountain,56.82,824,57,14.46,0.501,0.491,28,29,5,19081,10510,8571,37,35,75,131,0.282,343.78,189.36,154.42,0.67,0.63,1.35,2.36,334.75,184.39,150.37,0.65,0.61,1.32,2.30,131,130,2.36,2.34,2.30,2.28
Challenger,RSC008158,Twixxle_,Shade,The Shadows,Lunar,Lunar Mountain,56.77,802,59,13.59,0.525,0.644,38,21,9,18341,10180,8161,46,33,49,148,0.311,339.52,188.44,151.07,0.85,0.61,0.91,2.74,310.86,172.54,138.32,0.78,0.56,0.83,2.51,137,111,2.54,2.05,2.32,1.88
Challenger,RSC008195,Preaux.,Sirens,Mythical,Solar,Solar Ocean,56.70,755,53,14.25,0.481,0.415,22,31,9,18337,10370,7967,45,24,71,112,0.402,360.57,203.91,156.66,0.88,0.47,1.40,2.20,345.98,195.66,150.32,0.85,0.45,1.34,2.11,122,141,2.40,2.77,2.30,2.66
Challenger,RSC008552,S0UL09,Glaciers,Sub Zero,Solar,Solar Cloud,56.60,94,8,11.75,0.379,0.500,4,4,1,2333,980,1353,4,3,6,13,0.308,368.47,154.78,213.69,0.63,0.47,0.95,2.05,291.63,122.50,169.13,0.50,0.38,0.75,1.63,10,18,1.58,2.84,1.25,2.25
Challenger,RSC005909,YadiCraft,Olympic Knights,The Rising,Solar,Solar Ember,56.34,585,40,14.63,0.552,0.675,27,13,6,13193,7130,6063,22,32,50,83,0.265,334.81,180.94,153.87,0.56,0.81,1.27,2.11,329.83,178.25,151.58,0.55,0.80,1.25,2.08,100,67,2.54,1.70,2.50,1.68
Challenger,RSC007969,EcHo.rll,"Sirens
Gold Hoarders","Mythical
Dwarf Haven","Solar
Lunar","Solar Ocean
Lunar Ember",56.26,210,15,14.00,0.385,0.267,4,11,2,5100,2780,2320,9,5,26,33,0.273,360.55,196.53,164.01,0.64,0.35,1.84,2.33,340.00,185.33,154.67,0.60,0.33,1.73,2.20,21,41,1.48,2.90,1.40,2.73
Challenger,RSC005663,DaZed.Purity,Cooks,Grand Fleet,Solar,Solar Ember,55.61,840,58,14.48,0.530,0.621,36,22,10,19323,10970,8353,52,33,53,147,0.354,341.51,193.88,147.63,0.92,0.58,0.94,2.60,333.16,189.14,144.02,0.90,0.57,0.91,2.53,158,124,2.79,2.19,2.72,2.14
Challenger,RSC008044,fender_bender2,Olympic Knights,The Rising,Solar,Solar Ember,55.24,269,20,13.45,0.568,0.700,14,6,6,6246,3580,2666,16,7,22,53,0.302,344.72,197.58,147.14,0.88,0.39,1.21,2.93,312.30,179.00,133.30,0.80,0.35,1.10,2.65,46,30,2.54,1.66,2.30,1.50
Challenger,RSC006344,FerrisCrueller,Insider Traders,Shell Corp.,Lunar,Lunar Cloud,55.15,724,51,14.20,0.546,0.667,34,17,9,16449,9380,7069,39,37,52,103,0.379,337.30,192.34,144.95,0.80,0.76,1.07,2.11,322.53,183.92,138.61,0.76,0.73,1.02,2.02,139,97,2.85,1.99,2.73,1.90
Challenger,RSC006322,Lorak,Spearmint,Minty Fresh,Solar,Solar Cloud,54.86,884,60,14.73,0.511,0.517,31,29,9,21065,12090,8975,47,19,98,154,0.305,353.77,203.04,150.73,0.79,0.32,1.65,2.59,351.08,201.50,149.58,0.78,0.32,1.63,2.57,136,124,2.28,2.08,2.27,2.07
Challenger,RSC007262,Vvreze,Thunder Pups,Pawverse,Solar,Solar Ocean,54.80,874,57,15.33,0.517,0.544,31,26,11,20162,11440,8722,52,32,63,149,0.349,342.48,194.32,148.15,0.88,0.54,1.07,2.53,353.72,200.70,153.02,0.91,0.56,1.11,2.61,155,135,2.63,2.29,2.72,2.37
Challenger,RSC007865,StoveMessiah,Stingrays,Tyrants of the Sea,Lunar,Lunar Ocean,54.28,936,57,16.42,0.512,0.544,31,26,9,21178,12690,8488,56,41,71,149,0.376,335.91,201.28,134.63,0.89,0.65,1.13,2.36,371.54,222.63,148.91,0.98,0.72,1.25,2.61,160,145,2.54,2.30,2.81,2.54
Challenger,RSC006092,Mick,Cooks,Grand Fleet,Solar,Solar Ember,54.18,818,56,14.61,0.529,0.607,34,22,12,18553,10720,7833,52,31,50,147,0.354,336.72,194.56,142.16,0.94,0.56,0.91,2.67,331.30,191.43,139.88,0.93,0.55,0.89,2.63,153,121,2.78,2.20,2.73,2.16
Challenger,RSC006187,1999 Toyota Camry,Corals,Venom Lab,Lunar,Lunar Ocean,53.94,177,11,16.09,0.514,0.364,4,7,0,4058,2470,1588,13,6,11,32,0.406,340.37,207.17,133.19,1.09,0.50,0.92,2.68,368.91,224.55,144.36,1.18,0.55,1.00,2.91,30,28,2.52,2.35,2.73,2.55
Challenger,RSC007284,7aco104,Meat Lovers,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,53.72,834,56,14.89,0.472,0.429,24,32,13,19201,10940,8261,53,25,57,154,0.344,341.80,194.74,147.05,0.94,0.45,1.01,2.74,342.88,195.36,147.52,0.95,0.45,1.02,2.75,122,153,2.17,2.72,2.18,2.73
Challenger,RSC007518,LoneDrifter.,Scribes,The King's Court,Lunar,Lunar Ocean,53.52,875,58,15.09,0.468,0.414,24,34,9,19875,11290,8585,46,35,71,139,0.331,337.22,191.56,145.66,0.78,0.59,1.20,2.36,342.67,194.66,148.02,0.79,0.60,1.22,2.40,127,165,2.15,2.80,2.19,2.84
Challenger,RSC000357,Primed,Decuriones,The Sovereign,Solar,Solar Ocean,53.43,654,46,14.22,0.497,0.457,21,25,5,15255,8650,6605,37,22,57,100,0.370,346.29,196.36,149.94,0.84,0.50,1.29,2.27,331.63,188.04,143.59,0.80,0.48,1.24,2.17,100,102,2.27,2.32,2.17,2.22
Challenger,RSC007297,diehard_mma,Warthogs,Mach Velocity,Lunar,Lunar Cloud,53.40,854,57,14.98,0.485,0.456,26,31,10,19678,10650,9028,50,24,57,160,0.313,342.08,185.14,156.94,0.87,0.42,0.99,2.78,345.23,186.84,158.39,0.88,0.42,1.00,2.81,127,144,2.21,2.50,2.23,2.53
Challenger,RSC003900,Tryhard goblin,Porch Pirates,The Hood,Solar,Solar Ember,53.34,828,55,15.05,0.449,0.327,18,37,7,19089,9850,9239,32,30,78,125,0.256,342.27,176.61,165.66,0.57,0.54,1.40,2.24,347.07,179.09,167.98,0.58,0.55,1.42,2.27,102,155,1.83,2.78,1.85,2.82
Challenger,RSC008216,oBlueyRL,Warbirds,Remove Before Flight,Lunar,Lunar Mountain,52.76,351,23,15.26,0.553,0.609,14,9,1,7511,4280,3231,16,17,24,63,0.254,317.69,181.03,136.66,0.68,0.72,1.02,2.66,326.57,186.09,140.48,0.70,0.74,1.04,2.74,63,45,2.66,1.90,2.74,1.96
Challenger,RSC001066,risu,"Toucans
Corals","The Jungle
Venom Lab","Solar
Lunar","Solar Cloud
Lunar Ocean",52.59,387,26,14.88,0.455,0.462,12,14,6,9070,5200,3870,24,8,34,70,0.343,347.94,199.48,148.46,0.92,0.31,1.30,2.69,348.85,200.00,148.85,0.92,0.31,1.31,2.69,57,76,2.19,2.92,2.19,2.92
Challenger,RSC008121,Flyder,"Jinyiwei
Meat Lovers
Warbirds
Corals","World Warriors
Fifty-Fifty Pizzeria
Remove Before Flight
Venom Lab","Lunar
Lunar
Lunar
Lunar","Lunar Ember
Lunar Mountain
Lunar Mountain
Lunar Ocean",52.45,517,34,15.21,0.496,0.500,17,17,11,12016,6970,5046,37,12,34,97,0.381,345.05,200.15,144.90,1.06,0.34,0.98,2.79,353.41,205.00,148.41,1.09,0.35,1.00,2.85,78,80,2.24,2.30,2.29,2.35
Challenger,RSC008357,tiagosan _,Shade,The Shadows,Lunar,Lunar Mountain,52.25,655,47,13.94,0.531,0.681,32,15,6,14580,8340,6240,37,20,47,129,0.287,330.47,189.03,141.43,0.84,0.45,1.07,2.92,310.21,177.45,132.77,0.79,0.43,1.00,2.74,113,89,2.56,2.02,2.40,1.89
Challenger,RSC000233,LilPrsnWithAnger,Corals,Venom Lab,Lunar,Lunar Ocean,52.13,357,24,14.88,0.579,0.792,19,5,3,7795,4360,3435,18,16,23,61,0.295,324.16,181.31,142.85,0.75,0.67,0.96,2.54,324.79,181.67,143.13,0.75,0.67,0.96,2.54,73,44,3.04,1.83,3.04,1.83
Challenger,RSC007885,Larkspur,Stingrays,Tyrants of the Sea,Lunar,Lunar Ocean,52.02,966,58,16.66,0.510,0.534,31,27,10,21111,12660,8451,54,45,69,156,0.346,324.45,194.57,129.88,0.83,0.69,1.06,2.40,363.98,218.28,145.71,0.93,0.78,1.19,2.69,159,146,2.44,2.24,2.74,2.52
Challenger,RSC007866,Swzyy GN,Metal,The Elements,Solar,Solar Mountain,51.12,756,49,15.43,0.462,0.408,20,29,6,16887,8830,8057,27,28,71,118,0.229,331.62,173.40,158.22,0.53,0.55,1.39,2.32,344.63,180.20,164.43,0.55,0.57,1.45,2.41,97,131,1.90,2.57,1.98,2.67
Challenger,RSC006346,MobBossCitrus,Apple Associates,The Syndicate,Lunar,Lunar Cloud,50.99,700,48,14.58,0.514,0.521,25,23,8,15885,8900,6985,44,22,44,120,0.367,336.90,188.76,148.14,0.93,0.47,0.93,2.55,330.94,185.42,145.52,0.92,0.46,0.92,2.50,124,111,2.63,2.35,2.58,2.31
Challenger,RSC007092,Minjaaa,Ryujin,The Shrine,Solar,Solar Mountain,50.41,890,57,15.61,0.490,0.474,27,30,10,20311,11660,8651,53,20,75,161,0.329,338.81,194.50,144.31,0.88,0.33,1.25,2.69,356.33,204.56,151.77,0.93,0.35,1.32,2.82,123,134,2.05,2.24,2.16,2.35
Challenger,RSC006308,,"Decuriones
Havarti Hustlers
Spearmint","The Sovereign
Cheese Guild
Minty Fresh","Solar
Lunar
Solar","Solar Ocean
Lunar Cloud
Solar Cloud",50.21,822,57,14.42,0.000,0.456,26,31,7,17548,9390,8158,34,34,56,149,0.228,316.93,169.59,147.34,0.61,0.61,1.01,2.69,307.86,164.74,143.12,0.60,0.60,0.98,2.61,126,123,2.28,,2.21,2.16
Challenger,RSC008162,ThatHomieGage,Spearmint,Minty Fresh,Solar,Solar Cloud,49.59,586,38,15.42,0.505,0.526,20,18,7,13238,7480,5758,26,23,60,73,0.356,335.38,189.50,145.88,0.66,0.58,1.52,1.85,348.37,196.84,151.53,0.68,0.61,1.58,1.92,92,89,2.33,2.25,2.42,2.34
Challenger,RSC007816,Auty RL,Threshers,Shark Attack,Solar,Solar Mountain,49.49,721,52,13.87,0.528,0.615,32,20,5,16517,9070,7447,43,19,53,117,0.368,340.10,186.76,153.34,0.89,0.39,1.09,2.41,317.63,174.42,143.21,0.83,0.37,1.02,2.25,122,97,2.51,2.00,2.35,1.87
Challenger,RSC003836,Chronicle,"Warbirds
Toucans","Remove Before Flight
The Jungle","Lunar
Solar","Lunar Mountain
Solar Cloud",49.48,395,27,14.63,0.396,0.222,6,21,2,9211,4720,4491,13,10,48,52,0.250,346.19,177.40,168.79,0.49,0.38,1.80,1.95,341.15,174.81,166.33,0.48,0.37,1.78,1.93,43,86,1.62,3.23,1.59,3.19
Challenger,RSC005136,tdogplayz,Glams,The Pit,Lunar,Lunar Ember,48.90,715,50,14.30,0.457,0.320,16,34,7,16783,9460,7323,37,16,80,96,0.385,348.48,196.42,152.05,0.77,0.33,1.66,1.99,335.66,189.20,146.46,0.74,0.32,1.60,1.92,88,124,1.83,2.57,1.76,2.48
Challenger,RSC000347,Chris.,"Meat Lovers
Decuriones","Fifty-Fifty Pizzeria
The Sovereign","Lunar
Solar","Lunar Mountain
Solar Ocean",48.33,78,5,15.60,0.520,0.600,3,2,0,1630,970,660,4,4,5,12,0.333,310.24,184.62,125.62,0.76,0.76,0.95,2.28,326.00,194.00,132.00,0.80,0.80,1.00,2.40,13,12,2.47,2.28,2.60,2.40
Challenger,RSC004498,S1r Duck,Threshers,Shark Attack,Solar,Solar Mountain,48.21,54,4,13.50,0.445,0.250,1,3,0,1165,610,555,2,3,4,6,0.333,320.29,167.71,152.58,0.55,0.82,1.10,1.65,291.25,152.50,138.75,0.50,0.75,1.00,1.50,9,11,2.47,3.02,2.25,2.75
Challenger,RSC006659,ImZalama,Metal,The Elements,Solar,Solar Mountain,48.02,801,53,15.11,0.487,0.472,25,28,7,17330,10100,7230,44,25,60,145,0.303,321.20,187.20,134.00,0.82,0.46,1.11,2.69,326.98,190.57,136.42,0.83,0.47,1.13,2.74,123,136,2.28,2.52,2.32,2.57
Challenger,RSC004303,Shogun,Happy B-day Jess,Safari,Lunar,Lunar Ocean,47.90,847,57,14.86,0.525,0.579,33,24,5,18519,10660,7859,48,23,63,156,0.308,324.60,186.85,137.75,0.84,0.40,1.10,2.73,324.89,187.02,137.88,0.84,0.40,1.11,2.74,144,117,2.52,2.05,2.53,2.05
Challenger,RSC005397,PridedBird3406,Glams,The Pit,Lunar,Lunar Ember,47.88,638,44,14.50,0.473,0.386,17,27,6,13904,7490,6414,22,20,65,104,0.212,323.54,174.29,149.25,0.51,0.47,1.51,2.42,316.00,170.23,145.77,0.50,0.45,1.48,2.36,82,101,1.91,2.35,1.86,2.30
Challenger,RSC000426,struttrl,"Scribes
Warbirds
Toucans
Glaciers
Warthogs","The King's Court
Remove Before Flight
The Jungle
Sub Zero
Mach Velocity","Lunar
Lunar
Solar
Solar
Lunar","Lunar Ocean
Lunar Mountain
Solar Cloud
Solar Cloud
Lunar Cloud",47.87,444,30,14.80,0.455,0.300,9,21,3,9625,5090,4535,14,14,45,74,0.189,321.83,170.19,151.64,0.47,0.47,1.50,2.47,320.83,169.67,151.17,0.47,0.47,1.50,2.47,62,84,2.07,2.81,2.07,2.80
Challenger,RSC005219,iargue,Shade,The Shadows,Lunar,Lunar Mountain,47.48,222,17,13.06,0.495,0.412,7,10,2,4538,2370,2168,7,11,15,37,0.189,303.47,158.49,144.98,0.47,0.74,1.00,2.47,266.94,139.41,127.53,0.41,0.65,0.88,2.18,36,37,2.41,2.47,2.12,2.18
Challenger,RSC006569,mulliganisoup,"Gold Hoarders
Porch Pirates","Dwarf Haven
The Hood","Lunar
Solar","Lunar Ember
Solar Ember",47.44,337,24,14.04,0.485,0.375,9,15,4,7604,4080,3524,13,9,37,48,0.271,334.98,179.74,155.24,0.57,0.40,1.63,2.11,316.83,170.00,146.83,0.54,0.38,1.54,2.00,49,54,2.16,2.38,2.04,2.25
Challenger,RSC007692,DyLon777,"Gold Hoarders
Meat Lovers","Dwarf Haven
Fifty-Fifty Pizzeria","Lunar
Lunar","Lunar Ember
Lunar Mountain",47.35,805,55,14.64,0.461,0.345,19,36,8,17764,9710,8054,39,20,68,141,0.277,327.61,179.07,148.53,0.72,0.37,1.25,2.60,322.98,176.55,146.44,0.71,0.36,1.24,2.56,107,147,1.97,2.71,1.95,2.67
Challenger,RSC003387,Redline,Havarti Hustlers,Cheese Guild,Lunar,Lunar Cloud,47.28,454,30,15.13,0.459,0.400,12,18,3,10336,5700,4636,22,13,45,60,0.367,337.99,186.39,151.60,0.72,0.43,1.47,1.96,344.53,190.00,154.53,0.73,0.43,1.50,2.00,61,81,1.99,2.65,2.03,2.70
Challenger,RSC008010,WamBam-,Warbirds,Remove Before Flight,Lunar,Lunar Mountain,47.23,845,56,15.09,0.561,0.643,36,20,8,17995,11010,6985,45,38,68,121,0.372,316.16,193.44,122.72,0.79,0.67,1.19,2.13,321.34,196.61,124.73,0.80,0.68,1.21,2.16,156,94,2.74,1.65,2.79,1.68
Challenger,RSC008335,DLG_ToxicRatTrap,Glaciers,Sub Zero,Solar,Solar Cloud,46.99,613,41,14.95,0.508,0.537,22,19,4,12672,6130,6542,19,30,35,98,0.194,306.90,148.46,158.44,0.46,0.73,0.85,2.37,309.07,149.51,159.56,0.46,0.73,0.85,2.39,98,92,2.37,2.23,2.39,2.24
Challenger,RSC003109,Kflip11,Stingrays,Tyrants of the Sea,Lunar,Lunar Ocean,46.79,988,59,16.75,0.511,0.542,32,27,12,20488,12040,8448,48,42,69,169,0.284,307.86,180.92,126.94,0.72,0.63,1.04,2.54,347.25,204.07,143.19,0.81,0.71,1.17,2.86,165,151,2.48,2.27,2.80,2.56
Challenger,RSC008111,Shadow_11Bravo,Happy B-day Jess,Safari,Lunar,Lunar Ocean,45.65,479,33,14.52,0.544,0.697,23,10,7,10276,5720,4556,20,22,41,57,0.351,318.49,177.28,141.21,0.62,0.68,1.27,1.77,311.39,173.33,138.06,0.61,0.67,1.24,1.73,82,60,2.54,1.86,2.48,1.82
Challenger,RSC007568,Chills1912,Void,Event Horizon,Solar,Solar Ember,45.56,785,51,15.39,0.522,0.510,26,25,4,16352,9000,7352,30,37,61,110,0.273,309.25,170.21,139.04,0.57,0.70,1.15,2.08,320.63,176.47,144.16,0.59,0.73,1.20,2.16,142,120,2.69,2.27,2.78,2.35
Challenger,RSC006587,Enterprise15,Warthogs,Mach Velocity,Lunar,Lunar Cloud,44.73,742,50,14.84,0.466,0.420,21,29,6,16858,9100,7758,32,18,82,90,0.356,337.30,182.07,155.22,0.64,0.36,1.64,1.80,337.16,182.00,155.16,0.64,0.36,1.64,1.80,99,130,1.98,2.60,1.98,2.60
Challenger,RSC007525,BulletNote,Thunder Pups,Pawverse,Solar,Solar Ocean,44.02,551,37,14.89,0.506,0.486,18,19,5,11917,6730,5187,26,19,49,73,0.356,321.09,181.33,139.76,0.70,0.51,1.32,1.97,322.08,181.89,140.19,0.70,0.51,1.32,1.97,100,96,2.69,2.59,2.70,2.59
Challenger,RSC006908,OvrSizedFrog,Ryujin,The Shrine,Solar,Solar Mountain,43.46,721,45,16.02,0.471,0.444,20,25,11,15033,8250,6783,33,24,51,120,0.275,309.54,169.87,139.67,0.68,0.49,1.05,2.47,334.07,183.33,150.73,0.73,0.53,1.13,2.67,91,114,1.87,2.35,2.02,2.53
Challenger,RSC006758,El Booger Sugar,"Havarti Hustlers
Decuriones","Cheese Guild
The Sovereign","Lunar
Solar","Lunar Cloud
Solar Ocean",43.27,249,18,13.83,0.464,0.500,9,9,3,5067,3100,1967,10,11,24,35,0.286,302.11,184.83,117.28,0.60,0.66,1.43,2.09,281.50,172.22,109.28,0.56,0.61,1.33,1.94,39,48,2.33,2.86,2.17,2.67
Challenger,RSC006966,Pivot97,Havarti Hustlers,Cheese Guild,Lunar,Lunar Cloud,43.07,293,21,13.95,0.432,0.476,10,11,4,6314,3580,2734,17,9,20,43,0.395,319.92,181.40,138.53,0.86,0.46,1.01,2.18,300.67,170.48,130.19,0.81,0.43,0.95,2.05,42,63,2.13,3.19,2.00,3.00
Challenger,RSC008222,Alfredo,Jinyiwei,World Warriors,Lunar,Lunar Ember,42.11,508,34,14.94,0.489,0.441,15,19,5,10896,6030,4866,25,11,43,83,0.301,318.43,176.22,142.21,0.73,0.32,1.26,2.43,320.47,177.35,143.12,0.74,0.32,1.26,2.44,75,81,2.19,2.37,2.21,2.38
Challenger,RSC008365,ZonaHOMI,"Toucans
Sirens
Decuriones","The Jungle
Mythical
The Sovereign","Solar
Solar
Solar","Solar Cloud
Solar Ocean
Solar Ocean",41.82,156,10,15.60,0.383,0.400,4,6,2,3508,2070,1438,9,2,17,22,0.409,333.85,197.00,136.85,0.86,0.19,1.62,2.09,350.80,207.00,143.80,0.90,0.20,1.70,2.20,21,37,2.00,3.52,2.10,3.70
Challenger,RSC003335,xEaglex20x,Metal,The Elements,Solar,Solar Mountain,41.64,56,4,14.00,0.325,0.250,1,3,0,1181,680,501,1,3,8,3,0.333,313.09,180.27,132.82,0.27,0.80,2.12,0.80,295.25,170.00,125.25,0.25,0.75,2.00,0.75,6,12,1.59,3.18,1.50,3.00
Challenger,RSC003193,ShiftDrink,Porch Pirates,The Hood,Solar,Solar Ember,41.10,618,42,14.71,0.446,0.333,14,28,6,13607,7640,5967,35,6,56,104,0.337,326.88,183.53,143.34,0.84,0.14,1.35,2.50,323.98,181.90,142.07,0.83,0.14,1.33,2.48,74,112,1.78,2.69,1.76,2.67
Challenger,RSC008120,Spul4k,Glaciers,Sub Zero,Solar,Solar Cloud,40.63,643,44,14.61,0.499,0.545,24,20,6,13631,7920,5711,32,17,59,92,0.348,314.72,182.86,131.86,0.74,0.39,1.36,2.12,309.80,180.00,129.80,0.73,0.39,1.34,2.09,99,100,2.29,2.31,2.25,2.27
Challenger,RSC008188,SludgeMixFuzz,Sirens,Mythical,Solar,Solar Ocean,40.06,709,49,14.47,0.482,0.469,23,26,6,14586,8110,6476,26,28,65,86,0.302,305.42,169.82,135.60,0.54,0.59,1.36,1.80,297.67,165.51,132.16,0.53,0.57,1.33,1.76,119,136,2.49,2.85,2.43,2.78
Challenger,RSC000221,Treefrog,Scribes,The King's Court,Lunar,Lunar Ocean,40.01,710,46,15.43,0.466,0.391,18,28,6,14708,8210,6498,36,24,48,101,0.356,307.54,171.67,135.87,0.75,0.50,1.00,2.11,319.74,178.48,141.26,0.78,0.52,1.04,2.20,105,136,2.20,2.84,2.28,2.96
Challenger,RSC000053,its_lost,Meat Lovers,Fifty-Fifty Pizzeria,Lunar,Lunar Mountain,39.94,754,51,14.78,0.486,0.451,23,28,6,15405,8010,7395,29,28,53,106,0.274,303.32,157.71,145.61,0.57,0.55,1.04,2.09,302.06,157.06,145.00,0.57,0.55,1.04,2.08,117,131,2.30,2.58,2.29,2.57
Challenger,RSC005884,Zachthebull36,Scribes,The King's Court,Lunar,Lunar Ocean,39.69,609,41,14.85,0.474,0.463,19,22,3,12590,6730,5860,25,19,48,88,0.284,306.92,164.06,142.85,0.61,0.46,1.17,2.15,307.07,164.15,142.93,0.61,0.46,1.17,2.15,90,109,2.19,2.66,2.20,2.66
Challenger,RSC007537,yoshawatt,"Stingrays
Metal","Tyrants of the Sea
The Elements","Lunar
Solar","Lunar Ocean
Solar Mountain",39.59,496,32,15.50,0.482,0.438,14,18,7,10421,6050,4371,34,9,26,90,0.378,311.92,181.09,130.83,1.02,0.27,0.78,2.69,325.66,189.06,136.59,1.06,0.28,0.81,2.81,76,86,2.27,2.57,2.38,2.69
Challenger,RSC007502,SleepyCrimson_,Metal,The Elements,Solar,Solar Mountain,39.44,720,47,15.32,0.482,0.468,22,25,7,14503,7860,6643,33,26,43,111,0.297,299.04,162.07,136.98,0.68,0.54,0.89,2.29,308.57,167.23,141.34,0.70,0.55,0.91,2.36,111,127,2.29,2.62,2.36,2.70
Challenger,RSC006586,dino_chick3n,Glams,The Pit,Lunar,Lunar Ember,39.40,522,36,14.50,0.451,0.333,12,24,4,10969,5950,5019,24,12,43,80,0.300,311.97,169.22,142.74,0.68,0.34,1.22,2.28,304.69,165.28,139.42,0.67,0.33,1.19,2.22,62,89,1.76,2.53,1.72,2.47
Challenger,RSC006667,GET2DACHOPPA5,Porch Pirates,The Hood,Solar,Solar Ember,39.11,414,26,15.92,0.411,0.269,7,19,3,8547,4670,3877,16,11,38,62,0.258,306.50,167.47,139.03,0.57,0.39,1.36,2.22,328.73,179.62,149.12,0.62,0.42,1.46,2.38,44,80,1.58,2.87,1.69,3.08
Challenger,RSC006353,Novarchite,Toucans,The Jungle,Solar,Solar Cloud,38.30,652,44,14.82,0.420,0.227,10,34,3,13934,7930,6004,29,12,71,88,0.330,317.28,180.57,136.71,0.66,0.27,1.62,2.00,316.68,180.23,136.45,0.66,0.27,1.61,2.00,72,133,1.64,3.03,1.64,3.02
Challenger,RSC008014,TweakingOut,Havarti Hustlers,Cheese Guild,Lunar,Lunar Cloud,37.89,883,60,14.72,0.447,0.350,21,39,7,18498,9520,8978,37,22,70,122,0.303,311.01,160.06,150.95,0.62,0.37,1.18,2.05,308.30,158.67,149.63,0.62,0.37,1.17,2.03,118,182,1.98,3.06,1.97,3.03
Challenger,RSC000812,LustLizard,Chromatic Chaos,Art Club,Solar,Solar Mountain,37.76,621,42,14.79,0.491,0.476,20,22,4,12718,7260,5458,30,17,50,91,0.330,304.04,173.56,130.48,0.72,0.41,1.20,2.18,302.81,172.86,129.95,0.71,0.40,1.19,2.17,95,102,2.27,2.44,2.26,2.43
Challenger,RSC007141,Cuddlingus,Zombies,The Monster Mash,Lunar,Lunar Mountain,37.75,601,44,13.66,0.492,0.523,23,21,5,12438,6370,6068,27,18,39,82,0.329,307.25,157.35,149.89,0.67,0.44,0.96,2.03,282.68,144.77,137.91,0.61,0.41,0.89,1.86,94,100,2.32,2.47,2.14,2.27
