RSC ID,Tier,Name,GP,Season,# of Seasons,First Season,Seasons Played,Team,Franchise,Contract Status,Conference,ShPCT,PPG,GPG,APG,SvPG,ShPG,PAPG,GAPG,AAPG,SvAPG,ShAPG,Hat Trick,Playmaker,Savior,DI,DT,pdt,pdh,pnt,poh,pot,MAJ,EXT,ACC,NEG,RAW,z1,z2,z3,z4,AFP,tZ,mShPG,mShA,SvpmShA,SvpAA,SvpGA,TierMaxGames,GPThreshold,PPG_mean,PPG_std,GPG_mean,GPG_std,APG_mean,APG_std,ShPG_mean,ShPG_std,ShPCT_mean,ShPCT_std,SvPG_mean,SvPG_std,GAPG_mean,GAPG_std,AAPG_mean,AAPG_std,ShAPG_mean,ShAPG_std,RAW_mean,RAW_std,DI_mean,DI_std,DT_mean,DT_std,pdt_mean,pdt_std,pnt_mean,pnt_std,pot_mean,pot_std,AFP_mean,AFP_std,tZ_mean,tZ_std,mShPG_mean,mShPG_std,mShA_mean,mShA_std,SvpmShA_mean,SvpmShA_std,SvpAA_mean,SvpAA_std,SvpGA_mean,SvpGA_std,PPG_z,GPG_z,APG_z,ShPG_z,ShPCT_z,SvPG_z,GAPG_z,AAPG_z,ShAPG_z,RAW_z,DI_z,DT_z,pdt_z,pnt_z,pot_z,AFP_z,tZ_z,mShPG_z,mShA_z,SvpmShA_z,SvpAA_z,SvpGA_z,RvShA,RvAA,RvShA_mean,RvShA_std,RvAA_mean,RvAA_std,RvShA_z,RvAA_z,RSvA,DWR,RSvA_mean,RSvA_std,DWR_mean,DWR_std,RSvA_z,DWR_z,RSvA_w,SvpGA_w,DWR_w,RvShA_w,SvpGA_s,RSvA_s,RvShA_s,DEF,DEFS,PRES,ATT,DEF_mean,DEF_std,DEFS_mean,DEFS_std,PRES_mean,PRES_std,ATT_mean,ATT_std,DEF_z,DEFS_z,PRES_z,ATT_z,RAD,RADS,PvShA,RAD_mean,RAD_std,RADS_mean,RADS_std,RAD_z,RADS_z
RSC006086,Rival,13o0k,50,25,8.0,16.0,"[16, 17, 18, 19, 20, 21, 22, 23]",Former,Former,Dropped,N/A,34.44,421.0,1.04,0.54,1.8,3.02,366.0,0.833,0.627,1.327,2.86,7,2,12,1.24,1.2,0.504,0.668,0.307,0.332,0.189,263.8,157.2,21,10.5,146.7,0.504,0.164,0.143,0.189,0.31,45.477,1.98,2.03,0.89,2.87,2.16,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,1.857450744863726,1.2532678542520228,-0.2362394315142953,1.078731992719015,0.7853267982155775,1.779463702602218,-0.6447014820384468,-1.1747000348758676,-1.2933079781022108,0.8145287107530407,0.5496471593170649,-1.2817941463346092,0.8931878896384583,-0.4259084532873217,-0.9304429688086734,-0.8751520964472641,0.12842074379785776,0.6754672515306253,-1.3517962955743454,1.1658295348388314,0.7067725490204348,1.1208744259954428,-0.48,-0.36,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,-0.32213323331145804,-0.24813714229816633,0.258,130.563,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,0.2993683665084257,1.2508497486813015,0.0539,0.3363,0.4253,-0.058,0.5044,0.0823,-0.0886,0.7575000000000001,0.4981,0.8039,168.64,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,0.9100956939537487,0.6102014699590823,0.4649303636951895,1.239788676761893,0.9217782479071955,0.8019877989047599,-0.8284,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,1.1698960569329384,1.0319272032527864
RSC005276,Rival,Dc,64,25,7.0,14.0,"[14, 15, 16, 17, 18, 21, 22]",Polar Bears,The Bear Den,Rostered,Solar,28.77,374.02,0.953,0.547,1.203,3.313,333.26,0.661,0.495,1.479,2.302,4,1,9,0.72,0.94,0.465,0.642,0.329,0.358,0.206,224.35,149.67,14,5.47,144.2,0.465,0.177,0.152,0.206,0.334,48.163,2.36,1.64,0.73,2.43,1.82,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,0.5707435266490639,0.793837523187339,-0.17916692001817552,1.8270444493432743,-0.43016518551044813,-0.45816001547476604,1.139508572838672,0.6538424722422286,0.9099995875384694,0.600581608392209,-0.6796712185103483,0.2522287675756255,-0.6131614161301837,1.506047417294337,-0.06962498406051373,0.3406887321914841,0.7131731208884864,2.063851595447528,0.6089682056771455,-0.1773404062896147,-0.08351950071016573,0.21860202625954347,1.51,1.25,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,1.0133774631256285,0.8623584771599235,0.361,105.266,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,0.4188848027156286,0.07748255384686271,0.0754,0.0656,0.0263,0.1824,0.0984,0.1152,0.2787,0.3497,0.4923,2.777,157.20000000000002,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,0.42014582729455563,0.6030961147945438,1.6060635313029734,0.7912323620631568,0.888778221284269,0.9115373437732677,2.5161,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,1.1280133144051168,1.1728859006396524
RSC005246,Rival,Irishhhh,40,25,10.0,14.0,"[14, 15, 16, 17, 18, 19, 21, 22, 23, 24]",Hue Heroes,Art Club,Rostered,Lunar,32.52,379.45,1.0,0.65,1.175,3.075,363.53,0.817,0.6,1.425,2.408,2,1,3,1.13,0.85,0.477,0.641,0.318,0.359,0.206,230.23,149.22,6,3.75,145.47,0.477,0.164,0.153,0.206,0.33,48.005,2.08,1.59,0.74,1.96,1.44,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,0.7194625601719592,1.0420355181303291,0.6606143205675857,1.2192002013003609,0.37373162912316776,-0.5631071915319782,-0.4787284536777844,-0.8006799766017112,0.4914501216640753,0.7092667363915124,0.2895990409304965,0.7832366993137835,-0.1496693220475261,0.5400694820035077,-0.06962498406051373,0.1380485940850261,0.6787759222360977,1.0408315525613894,0.8603482699401563,-0.09339228496908675,-0.927695099286035,-0.7898200675629324,1.2,-0.09,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,0.8053330832786452,-0.06190495766854879,-0.5208,107.6478,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,-0.604315133667979,0.18795913149072033,-0.1088,-0.2369,0.0639,0.145,-0.3554,-0.1662,0.2215,-0.1368,-0.3000999999999999,1.7196,163.27,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,-0.16435787581897404,-0.36764240802964876,0.9945211809768516,1.0292338332363502,0.6259761531380286,0.46215230018767095,1.486,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.794472027250484,0.5946568404915853
RSC007960,Rival,Kayo04,59,25,3.0,22.0,"[22, 23, 24]",Jets,Remove Before Flight,Rostered,Lunar,29.65,363.81,0.864,0.746,1.237,2.915,349.9,0.734,0.548,1.345,2.418,0,4,8,1.0,1.03,0.477,0.64,0.31,0.36,0.212,223.36,140.45,12,5.08,135.37,0.477,0.163,0.148,0.212,0.332,44.943,2.05,1.68,0.74,2.26,1.69,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,0.29110792217967973,0.32384557531657115,1.4433230496572274,0.8105654127000828,-0.2415173996764267,-0.3307241588338657,0.3822566309431509,-0.08034504955518945,0.4519643229966787,-0.1550795571462472,-0.01773055352635654,-0.2787791641625331,-0.1496693220475261,-0.16245992548073185,0.23419312820354313,0.2393686631382551,0.01216692050433763,0.9312222622521593,0.40786415426673595,-0.09339228496908675,-0.388859610833353,-0.12638447952183007,0.3,-0.24,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,0.2013332708196613,-0.16536728246278073,-0.2838,100.1738,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,-0.3293112950164536,-0.15871226884104253,-0.0593,-0.0379,-0.054,0.0362,-0.0569,-0.0906,0.0554,-0.11499999999999999,-0.09209999999999999,0.9434,145.20000000000002,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,-0.1381663429764767,-0.1128296710944746,0.5456095370170109,0.3207187452462995,0.23000717991087544,0.20127316873496057,0.9976,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.29191890072794335,0.2589805710088606
RSC005689,Rival,Akali,24,25,8.0,15.0,"[15, 16, 17, 18, 19, 20, 21, 24]",Free Agent,Free Agent,Free Agent,N/A,28.38,359.42,0.875,0.75,0.875,3.083,363.76,0.903,0.694,1.222,2.5,1,1,1,0.58,1.54,0.482,0.651,0.317,0.349,0.2,205.7,153.72,3,3.12,150.6,0.482,0.169,0.149,0.2,0.324,48.794,2.21,1.6,0.55,1.26,0.97,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,0.1708728287790338,0.3819344677500369,1.4759359133692957,1.2396319407303749,-0.5137704542323442,-1.6875412207163925,-1.370833481116345,-2.1028238831858093,0.12818077392403446,1.1482861904359385,-1.010641551002344,-3.2878241106787627,0.04345238382024882,0.45225330606797776,-0.3734430963245692,-0.16591161307466099,0.850544211709107,1.5158051439013822,0.8100722570875539,-1.6884065900591156,-2.184977905675627,-2.037078973080205,1.28,-0.95,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,0.8590219554972216,-0.6550889531554788,-1.4659,82.83,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,-1.7009654624002848,-0.9631810182488598,-0.3062,-0.6111,-0.3275,0.1546,-0.9167,-0.4678,0.2362,-1.0902,-1.1483,2.3663,146.71,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,-1.309816931416999,-1.4067393477816432,1.3685371048995894,0.37992504202908706,0.08923544776691425,-0.09747381880628461,1.4967,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.11325522024215609,-0.12542071758261647
RSC006774,Rival,JazzMagic.,64,25,7.0,18.0,"[18, 19, 20, 21, 22, 23, 24]",Ruthless Racket,The Syndicate,Rostered,Lunar,32.8,376.34,0.969,0.578,1.109,2.953,344.85,0.75,0.531,1.354,2.255,6,1,9,0.66,1.08,0.475,0.636,0.306,0.364,0.219,218.54,157.8,16,6.25,151.55,0.475,0.161,0.145,0.219,0.335,50.769,1.98,1.5,0.74,2.09,1.48,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,0.6342846238448495,0.8783304576360165,0.07358277375035394,0.9076161749926482,0.43375592461580975,-0.8104826779525495,0.2162836025824884,0.1551490612100201,1.0955828412752298,1.2295860893330561,-0.8215156467212035,-0.5737835706837324,-0.22691800439463602,-0.5137246292228517,0.5886475925116095,0.39134876671809865,1.2805091948639813,0.6754672515306253,1.3128323856135777,-0.09339228496908675,-0.6941997209565395,-0.683670373476356,2.33,1.38,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,1.563688403366036,0.9520258253149245,0.0795,112.147,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,0.09224522220759337,0.39664844971023694,0.0166,-0.2051,0.1349,0.2815,-0.3077,0.0254,0.43,0.22789999999999996,0.1477,1.956,159.23,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,0.27380964838555677,0.18094001312213492,1.1312420166275943,0.8708275822413408,0.7441235613532206,0.6573720188463592,2.2268,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.9444215268417516,0.8458483655626288
RSC003904,Rival,Tyyphoon454,52,25,15.0,10.0,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",Jets,Remove Before Flight,Rostered,Lunar,30.25,396.54,0.942,0.538,1.346,3.115,329.1,0.622,0.474,1.353,2.224,4,0,8,1.19,1.08,0.466,0.63,0.31,0.37,0.224,228.97,167.57,12,5.77,161.8,0.466,0.164,0.146,0.224,0.34,55.012,2.17,1.6,0.84,2.84,2.16,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,1.187530383911606,0.7357486307538733,-0.2525458633703295,1.3213588984504305,-0.11289390933504795,0.07782020510313806,1.5440678294677868,0.9447469620110168,1.2179888171441553,2.106769209012466,0.43144346914135195,-0.5737835706837324,-0.5745370749566286,-0.16245992548073185,0.8418293527316568,0.6446489393511712,2.2042263713329087,1.3696594234890764,0.8100722570875539,0.7460889282361918,0.6528890001751662,1.1208744259954428,3.32,3.05,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,2.2280881970709183,2.103906374690707,1.3349,135.912,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,1.5489533194359681,1.4989558926971704,0.2788,0.3363,0.5096,0.4011,0.5044,0.426,0.6127,1.5258,1.5431,3.5739,155.6,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,1.8331670096826793,1.89039046081128,2.066946923562181,0.7284972131542417,1.45441966781877,1.5144824427149626,3.2849,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,1.845910161549182,1.9487025034802232
RSC013069,Rival,Fenrir,13,25,0.0,25.0,,Kitsune,The Shrine,Rostered,Solar,33.33,398.69,0.769,0.769,2.231,2.308,332.82,0.795,0.641,0.974,2.641,0,1,4,0.77,0.46,0.498,0.664,0.306,0.336,0.196,265.6,133.09,5,9.62,123.47,0.498,0.166,0.14,0.196,0.315,38.893,1.54,1.85,1.21,3.48,2.81,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,1.246415452433562,-0.17783122297245077,1.6308470160016209,-0.7396928165522216,0.5473733410840276,3.394900591197159,-0.2505155396818747,-1.368636361388393,-0.42856898728624515,-1.1734677643838065,-0.5614675283346353,3.0842710701791356,0.6614418425971285,-0.5137246292228517,-0.5759885045006071,-0.6218519238141915,-1.3049410025776809,-0.9321356730047358,-0.4468280642275046,3.852169417095723,1.8024047088742219,2.845806954902309,-1.6,-2.54,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,-1.073777444371527,-1.751789595974338,0.1319,149.3987,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,0.1530477586858209,2.1245182655703814,0.0275,0.8537,0.7223,-0.1933,1.2806,0.0421,-0.2953,1.4102000000000001,1.0274,-2.2371,133.31,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,1.6942797988298037,1.2586263817849852,-1.29381778018767,-0.14548183008307056,0.15158880092993615,0.1405608266390479,-1.7224,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.19239241204244534,0.1808612810801099
RSC000828,Rival,MattViaAirwaves,4,25,19.0,6.0,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",Former,Former,Former,N/A,30.77,300.75,1.0,0.5,0.5,3.25,270.0,0.417,0.333,1.333,1.833,0,0,0,0.5,1.75,0.384,0.573,0.36,0.427,0.256,186.0,114.75,0,0.0,114.75,0.384,0.189,0.171,0.256,0.392,44.982,2.25,1.42,0.35,1.5,1.2,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,-1.4360048317712901,1.0420355181303291,-0.5623680686349797,1.6661445013319143,-0.0014202177058534086,-3.09308375719691,3.6705972553387727,2.8979628218871643,2.761883545039329,-1.9197152574183873,-1.1997674552834845,-4.526842618067798,-3.7417330511881346,4.22834887129576,2.4621926181399587,3.2789707347351227,0.020657368272965843,1.6619508643136878,1.7150404884343968,-3.3673690164696737,-1.7539095149134811,-1.4267182320823908,0.84,0.98,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,0.5637331582950517,0.6761262925303059,-0.6118,40.1625,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,-0.709907324880168,-2.9422554059469443,-0.1278,-0.428,-1.0004,0.1015,-0.642,-0.1952,0.155,-1.4546999999999999,-0.6822,1.6826,163.27,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,-1.7477441663293967,-0.8357383060245052,0.9731224038233937,1.0292338332363502,0.09768100743815555,0.26977823447289845,3.735,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.1239740964799167,0.3471268507803732
RSC007590,Rival,Donkeh .,58,25,4.0,21.0,"[21, 22, 23, 24]",Hippos,Safari,Rostered,Solar,34.34,383.53,0.983,0.586,1.362,2.862,337.67,0.718,0.511,1.351,2.448,4,3,9,1.34,0.86,0.475,0.643,0.314,0.357,0.211,233.85,149.68,16,6.9,142.78,0.475,0.168,0.146,0.211,0.331,47.26,1.88,1.73,0.79,2.67,1.9,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,0.831207248343858,0.9522617752786093,0.1388085011744908,0.6752051389762409,0.7638895498253491,0.13779001999297352,0.5482296593038133,0.43220095622791366,0.33350692699449236,0.4790596542512577,0.7860545396684907,0.7242358180095436,-0.22691800439463602,0.18880477826138792,0.18355677615953364,0.1887086286116406,0.5165865994764101,0.310102950499861,0.156484090003724,0.32634832163355293,0.3475488900519797,0.4309014144326958,0.81,0.91,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,0.5435998312130855,0.6278438742929977,0.4793,112.7962,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,0.5561546512914743,0.4267607153103678,0.1001,0.1293,0.1451,0.0978,0.1939,0.1529,0.1495,0.47229999999999994,0.49629999999999996,0.8267,161.26,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,0.5674431633720863,0.6079963597356048,0.4781166371843474,0.9504228024195259,0.6965168569203727,0.7000987456895147,0.8116,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,0.8840003833335269,0.9008253512419823
RSC007294,Rival,CF0UR_,56,25,5.0,20.0,"[20, 21, 22, 23, 24]",Dracos,Mythical,Rostered,Solar,28.67,346.43,0.768,0.75,1.196,2.679,336.21,0.75,0.494,1.28,2.601,2,1,6,0.7,1.05,0.47,0.629,0.305,0.371,0.225,209.26,137.17,9,4.02,133.15,0.47,0.159,0.146,0.225,0.339,45.138,1.91,1.85,0.65,2.42,1.59,64,38.0,353.181125,36.51180263462415,0.802675,0.1893649463638726,0.568975,0.12265098935546093,2.597625,0.391547671572599,30.776625000000003,4.664777782095211,1.3252375,0.26680089023773057,0.77085,0.09640120541291637,0.5422,0.07218864176586233,2.5324625000000003,0.2532556092947214,137.18212499999998,11.685131382539756,1.0074999999999998,0.4229986384153805,0.98275,0.16948899370561438,0.480875,0.025890409250130416,0.31185,0.011387423664794385,0.207375,0.019748658022024825,0.327275,0.019739425946791365,44.8871125,4.593397316935929,1.7951249999999999,0.2736994274423651,1.7611249999999998,0.1989020097778575,0.7511249999999999,0.1191211886900761,2.4765,0.5567562019002845,1.737625,0.3768263332664505,-0.18490253870943935,-0.18311203137549312,1.4759359133692957,0.2078290995146725,-0.45160243390067745,-0.4843968094890695,0.2162836025824884,0.6676950669931232,-0.2706257926166622,-0.3450645840426656,-0.7269526945806334,-0.39678092677101284,-0.42003971026241094,-0.6015408051583816,0.8924657047756663,0.5939889048245567,0.05461915934747715,0.41971224080909025,-0.4468280642275046,-0.8489253768538373,-0.10148068365858888,-0.3917587147382707,-0.62,0.32,-1.1102230246251566e-17,1.4900666878288422,-0.00025000000000001686,1.4498031075400937,-0.4160887596939667,0.2208920634356853,0.05,86.5475,2.5000000000025002e-06,0.8618061520963628,103.59552875,21.559320996330882,0.05801478659485078,-0.790749799258583,0.0104,-0.1175,-0.2689,-0.0749,-0.1763,0.016,-0.1144,-0.45089999999999997,-0.2747,0.4743,132.26,2.2204460492503132e-17,0.8323300560946247,1.250000000008189e-06,0.816285726144515,2.500000000016378e-06,1.729070765804057,137.020375,25.50404402997518,-0.5417322091138551,-0.3365258526539113,0.2743077434308716,-0.18665177155454601,-0.17936924690305528,-0.1359711203977919,0.0037,-1.9428902930940238e-17,0.7879146548487207,-1.1102230246251566e-17,0.7771747816869023,-0.22765060377953508,-0.1749556516780676
