RSC Id,Player Name,Season,Tier,Played,Wins,Losses,MVPs,Pts,Goals,Assists,Saves,Shots,Cycles,Hat Tricks,Playmakers,Saviors,DI,DT,W%,MVP%,PPG,GPG,APG,SvPG,ShPG,DIPG,DTPG,Sh%,G+A,G+A PG
RSC005485,Exlie.,15,Challenger,19,8,11,5,6044,13,8,16,47,1,0,0,2,10,16,0.42,0.63,318.11,0.68,0.42,0.84,2.47,0.53,0.84,0.28,21,1.11
RSC005486,Haze,15,Amateur,3,2,1,0,780,2,3,0,9,0,0,0,0,4,4,0.67,0.00,260.00,0.67,1.00,0.00,3.00,1.33,1.33,0.22,5,1.67
RSC005487,x_MarshaLLaw_x,15,Prospect,56,23,33,13,19930,41,28,71,154,10,1,0,9,82,50,0.41,0.57,355.89,0.73,0.50,1.27,2.75,1.46,0.89,0.27,69,1.23
RSC005487,x_MarshaLLaw_x,16,Challenger,25,4,21,1,8555,21,5,34,69,2,0,0,4,29,23,0.16,0.25,342.20,0.84,0.20,1.36,2.76,1.16,0.92,0.30,26,1.04
RSC005488,benC9.,15,Contender,3,0,3,0,807,1,1,4,4,1,0,0,1,2,3,0.00,,269.00,0.33,0.33,1.33,1.33,0.67,1.00,0.25,2,0.67
RSC005488,bnjdot,25,Prospect,30,18,12,8,9607,22,16,36,59,4,1,0,5,7,31,0.60,0.44,320.23,0.73,0.53,1.20,1.97,0.23,1.03,0.37,38,1.27
RSC005489,mabracadabra,15,Challenger,21,14,7,4,6790,18,13,19,60,2,0,0,0,7,18,0.67,0.29,323.33,0.86,0.62,0.90,2.86,0.33,0.86,0.30,31,1.48
RSC005489,Mabracadabra919,16,Challenger,34,19,15,8,11537,25,30,34,82,4,1,3,2,16,21,0.56,0.42,339.32,0.74,0.88,1.00,2.41,0.47,0.62,0.30,55,1.62
RSC005490,iProfessorEx,15,Veteran,44,23,21,6,15491,30,25,63,106,7,1,1,8,33,27,0.52,0.26,352.07,0.68,0.57,1.43,2.41,0.75,0.61,0.28,55,1.25
RSC005490,iProfessorEx,16,Veteran,46,19,27,5,14724,22,17,62,100,3,0,0,8,6,50,0.41,0.26,320.09,0.48,0.37,1.35,2.17,0.13,1.09,0.22,39,0.85
RSC005490,iProfessorEx,17,Elite,17,9,8,4,5879,18,8,18,37,3,0,0,1,9,11,0.53,0.44,345.82,1.06,0.47,1.06,2.18,0.53,0.65,0.49,26,1.53
RSC005490,iProfessorEx,18,Veteran,33,13,20,2,12318,26,26,51,80,6,2,2,9,24,36,0.39,0.15,373.27,0.79,0.79,1.55,2.42,0.73,1.09,0.33,52,1.58
RSC005490,iProfessorEx,19,Veteran,22,8,14,2,7130,13,9,33,45,2,0,0,4,10,24,0.36,0.25,324.09,0.59,0.41,1.50,2.05,0.45,1.09,0.29,22,1.00
RSC005490,iProfessorEx,20,Elite,55,15,40,6,17855,23,19,109,108,6,0,0,16,34,65,0.27,0.40,324.64,0.42,0.35,1.98,1.96,0.62,1.18,0.21,42,0.76
RSC005490,iProfessorEx,21,Veteran,48,13,35,5,15441,26,21,77,100,3,2,2,11,26,49,0.27,0.38,321.69,0.54,0.44,1.60,2.08,0.54,1.02,0.26,47,0.98
RSC005490,iProfessorEx,22,Elite,4,0,4,0,932,0,1,6,5,0,0,0,1,,,0.00,,233.00,0.00,0.25,1.50,1.25,0.00,0.00,0.00,1,0.25
RSC005490,iProfessorEx,22,Veteran,40,21,19,9,14861,28,15,69,107,3,1,0,14,24,35,0.53,0.43,371.53,0.70,0.38,1.73,2.68,0.60,0.88,0.26,43,1.08
RSC005491,Jackowanou,15,Challenger,38,22,16,6,12738,32,28,31,110,6,0,3,3,12,27,0.58,0.27,335.21,0.84,0.74,0.82,2.89,0.32,0.71,0.29,60,1.58
RSC005491,Jackowanou,16,Challenger,47,26,21,15,15756,37,21,51,116,5,3,1,3,17,40,0.55,0.58,335.23,0.79,0.45,1.09,2.47,0.36,0.85,0.32,58,1.23
RSC005491,Jackowanou,17,Rival,9,4,5,0,2802,7,6,7,30,1,0,0,0,1,8,0.44,0.00,311.33,0.78,0.67,0.78,3.33,0.11,0.89,0.23,13,1.44
RSC005491,Jackowanou,18,Rival,39,21,18,7,15631,46,22,51,105,6,6,0,6,13,39,0.54,0.33,400.79,1.18,0.56,1.31,2.69,0.33,1.00,0.44,68,1.74
RSC005491,Jackowanou,19,Rival,59,38,21,20,24049,56,44,76,203,17,1,1,5,33,55,0.64,0.53,407.61,0.95,0.75,1.29,3.44,0.56,0.93,0.28,100,1.69
RSC005491,Jackowanou,20,Veteran,56,30,26,11,21328,48,42,68,140,14,4,1,8,21,39,0.54,0.37,380.86,0.86,0.75,1.21,2.50,0.38,0.70,0.34,90,1.61
RSC005491,Jackowanou,21,Veteran,62,32,30,14,23635,64,46,65,195,16,4,2,5,28,55,0.52,0.44,381.21,1.03,0.74,1.05,3.15,0.45,0.89,0.33,110,1.77
RSC005491,Jackowanou,22,Veteran,56,30,26,10,20919,44,38,78,155,14,3,0,9,22,49,0.54,0.33,373.55,0.79,0.68,1.39,2.77,0.39,0.88,0.28,82,1.46
RSC005491,Jackowanou,23,Elite,15,9,6,3,5392,12,11,16,39,2,1,0,2,7,24,0.60,0.33,359.47,0.80,0.73,1.07,2.60,0.47,1.60,0.31,23,1.53
RSC005491,Jackowanou,24,Elite,60,31,29,6,21147,49,33,82,143,12,4,1,10,45,66,0.52,0.19,352.45,0.82,0.55,1.37,2.38,0.75,1.10,0.34,82,1.37
RSC005491,Jackowanou,25,Elite,56,16,40,8,20440,34,26,97,136,7,2,0,13,43,58,0.29,0.50,365.00,0.61,0.46,1.73,2.43,0.77,1.04,0.25,60,1.07
RSC005493,NJ111_,15,Challenger,25,10,15,4,7880,15,16,33,51,5,1,0,3,13,20,0.40,0.40,315.20,0.60,0.64,1.32,2.04,0.52,0.80,0.29,31,1.24
RSC005493,NJ111_,16,Challenger,50,21,29,4,16548,37,22,63,124,8,1,2,4,30,35,0.42,0.19,330.96,0.74,0.44,1.26,2.48,0.60,0.70,0.30,59,1.18
RSC005493,NJ111_,17,Challenger,46,25,21,17,17332,49,19,56,126,8,4,0,7,33,40,0.54,0.68,376.78,1.07,0.41,1.22,2.74,0.72,0.87,0.39,68,1.48
RSC005493,NJ111_,18,Challenger,46,30,16,17,18263,61,22,46,160,11,7,0,3,32,40,0.65,0.57,397.02,1.33,0.48,1.00,3.48,0.70,0.87,0.38,83,1.80
RSC005493,NJ111_,19,Rival,44,24,20,5,15841,39,23,55,118,7,3,0,4,47,49,0.55,0.21,360.02,0.89,0.52,1.25,2.68,1.07,1.11,0.33,62,1.41
RSC005493,NJ111_,20,Rival,56,34,22,12,20707,57,33,69,149,7,6,2,8,44,48,0.61,0.35,369.77,1.02,0.59,1.23,2.66,0.79,0.86,0.38,90,1.61
RSC005493,NJ111_,22,Rival,40,23,17,6,14088,35,26,51,96,11,1,0,4,28,36,0.58,0.26,352.20,0.88,0.65,1.28,2.40,0.70,0.90,0.36,61,1.53
RSC005493,NJ111_,23,Rival,44,24,20,10,16869,40,21,66,109,7,1,1,5,33,52,0.55,0.42,383.39,0.91,0.48,1.50,2.48,0.75,1.18,0.37,61,1.39
RSC005494,Agent_Mandark,15,Contender,46,26,20,6,13556,38,17,41,102,6,2,0,2,17,38,0.57,0.23,294.70,0.83,0.37,0.89,2.22,0.37,0.83,0.37,55,1.20
RSC005494,Agent_Mandark,16,Contender,44,22,22,5,12939,35,18,40,94,7,2,0,0,38,41,0.50,0.23,294.07,0.80,0.41,0.91,2.14,0.86,0.93,0.37,53,1.20
RSC005496,Ant Society,15,Contender,47,34,13,16,18838,53,24,56,143,10,7,0,9,15,28,0.72,0.47,400.81,1.13,0.51,1.19,3.04,0.32,0.60,0.37,77,1.64
RSC005498,DiscoverableMatt,15,Challenger,38,21,17,9,13513,31,22,51,92,6,2,2,8,34,35,0.55,0.43,355.61,0.82,0.58,1.34,2.42,0.89,0.92,0.34,53,1.39
RSC005498,DiscoverableMatt,16,Challenger,38,11,27,4,10370,19,15,39,79,3,0,0,4,20,27,0.29,0.36,272.89,0.50,0.39,1.03,2.08,0.53,0.71,0.24,34,0.89
RSC005499,R0cket,15,Master,52,28,24,10,18899,45,29,84,131,6,3,1,13,43,41,0.54,0.36,363.44,0.87,0.56,1.62,2.52,0.83,0.79,0.34,74,1.42
RSC005499,R0cket,16,Master,37,17,20,6,13014,23,19,53,84,5,1,0,7,41,33,0.46,0.35,351.73,0.62,0.51,1.43,2.27,1.11,0.89,0.27,42,1.14
RSC005499,R0cket,17,Master,52,19,33,7,18354,37,26,79,127,5,2,2,11,57,52,0.37,0.37,352.96,0.71,0.50,1.52,2.44,1.10,1.00,0.29,63,1.21
RSC005499,R0cket,18,Master,47,25,22,9,16591,29,31,67,108,2,1,2,9,50,54,0.53,0.36,353.00,0.62,0.66,1.43,2.30,1.06,1.15,0.27,60,1.28
RSC005499,R0cket,21,Master,4,4,0,2,2111,7,5,8,12,4,1,0,1,7,3,1.00,0.50,527.75,1.75,1.25,2.00,3.00,1.75,0.75,0.58,12,3.00
RSC005499,R0cket,22,Master,41,18,23,7,14272,33,28,53,95,6,1,3,5,48,29,0.44,0.39,348.10,0.80,0.68,1.29,2.32,1.17,0.71,0.35,61,1.49
RSC005499,R0cket,23,Master,28,13,15,2,9661,16,15,39,60,3,2,0,4,29,31,0.46,0.15,345.04,0.57,0.54,1.39,2.14,1.04,1.11,0.27,31,1.11
RSC005499,R0cket,23,Premier,4,0,4,0,1525,5,1,6,12,1,0,0,1,5,3,0.00,,381.25,1.25,0.25,1.50,3.00,1.25,0.75,0.42,6,1.50
RSC005499,R0cket,24,Master,55,28,27,10,19588,50,32,71,117,14,4,1,3,70,59,0.51,0.36,356.15,0.91,0.58,1.29,2.13,1.27,1.07,0.43,82,1.49
RSC005499,R0cket,25,Premier,32,17,15,1,10105,19,20,40,73,9,0,0,5,42,38,0.53,0.06,315.78,0.59,0.63,1.25,2.28,1.31,1.19,0.26,39,1.22
RSC005502,Souleater -_-,15,Rival,31,15,16,2,9055,20,14,33,78,2,1,1,5,20,34,0.48,0.13,292.10,0.65,0.45,1.06,2.52,0.65,1.10,0.26,34,1.10
RSC005502,Soulxnz,16,Rival,62,32,30,16,22109,54,31,81,169,14,4,1,10,51,72,0.52,0.50,356.60,0.87,0.50,1.31,2.73,0.82,1.16,0.32,85,1.37
RSC005502,Soulxnz,17,Veteran,49,26,23,11,15949,42,29,50,119,7,4,1,4,38,71,0.53,0.42,325.49,0.86,0.59,1.02,2.43,0.78,1.45,0.35,71,1.45
RSC005502,Soulxnz,18,Veteran,28,8,20,2,8819,24,6,40,71,1,1,0,6,17,29,0.29,0.25,314.96,0.86,0.21,1.43,2.54,0.61,1.04,0.34,30,1.07
RSC005503,ImLurkinn,15,Amateur,52,37,15,20,19451,58,23,52,154,6,1,0,6,26,39,0.71,0.54,374.06,1.12,0.44,1.00,2.96,0.50,0.75,0.38,81,1.56
RSC005503,ImLurkinn,15,Contender,4,1,3,1,1825,4,1,9,9,0,0,0,2,,,0.25,1.00,456.25,1.00,0.25,2.25,2.25,0.00,0.00,0.44,5,1.25
RSC005503,ImLurkinn,16,Prospect,33,16,17,5,9855,23,11,32,57,1,2,0,0,28,19,0.48,0.31,298.64,0.70,0.33,0.97,1.73,0.85,0.58,0.40,34,1.03
RSC005503,ImLurkinn,17,Prospect,48,28,20,7,16325,29,30,60,102,5,2,1,7,41,31,0.58,0.25,340.10,0.60,0.63,1.25,2.13,0.85,0.65,0.28,59,1.23
RSC005503,ImLurkinn,21,Challenger,28,13,15,3,9699,20,15,33,77,3,1,0,7,27,17,0.46,0.23,346.39,0.71,0.54,1.18,2.75,0.96,0.61,0.26,35,1.25
RSC005504,zLoczz-,15,Prospect,47,38,9,23,22585,75,37,51,170,21,12,2,5,25,40,0.81,0.61,480.53,1.60,0.79,1.09,3.62,0.53,0.85,0.44,112,2.38
RSC005504,zLoczz-,16,Rival,35,22,13,8,12675,32,27,35,107,4,2,2,2,21,37,0.63,0.36,362.14,0.91,0.77,1.00,3.06,0.60,1.06,0.30,59,1.69
RSC005504,zLoczz-,17,Veteran,31,17,14,2,10029,26,13,30,89,5,0,0,2,13,32,0.55,0.12,323.52,0.84,0.42,0.97,2.87,0.42,1.03,0.29,39,1.26
RSC005504,zLoczz-,19,Veteran,8,4,4,1,3292,11,6,11,18,2,1,1,1,6,13,0.50,0.25,411.50,1.38,0.75,1.38,2.25,0.75,1.63,0.61,17,2.13
RSC005504,zLoczz-,20,Veteran,24,4,20,1,7347,16,3,30,59,2,0,0,4,12,22,0.17,0.25,306.13,0.67,0.13,1.25,2.46,0.50,0.92,0.27,19,0.79
RSC005505,The_Wheelman_95,15,Challenger,12,2,10,1,3009,8,5,7,21,2,0,0,1,,,0.17,0.50,250.75,0.67,0.42,0.58,1.75,0.00,0.00,0.38,13,1.08
RSC005505,The_Wheelman_95,15,Rival,1,0,1,0,66,0,0,0,1,0,0,0,0,23,7,0.00,,66.00,0.00,0.00,0.00,1.00,23.00,7.00,0.00,0,0.00
RSC005505,The_Wheelman_95,16,Challenger,18,8,10,1,4135,6,10,13,33,1,1,1,1,39,14,0.44,0.13,229.72,0.33,0.56,0.72,1.83,2.17,0.78,0.18,16,0.89
RSC005505,The_Wheelman_95,17,Challenger,44,33,11,20,18745,58,31,37,171,10,9,2,4,79,35,0.75,0.61,426.02,1.32,0.70,0.84,3.89,1.80,0.80,0.34,89,2.02
RSC005505,The_Wheelman_95,18,Veteran,4,3,1,0,1154,2,4,3,11,2,0,1,0,9,2,0.75,0.00,288.50,0.50,1.00,0.75,2.75,2.25,0.50,0.18,6,1.50
RSC005505,The_Wheelman_95,19,Veteran,26,10,16,1,7727,14,10,30,46,1,0,0,2,53,29,0.38,0.10,297.19,0.54,0.38,1.15,1.77,2.04,1.12,0.30,24,0.92
RSC005505,The_Wheelman_95,20,Veteran,2,0,2,0,857,3,1,4,6,1,1,0,1,6,2,0.00,,428.50,1.50,0.50,2.00,3.00,3.00,1.00,0.50,4,2.00
RSC005505,The_Wheelman_95,21,Veteran,35,20,15,5,12625,35,23,37,120,11,2,0,2,68,30,0.57,0.25,360.71,1.00,0.66,1.06,3.43,1.94,0.86,0.29,58,1.66
RSC005505,The_Wheelman_95,22,Veteran,33,21,12,7,11929,27,23,49,73,5,1,1,6,104,22,0.64,0.33,361.48,0.82,0.70,1.48,2.21,3.15,0.67,0.37,50,1.52
RSC005505,The_Wheelman_95,23,Veteran,14,4,10,1,4795,8,3,31,34,1,1,0,7,25,17,0.29,0.25,342.50,0.57,0.21,2.21,2.43,1.79,1.21,0.24,11,0.79
RSC005505,The_Wheelman_95,24,Veteran,28,11,17,2,8743,17,17,34,71,6,1,0,2,62,25,0.39,0.18,312.25,0.61,0.61,1.21,2.54,2.21,0.89,0.24,34,1.21
RSC005505,The_Wheelman_95,25,Veteran,36,11,25,4,11513,16,14,48,100,1,0,1,5,102,25,0.31,0.36,319.81,0.44,0.39,1.33,2.78,2.83,0.69,0.16,30,0.83
RSC005506,larzten,15,Amateur,41,24,17,11,14580,42,16,43,105,6,2,0,4,26,31,0.59,0.46,355.61,1.02,0.39,1.05,2.56,0.63,0.76,0.40,58,1.41
RSC005506,larzten,16,Prospect,13,9,4,5,4611,19,6,15,27,3,1,0,1,9,12,0.69,0.56,354.69,1.46,0.46,1.15,2.08,0.69,0.92,0.70,25,1.92
RSC005507,T Sant,15,Rival,53,17,36,4,18706,26,24,112,99,7,0,1,18,50,28,0.32,0.24,352.94,0.49,0.45,2.11,1.87,0.94,0.53,0.26,50,0.94
RSC005507,T Sant,16,Rival,28,14,14,4,8816,19,13,30,75,5,1,0,3,13,28,0.50,0.29,314.86,0.68,0.46,1.07,2.68,0.46,1.00,0.25,32,1.14
RSC005507,T Sant,17,Rival,45,13,32,0,13574,21,28,51,79,5,0,1,7,43,46,0.29,0.00,301.64,0.47,0.62,1.13,1.76,0.96,1.02,0.27,49,1.09
RSC005507,T Sant,18,Rival,47,28,19,7,15380,30,25,63,115,9,1,0,5,33,39,0.60,0.25,327.23,0.64,0.53,1.34,2.45,0.70,0.83,0.26,55,1.17
RSC005507,T Sant,19,Rival,57,41,16,11,19638,40,46,83,135,12,1,6,12,64,45,0.72,0.27,344.53,0.70,0.81,1.46,2.37,1.12,0.79,0.30,86,1.51
RSC005507,T Sant,20,Rival,53,17,36,8,18759,30,21,89,106,6,1,1,11,49,59,0.32,0.47,353.94,0.57,0.40,1.68,2.00,0.92,1.11,0.28,51,0.96
RSC005507,T Sant,21,Rival,41,25,16,10,14024,32,26,43,105,3,4,2,4,39,32,0.61,0.40,342.05,0.78,0.63,1.05,2.56,0.95,0.78,0.30,58,1.41
RSC005507,T Sant,22,Rival,64,36,28,7,22654,52,39,84,148,14,3,1,10,119,76,0.56,0.19,353.97,0.81,0.61,1.31,2.31,1.86,1.19,0.35,91,1.42
RSC005507,T Sant,23,Rival,56,32,24,12,20199,43,38,83,142,10,1,1,12,59,55,0.57,0.38,360.70,0.77,0.68,1.48,2.54,1.05,0.98,0.30,81,1.45
RSC005507,T Sant,24,Rival,60,38,22,11,18933,39,31,71,144,14,1,1,5,78,62,0.63,0.29,315.55,0.65,0.52,1.18,2.40,1.30,1.03,0.27,70,1.17
RSC005507,T Sant,25,Rival,22,8,14,1,7061,10,9,38,32,5,0,0,7,22,21,0.36,0.13,320.95,0.45,0.41,1.73,1.45,1.00,0.95,0.31,19,0.86
RSC005508,Lil Windex,15,Veteran,56,33,23,14,20634,39,36,77,140,9,2,0,12,29,39,0.59,0.42,368.46,0.70,0.64,1.38,2.50,0.52,0.70,0.28,75,1.34
RSC005508,Lil Windex,16,Veteran,41,26,15,10,16017,29,31,66,104,11,0,2,10,38,40,0.63,0.38,390.66,0.71,0.76,1.61,2.54,0.93,0.98,0.28,60,1.46
RSC005508,Lil Windex,17,Elite,21,11,10,3,6615,14,7,24,50,0,1,0,3,20,19,0.52,0.27,315.00,0.67,0.33,1.14,2.38,0.95,0.90,0.28,21,1.00
RSC005508,Lil Windex,18,Veteran,56,34,22,14,22107,40,40,79,166,11,3,2,10,42,46,0.61,0.41,394.77,0.71,0.71,1.41,2.96,0.75,0.82,0.24,80,1.43
RSC005508,Lil Windex,19,Elite,52,35,17,16,20886,46,30,85,142,11,3,1,12,48,59,0.67,0.46,401.65,0.88,0.58,1.63,2.73,0.92,1.13,0.32,76,1.46
RSC005508,Lil Windex,20,Elite,60,31,29,17,22581,46,29,101,141,9,2,1,17,84,62,0.52,0.55,376.35,0.77,0.48,1.68,2.35,1.40,1.03,0.33,75,1.25
RSC005508,Lil Windex,21,Elite,52,31,21,7,19480,28,42,90,147,10,1,1,11,62,46,0.60,0.23,374.62,0.54,0.81,1.73,2.83,1.19,0.88,0.19,70,1.35
RSC005508,Lil Windex,22,Elite,52,28,24,10,20015,31,37,95,138,15,1,2,13,64,47,0.54,0.36,384.90,0.60,0.71,1.83,2.65,1.23,0.90,0.22,68,1.31
RSC005508,Lil Windex,23,Elite,58,31,27,12,21631,45,43,83,201,12,2,1,10,89,54,0.53,0.39,372.95,0.78,0.74,1.43,3.47,1.53,0.93,0.22,88,1.52
RSC005508,Lil Windex,24,Elite,43,15,28,5,15170,36,21,59,121,9,1,0,7,90,45,0.35,0.33,352.79,0.84,0.49,1.37,2.81,2.09,1.05,0.30,57,1.33
RSC005508,Lil Windex,25,Elite,52,32,20,16,19271,53,21,54,163,7,5,0,4,102,51,0.62,0.50,370.60,1.02,0.40,1.04,3.13,1.96,0.98,0.33,74,1.42
RSC005509,Twix. .,15,Prospect,58,26,32,7,17600,47,26,42,133,8,2,0,2,36,43,0.45,0.27,303.45,0.81,0.45,0.72,2.29,0.62,0.74,0.35,73,1.26
RSC005509,Twix. .,16,Prospect,49,10,39,5,17853,33,14,90,99,5,2,0,14,26,31,0.20,0.50,364.35,0.67,0.29,1.84,2.02,0.53,0.63,0.33,47,0.96
RSC005509,Benjamen A,17,Prospect,40,22,18,5,11359,17,12,55,76,1,0,1,6,21,27,0.55,0.23,283.98,0.43,0.30,1.38,1.90,0.53,0.68,0.22,29,0.73
RSC005509,Benjamen A,18,Prospect,51,34,17,9,16607,43,24,59,128,7,2,0,5,29,51,0.67,0.26,325.63,0.84,0.47,1.16,2.51,0.57,1.00,0.34,67,1.31
RSC005509,Benjamen A,19,Prospect,55,24,31,4,17398,30,25,81,104,9,0,1,6,40,6,0.44,0.17,316.33,0.55,0.45,1.47,1.89,0.73,0.11,0.29,55,1.00
RSC005509,Benjamen A,22,Challenger,3,0,3,0,746,0,2,6,2,0,0,0,0,4,2,0.00,,248.67,0.00,0.67,2.00,0.67,1.33,0.67,0.00,2,0.67
RSC005513,TV_ImpactReapz,16,Prospect,38,22,16,7,12045,23,23,44,81,6,1,1,2,23,38,0.58,0.32,316.97,0.61,0.61,1.16,2.13,0.61,1.00,0.28,46,1.21
RSC005513,TV_ImpactReapz,17,Prospect,48,32,16,6,15087,33,32,54,118,8,1,1,8,27,37,0.67,0.19,314.31,0.69,0.67,1.13,2.46,0.56,0.77,0.28,65,1.35
RSC005513,TV_ImpactReapz,19,Prospect,60,43,17,19,24930,64,42,86,184,14,7,2,9,37,3,0.72,0.44,415.50,1.07,0.70,1.43,3.07,0.62,0.05,0.35,106,1.77
RSC005513,TV_ImpactReapz,20,Challenger,46,29,17,7,15264,28,31,67,114,7,1,1,9,32,33,0.63,0.24,331.83,0.61,0.67,1.46,2.48,0.70,0.72,0.25,59,1.28
RSC005513,TV_ImpactReapz,21,Challenger,55,30,25,15,20981,47,36,84,149,19,3,0,11,51,48,0.55,0.50,381.47,0.85,0.65,1.53,2.71,0.93,0.87,0.32,83,1.51
RSC005513,TV_ImpactReapz,22,Rival,12,4,8,1,3211,6,4,16,23,1,0,0,2,14,6,0.33,0.25,267.58,0.50,0.33,1.33,1.92,1.17,0.50,0.26,10,0.83
RSC005515,BaronTac0,18,Elite,60,37,23,14,20195,35,26,93,123,7,0,0,17,68,55,0.62,0.38,336.58,0.58,0.43,1.55,2.05,1.13,0.92,0.28,61,1.02
RSC005515,BaronTac0,19,Elite,27,16,11,2,8149,12,17,32,56,4,0,0,4,43,18,0.59,0.13,301.81,0.44,0.63,1.19,2.07,1.59,0.67,0.21,29,1.07
RSC005515,BaronTac0,20,Elite,56,9,47,2,18195,23,20,102,116,6,2,0,15,72,49,0.16,0.22,324.91,0.41,0.36,1.82,2.07,1.29,0.88,0.20,43,0.77
RSC005515,BaronTac0,21,Elite,25,13,12,6,9159,14,19,49,45,8,0,0,5,39,20,0.52,0.46,366.36,0.56,0.76,1.96,1.80,1.56,0.80,0.31,33,1.32
RSC005515,BaronTac0,22,Elite,32,17,15,6,11610,22,25,46,64,10,2,0,5,28,39,0.53,0.35,362.81,0.69,0.78,1.44,2.00,0.88,1.22,0.34,47,1.47
RSC005515,BaronTac0,23,Elite,52,33,19,9,18759,40,36,64,145,12,2,2,7,91,49,0.63,0.27,360.75,0.77,0.69,1.23,2.79,1.75,0.94,0.28,76,1.46
RSC005515,BaronTac0,24,Elite,53,33,20,12,19807,42,34,78,126,16,2,1,9,89,43,0.62,0.36,373.72,0.79,0.64,1.47,2.38,1.68,0.81,0.33,76,1.43
RSC005516,LocalRL,15,Elite,43,16,27,8,15314,31,28,52,112,8,1,3,5,35,32,0.37,0.50,356.14,0.72,0.65,1.21,2.60,0.81,0.74,0.28,59,1.37
RSC005516,LocalRL,16,Elite,30,11,19,8,11906,24,20,50,75,5,2,0,6,29,25,0.37,0.73,396.87,0.80,0.67,1.67,2.50,0.97,0.83,0.32,44,1.47
RSC005516,Pirate Princess Local!,24,Elite,36,20,16,11,15962,37,24,71,110,9,4,2,11,38,36,0.56,0.55,443.39,1.03,0.67,1.97,3.06,1.06,1.00,0.34,61,1.69
RSC005518,jimmythe4,15,Rival,40,16,24,6,13480,23,17,69,80,4,1,1,9,32,26,0.40,0.38,337.00,0.58,0.43,1.73,2.00,0.80,0.65,0.29,40,1.00
RSC005518,Going_sTeddy,16,Rival,59,36,23,12,21497,45,37,82,160,11,3,2,12,51,64,0.61,0.33,364.36,0.76,0.63,1.39,2.71,0.86,1.08,0.28,82,1.39
RSC005518,Going_sTeddy,17,Rival,38,19,19,10,15705,36,16,68,111,9,2,0,10,24,36,0.50,0.53,413.29,0.95,0.42,1.79,2.92,0.63,0.95,0.32,52,1.37
RSC005518,Going_sTeddy,18,Rival,43,27,16,15,17384,43,30,56,152,9,3,0,4,34,45,0.63,0.56,404.28,1.00,0.70,1.30,3.53,0.79,1.05,0.28,73,1.70
RSC005518,Going_sTeddy,19,Veteran,12,6,6,1,4462,11,6,15,42,1,2,0,1,10,15,0.50,0.17,371.83,0.92,0.50,1.25,3.50,0.83,1.25,0.26,17,1.42
RSC005518,PublicEnemy#1,22,Rival,48,26,22,12,21369,55,32,79,168,18,4,2,13,40,61,0.54,0.46,445.19,1.15,0.67,1.65,3.50,0.83,1.27,0.33,87,1.81
RSC005518,PublicEnemy#1,23,Veteran,28,20,8,7,10936,30,28,31,75,9,1,2,4,37,30,0.71,0.35,390.57,1.07,1.00,1.11,2.68,1.32,1.07,0.40,58,2.07
RSC005519,pokeninja77,15,Amateur,45,26,19,11,14062,38,17,47,110,6,3,1,4,22,29,0.58,0.42,312.49,0.84,0.38,1.04,2.44,0.49,0.64,0.35,55,1.22
RSC005519,pokeninja77,16,Contender,45,26,19,10,14460,39,22,46,111,10,2,0,3,31,37,0.58,0.38,321.33,0.87,0.49,1.02,2.47,0.69,0.82,0.35,61,1.36
RSC005519,pokeninja77,17,Prospect,47,20,27,7,14549,24,18,68,112,3,2,1,10,31,33,0.43,0.35,309.55,0.51,0.38,1.45,2.38,0.66,0.70,0.21,42,0.89
RSC005519,pokeninja77,18,Prospect,4,1,3,0,1181,2,2,6,5,0,0,0,2,2,1,0.25,0.00,295.25,0.50,0.50,1.50,1.25,0.50,0.25,0.40,4,1.00
RSC005519,pokeninja77,19,Prospect,27,6,21,4,8832,23,6,33,58,1,3,0,5,22,4,0.22,0.67,327.11,0.85,0.22,1.22,2.15,0.81,0.15,0.40,29,1.07
RSC005519,pokeninja77,20,Prospect,28,14,14,3,8610,12,12,33,55,3,0,0,3,18,3,0.50,0.21,307.50,0.43,0.43,1.18,1.96,0.64,0.11,0.22,24,0.86
RSC005521,Sohl,15,Contender,48,29,19,10,16081,47,20,47,126,3,4,1,3,44,32,0.60,0.34,335.02,0.98,0.42,0.98,2.63,0.92,0.67,0.37,67,1.40
RSC005521,Sohl,16,Contender,55,36,19,18,22794,68,29,73,169,10,7,0,9,29,40,0.65,0.50,414.44,1.24,0.53,1.33,3.07,0.53,0.73,0.40,97,1.76
RSC005521,Sohl,17,Prospect,47,23,24,9,17657,46,37,59,137,11,2,3,6,29,31,0.49,0.39,375.68,0.98,0.79,1.26,2.91,0.62,0.66,0.34,83,1.77
RSC005521,Sohl,18,Prospect,4,0,4,0,759,1,0,3,10,0,0,0,0,1,4,0.00,,189.75,0.25,0.00,0.75,2.50,0.25,1.00,0.10,1,0.25
RSC005521,Sohl,20,Challenger,45,28,17,4,14626,32,28,53,100,7,2,0,6,37,24,0.62,0.14,325.02,0.71,0.62,1.18,2.22,0.82,0.53,0.32,60,1.33
RSC005521,Sohl,21,Challenger,42,25,17,8,14143,39,24,48,112,5,3,2,6,43,30,0.60,0.32,336.74,0.93,0.57,1.14,2.67,1.02,0.71,0.35,63,1.50
RSC005521,Sohl,23,Rival,53,15,38,3,16232,32,16,81,97,4,2,0,11,33,61,0.28,0.20,306.26,0.60,0.30,1.53,1.83,0.62,1.15,0.33,48,0.91
